Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Yasmani Grandal#,26,115,426,355,43,83,12,0,16,47,0,1,65,92,.234,.353,.403,.756,112,143,16,2,1,3,1,1
1B,Adrian Gonzalez*,33,156,643,571,76,157,33,0,28,90,0,1,62,107,.275,.350,.480,.830,130,274,21,6,0,3,10,1
2B,Howie Kendrick,31,117,495,464,64,137,22,2,9,54,6,2,27,82,.295,.336,.409,.746,108,190,17,2,1,1,1,1
SS,Jimmy Rollins#,36,144,563,517,71,116,24,3,13,41,12,8,44,86,.224,.285,.358,.643,79,185,12,0,1,1,0,1
3B,Justin Turner,30,126,439,385,55,113,26,1,16,60,5,2,36,71,.294,.370,.491,.861,139,189,10,13,1,4,1,1
LF,Carl Crawford*,33,69,193,181,19,48,9,2,4,16,10,2,10,41,.265,.304,.403,.707,96,73,3,0,0,0,1,1
CF,Joc Pederson*,23,151,585,480,67,101,19,1,26,54,4,7,92,170,.210,.346,.417,.763,113,200,5,9,2,2,6,1
RF,Yasiel Puig,24,79,311,282,30,72,12,3,11,38,3,3,26,66,.255,.322,.436,.758,110,123,1,2,0,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Andre Ethier*,33,142,445,395,54,116,20,7,14,53,2,3,43,75,.294,.366,.486,.852,137,192,11,4,0,3,2,1
LF,Scott Van Slyke,28,96,253,222,19,53,14,0,6,30,3,1,23,62,.239,.317,.383,.700,96,85,5,4,1,3,2,1
UT,Alex Guerrero,28,106,230,219,25,51,9,1,11,36,1,0,7,57,.233,.261,.434,.695,90,95,7,2,0,2,0,1
UT,Enrique Hernandez,23,76,218,202,24,62,12,2,7,22,0,2,11,46,.307,.346,.490,.836,131,99,3,2,1,2,0,1
C,A.J. Ellis,34,63,217,181,24,43,9,0,7,21,0,0,32,38,.238,.355,.403,.758,113,73,4,1,3,0,1,1
