Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Francisco Acuna,18,36,130,113,22,26,6,0,0,9,1,0,10,23,.230,.310,.283,.593,32,3,4,1,2,0,0
Larry Alcime,19,4,13,12,0,2,0,0,0,1,0,0,1,3,.167,.231,.167,.397,2,0,0,0,0,0,0
Yair Babilonia,20,5,10,8,1,0,0,0,0,0,0,0,1,2,.000,.111,.000,.111,0,0,0,1,0,0,0
Ji-hwan Bae*,18,35,152,129,24,35,6,2,0,13,10,4,15,16,.271,.362,.349,.711,45,0,5,0,3,2,0
Christopher Bostick,25,3,11,8,3,3,1,0,0,2,1,0,3,0,.375,.545,.500,1.045,4,0,0,0,0,0,1
Dylan Busby,22,8,23,22,1,2,1,0,1,3,0,0,0,11,.091,.130,.273,.403,6,1,1,0,0,0,0
Williams Calderon#,20,4,11,10,0,3,1,0,0,2,0,0,1,1,.300,.364,.400,.764,4,0,0,0,0,0,0
Patrick Dorrian*,22,40,164,137,28,45,10,6,1,34,2,1,24,24,.328,.427,.511,.938,70,2,1,0,2,0,0
Mariano Dotel#,18,5,13,12,0,1,1,0,0,0,0,0,0,2,.083,.154,.167,.321,2,0,1,0,0,0,0
Jean Eusebio*,17,31,116,106,15,25,5,2,1,15,4,4,6,27,.236,.281,.349,.630,37,0,1,2,1,0,0
Mason Fishback,23,7,15,8,2,3,0,0,0,1,2,0,3,4,.375,.667,.375,1.042,3,0,4,0,0,0,0
Carlos Garcia*,19,3,10,9,0,2,0,0,0,0,0,0,1,5,.222,.300,.222,.522,2,0,0,0,0,0,0
Justin Harrer,21,33,128,104,19,19,3,2,5,18,2,1,16,39,.183,.331,.394,.725,41,2,7,1,0,2,0
Ryan Haug,23,17,49,37,5,12,2,0,1,4,1,2,1,4,.324,.469,.459,.929,17,1,10,0,1,0,0
Jack Herman,18,37,169,141,28,48,9,3,2,22,2,2,23,24,.340,.435,.489,.924,69,1,2,1,2,1,0
Raul Hernandez,22,2,9,9,1,3,0,0,0,1,0,0,0,3,.333,.333,.333,.667,3,0,0,0,0,0,0
Samuel Inoa,19,28,108,97,18,28,2,5,3,17,2,1,4,17,.289,.324,.505,.829,49,2,2,3,2,0,0
Steven Kraft,21,31,126,109,18,35,9,1,2,29,3,2,13,11,.321,.405,.477,.882,52,1,3,0,1,0,0
John Lantigua*,20,30,93,82,9,19,2,1,0,8,2,3,4,22,.232,.289,.280,.569,23,1,3,3,1,1,0
Rafelin Lorenzo,21,9,27,26,3,8,3,0,1,3,0,0,1,6,.308,.333,.538,.872,14,0,0,0,0,0,0
Joseivin Medina*,18,18,68,67,8,11,1,1,0,7,3,0,0,17,.164,.176,.209,.385,14,1,1,0,0,0,0
Justin Morris*,22,9,20,18,4,4,1,0,0,5,0,1,2,3,.222,.300,.278,.578,5,0,0,0,0,0,0
Matt Morrow*,22,33,115,98,20,28,4,0,0,8,5,1,15,11,.286,.381,.327,.707,32,2,0,2,0,0,0
Kyle Mottice*,22,35,148,106,26,30,3,1,0,9,16,0,24,12,.283,.472,.330,.802,35,1,14,4,0,0,0
Nick Patten,21,37,144,118,19,23,5,2,3,16,0,0,15,30,.195,.319,.347,.667,41,2,7,3,1,0,0
Christopher Perez,20,2,6,5,0,0,0,0,0,0,0,0,1,0,.000,.167,.000,.167,0,0,0,0,0,0,0
Robinson Ramos,20,21,56,51,3,8,1,0,0,1,0,0,3,3,.157,.232,.176,.409,9,1,2,0,0,0,0
Kyle Simmons,21,4,10,9,1,0,0,0,0,0,0,0,0,4,.000,.100,.000,.100,0,0,1,0,0,0,0
Fernando Villegas,20,25,110,88,16,26,7,3,0,16,4,3,12,15,.295,.409,.443,.852,39,0,7,0,3,0,0
