Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jesus Azuaje,20,28,76,65,14,11,2,0,0,4,7,0,6,8,.169,.280,.200,.480,13,2,4,1,0,0,0,2018,Rookie,PHI
Alec Bohm,21,7,27,23,8,9,1,1,0,3,2,0,2,0,.391,.481,.522,1.003,12,1,2,0,0,0,1,2018,Rookie,PHI
Trent Bowles,23,39,151,133,22,34,8,1,1,16,9,3,11,33,.256,.309,.353,.662,47,1,1,2,4,0,0,2018,Rookie,PHI
Pedro Florimon#,31,1,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,1,2018,Rookie,PHI
Luis Garcia#,17,43,187,168,33,62,11,3,1,32,12,8,15,21,.369,.433,.488,.921,82,1,4,0,0,1,0,2018,Rookie,PHI
Dalton Guthrie,22,1,3,2,0,1,0,0,0,2,0,0,0,0,.500,.333,.500,.833,1,0,0,0,1,0,0,2018,Rookie,PHI
Abrahan Gutierrez,18,41,177,162,24,51,10,1,1,30,2,2,10,16,.315,.362,.407,.769,66,3,3,0,2,0,0,2018,Rookie,PHI
Matt Kroon,21,4,19,16,2,9,1,0,0,1,4,1,3,4,.563,.632,.625,1.257,10,0,0,0,0,0,0,2018,Rookie,PHI
Connor Litton,21,6,19,16,1,3,1,0,0,3,0,0,2,5,.188,.263,.250,.513,4,1,0,0,1,0,0,2018,Rookie,PHI
Nick Matera,21,25,92,76,13,17,6,0,0,5,0,1,13,17,.224,.348,.303,.650,23,0,2,0,1,0,0,2018,Rookie,PHI
Luis Matos#,18,36,122,111,13,30,2,0,0,11,8,5,5,29,.270,.303,.288,.591,32,1,1,3,2,0,0,2018,Rookie,PHI
Curtis Mead,17,2,6,6,1,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333,1,0,0,0,0,0,0,2018,Rookie,PHI
Stoney O'Brien,24,37,145,123,27,40,8,1,3,26,2,2,15,33,.325,.407,.480,.887,59,4,4,0,3,0,0,2018,Rookie,PHI
Logan O'Hoppe,18,34,124,109,19,40,10,1,2,21,2,1,10,28,.367,.411,.532,.943,58,2,1,0,4,0,0,2018,Rookie,PHI
Greg Pickett*,21,7,25,20,1,1,1,0,0,3,0,0,5,8,.050,.240,.100,.340,2,1,0,0,0,0,0,2018,Rookie,PHI
Luis Rojas,18,33,122,110,19,25,1,0,0,7,3,3,8,10,.227,.275,.236,.511,26,6,0,2,2,1,0,2018,Rookie,PHI
D.J. Stewart,19,36,129,114,18,32,8,0,0,16,1,1,11,31,.281,.352,.351,.702,40,2,2,1,1,0,0,2018,Rookie,PHI
Madison Stokes,22,1,2,1,1,0,0,0,0,0,0,0,0,0,.000,.500,.000,.500,0,0,1,0,0,0,0,2018,Rookie,PHI
Yerwin Trejo,21,52,229,196,40,59,6,1,0,20,23,9,23,31,.301,.389,.342,.731,67,2,6,3,1,0,0,2018,Rookie,PHI
Christian Valerio,18,38,144,126,15,34,10,0,1,18,6,2,13,22,.270,.340,.373,.713,47,2,1,3,1,0,0,2018,Rookie,PHI
Corbin Williams,20,29,95,83,17,24,1,1,0,9,12,4,7,27,.289,.348,.325,.673,27,1,1,3,1,0,0,2018,Rookie,PHI
Rixon Wingrove*,18,23,87,79,12,19,5,0,1,8,1,1,8,22,.241,.310,.342,.652,27,0,0,0,0,0,0,2018,Rookie,PHI
