Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Abreu,20,13,46,41,4,7,1,0,0,2,3,0,2,7,.171,.244,.195,.440,8,0,2,1,0,0,0
Sergio Alcantara#,17,70,320,266,48,65,11,0,1,18,8,4,48,62,.244,.361,.297,.658,79,1,1,4,1,0,1
Taylor Ard,24,22,88,76,8,26,7,1,3,14,0,0,6,16,.342,.420,.579,.999,44,2,5,0,1,0,0
Tyler Baker*,21,23,92,86,8,25,6,0,3,14,0,1,5,25,.291,.337,.465,.802,40,2,1,0,0,1,0
Henry Castillo#,19,24,90,85,7,23,3,0,1,4,1,1,5,16,.271,.311,.341,.652,29,1,0,0,0,0,0
Tyler Clark#,22,10,40,38,5,10,2,1,1,6,1,0,2,8,.263,.300,.447,.747,17,1,0,0,0,0,0
Kevin Cron,21,33,150,132,31,39,10,0,6,28,0,0,10,16,.295,.373,.508,.881,67,5,7,0,1,0,1
Maik Ehmcke*,19,47,153,136,20,30,5,1,0,3,4,2,14,34,.221,.303,.272,.575,37,1,2,1,0,0,0
Yosbel Gutierrez,21,18,67,56,6,14,1,1,2,14,0,0,7,17,.250,.358,.411,.769,23,2,3,0,1,0,0
Gerard Hernandez*,18,10,41,37,6,15,3,1,1,9,1,1,2,5,.405,.425,.622,1.047,23,2,0,1,1,0,0
Jose Herrera#,17,2,9,7,2,2,1,0,0,1,0,0,2,2,.286,.444,.429,.873,3,1,0,0,0,0,0
Tyler Humphreys,20,51,196,180,11,42,9,1,0,20,2,1,13,52,.233,.287,.294,.582,53,5,1,1,1,0,0
Stewart Ijames*,25,30,125,101,26,33,3,0,12,36,0,0,22,26,.327,.448,.713,1.161,72,2,1,0,1,0,0
BJ Lopez,19,33,130,119,7,30,2,0,1,11,0,1,7,24,.252,.305,.294,.599,35,3,2,2,0,0,0
Jake Mayers,23,11,46,39,5,15,1,1,0,2,1,1,5,8,.385,.457,.462,.918,18,0,1,0,1,0,0
Dane McFarland,19,66,261,241,38,61,8,3,7,29,15,4,14,79,.253,.299,.398,.697,96,3,3,0,3,0,0
Trevor Mitsui,21,68,290,264,46,87,17,2,12,52,1,3,16,60,.330,.386,.545,.932,144,11,9,0,1,0,0
Grant Nelson,22,1,4,2,0,1,0,0,0,1,0,0,2,1,.500,.750,.500,1.250,1,0,0,0,0,0,0
Fernery Ozuna,18,73,329,303,54,80,14,2,7,28,4,3,19,55,.264,.306,.393,.699,119,3,1,2,4,0,0
Matt Railey*,19,13,49,45,7,12,5,1,2,7,1,1,4,7,.267,.327,.556,.882,25,3,0,0,0,0,0
Bennie Robinson*,23,15,48,45,5,10,1,0,1,3,1,0,3,8,.222,.271,.311,.582,14,1,0,0,0,0,0
Damion Smith*,20,30,98,85,9,20,4,0,0,12,1,1,11,29,.235,.330,.282,.612,24,3,1,1,0,0,0
Justin Williams*,18,46,208,189,31,73,6,2,2,23,1,1,17,44,.386,.433,.471,.904,89,6,0,0,2,0,1
