Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Lay Batista,24,2,2,.500,6.61,8,8,0,0,0,0,31.1,38,24,23,3,11,0,25,4,1,3,146,1.564,10.9,0.9,3.2,7.2,2.27,0,2014,Adv A,ATL
Sean Bierman*,25,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,0,2014,Adv A,ATL
Mauricio Cabrera,20,1,1,.500,5.59,19,3,3,0,0,0,29.0,24,22,18,1,19,0,28,4,1,6,130,1.483,7.4,0.3,5.9,8.7,1.47,1,2014,Adv A,ATL
Daniel Carela,26,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,2,0,2,0,0,0,9,1.500,4.5,0.0,9.0,9.0,1.00,0,2014,Adv A,ATL
Matt Chaffee*,25,1,2,.333,8.63,20,0,5,0,0,0,24.0,30,26,23,2,22,0,32,2,0,9,125,2.167,11.3,0.8,8.3,12.0,1.45,0,2014,Adv A,ATL
Brandon Cunniff,25,1,0,1.000,0.00,9,0,6,0,0,3,15.2,5,1,0,0,7,2,21,0,0,1,58,0.766,2.9,0.0,4.0,12.1,3.00,1,2014,Adv A,ATL
Cody Fassold,25,3,0,1.000,1.46,12,0,10,0,0,1,12.1,10,2,2,1,10,0,15,0,0,3,56,1.622,7.3,0.7,7.3,10.9,1.50,0,2014,Adv A,ATL
Brady Feigl*,23,3,2,.600,2.05,13,0,4,0,0,1,22.0,11,5,5,0,4,0,23,0,0,0,76,0.682,4.5,0.0,1.6,9.4,5.75,0,2014,Adv A,ATL
Colby Holmes,23,1,1,.500,4.91,4,0,4,0,0,0,7.1,10,4,4,0,1,1,7,0,1,0,31,1.500,12.3,0.0,1.2,8.6,7.00,0,2014,Adv A,ATL
Nate Hyatt,23,5,3,.625,2.71,37,0,13,0,0,3,63.0,60,26,19,3,27,3,73,1,0,10,274,1.381,8.6,0.4,3.9,10.4,2.70,0,2014,Adv A,ATL
Zach Jadofsky,24,3,4,.429,5.51,27,2,13,0,0,1,50.2,51,32,31,7,21,2,43,2,0,8,225,1.421,9.1,1.2,3.7,7.6,2.05,0,2014,Adv A,ATL
Ryan Kelly,26,1,1,.500,2.25,8,0,8,0,0,5,12.0,4,3,3,1,2,0,14,0,0,1,43,0.500,3.0,0.8,1.5,10.5,7.00,1,2014,Adv A,ATL
Matt Marksberry*,23,1,0,1.000,10.80,2,0,0,0,0,0,3.1,4,4,4,0,2,0,2,0,0,1,16,1.800,10.8,0.0,5.4,5.4,1.00,1,2014,Adv A,ATL
Jarett Miller,24,8,9,.471,4.04,29,28,0,0,0,0,151.1,164,76,68,13,50,1,127,6,3,12,668,1.414,9.8,0.8,3.0,7.6,2.54,0,2014,Adv A,ATL
Navery Moore,23,1,2,.333,5.20,25,0,7,0,0,0,45.0,57,33,26,5,19,1,42,2,0,2,211,1.689,11.4,1.0,3.8,8.4,2.21,0,2014,Adv A,ATL
Ronan Pacheco*,25,2,1,.667,4.59,20,0,8,0,0,0,33.1,31,18,17,2,20,0,18,2,2,7,148,1.530,8.4,0.5,5.4,4.9,0.90,0,2014,Adv A,ATL
Wes Parsons,21,4,7,.364,5.00,23,23,0,0,0,0,113.1,119,73,63,10,34,2,96,12,1,9,492,1.350,9.5,0.8,2.7,7.6,2.82,1,2014,Adv A,ATL
David Peterson,24,1,1,.500,4.50,19,0,7,0,0,2,30.0,39,15,15,2,7,0,29,2,0,2,135,1.533,11.7,0.6,2.1,8.7,4.14,0,2014,Adv A,ATL
Eric Pfisterer*,24,0,2,.000,6.87,9,0,2,0,0,0,18.1,22,19,14,2,7,0,21,1,0,1,83,1.582,10.8,1.0,3.4,10.3,3.00,0,2014,Adv A,ATL
Benino Pruneda,25,2,2,.500,5.82,31,0,13,0,0,2,43.1,48,29,28,1,22,2,50,3,1,2,200,1.615,10.0,0.2,4.6,10.4,2.27,0,2014,Adv A,ATL
Greg Ross,24,5,3,.625,3.50,15,11,0,0,0,0,79.2,78,34,31,6,18,0,66,4,0,5,334,1.205,8.8,0.7,2.0,7.5,3.67,0,2014,Adv A,ATL
Cody Scarpetta,25,3,6,.333,4.50,12,11,0,0,0,0,58.0,53,36,29,4,29,1,52,3,1,3,254,1.414,8.2,0.6,4.5,8.1,1.79,0,2014,Adv A,ATL
Clay Schrader,24,0,1,.000,9.00,3,0,0,0,0,0,4.0,5,5,4,0,7,0,2,1,0,2,24,3.000,11.3,0.0,15.8,4.5,0.29,0,2014,Adv A,ATL
Patrick Scoggin,23,0,2,.000,8.74,7,1,2,0,0,0,11.1,16,16,11,2,11,2,8,0,0,3,59,2.382,12.7,1.6,8.7,6.4,0.73,0,2014,Adv A,ATL
Lucas Sims,20,8,11,.421,4.19,28,28,0,0,0,0,156.2,146,81,73,12,57,0,107,17,1,15,676,1.296,8.4,0.7,3.3,6.1,1.88,1,2014,Adv A,ATL
Blair Walters*,24,6,1,.857,2.33,8,7,1,0,0,0,46.1,41,12,12,3,11,0,33,3,0,2,187,1.122,8.0,0.6,2.1,6.4,3.00,0,2014,Adv A,ATL
Andrew Waszak,23,0,0,,9.20,5,4,0,0,0,0,14.2,22,18,15,2,8,0,9,1,0,3,78,2.045,13.5,1.2,4.9,5.5,1.13,0,2014,Adv A,ATL
Daniel Watts*,24,2,4,.333,4.59,14,13,0,0,0,0,66.2,74,41,34,7,22,0,60,5,1,2,302,1.440,10.0,0.9,3.0,8.1,2.73,0,2014,Adv A,ATL
Alex Wilson,23,4,3,.571,2.02,42,0,33,0,0,16,62.1,49,14,14,3,18,1,57,1,1,2,249,1.075,7.1,0.4,2.6,8.2,3.17,0,2014,Adv A,ATL
