Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Miguel Almonte,21,6,8,.429,4.49,23,22,0,0,0,0,110.1,107,60,55,9,32,1,101,11,6,8,463,1.260,8.7,0.7,2.6,8.2,3.16,1,2014,Adv A,KCR
Kyle Bartsch*,23,5,5,.500,2.29,41,0,28,0,0,7,55.0,45,16,14,3,12,1,52,0,0,3,220,1.036,7.4,0.5,2.0,8.5,4.33,0,2014,Adv A,KCR
Christian Binford,21,5,4,.556,2.40,14,14,0,0,0,0,82.2,72,28,22,2,11,0,92,2,1,4,329,1.004,7.8,0.2,1.2,10.0,8.36,0,2014,Adv A,KCR
Yender Caramo,22,4,8,.333,3.59,35,4,12,0,0,3,82.2,94,42,33,1,12,0,42,6,5,4,351,1.282,10.2,0.1,1.3,4.6,3.50,0,2014,Adv A,KCR
Tripp Davis*,23,0,0,,2.70,2,0,0,0,0,0,6.2,8,2,2,0,1,0,8,0,0,0,29,1.350,10.8,0.0,1.4,10.8,8.00,0,2014,Adv A,KCR
Jonathan Dziedzic*,23,6,7,.462,2.52,24,24,0,0,0,0,125.0,122,40,35,5,37,0,113,2,0,4,514,1.272,8.8,0.4,2.7,8.1,3.05,0,2014,Adv A,KCR
Andrew Edwards,22,0,4,.000,5.79,11,0,6,0,0,1,18.2,22,12,12,1,7,1,15,2,0,0,83,1.554,10.6,0.5,3.4,7.2,2.14,0,2014,Adv A,KCR
Brandon Finnegan*,21,0,1,.000,0.60,5,5,0,0,0,0,15.0,5,1,1,1,2,0,13,0,0,1,49,0.467,3.0,0.6,1.2,7.8,6.50,1,2014,Adv A,KCR
Sean Manaea*,22,7,8,.467,3.11,25,25,0,1,1,0,121.2,102,54,42,5,54,0,146,5,0,4,514,1.282,7.5,0.4,4.0,10.8,2.70,1,2014,Adv A,KCR
Matt Murray,24,0,1,.000,2.50,8,0,3,0,0,0,18.0,9,5,5,1,7,0,19,0,0,1,68,0.889,4.5,0.5,3.5,9.5,2.71,0,2014,Adv A,KCR
Aroni Nina,24,3,1,.750,4.53,23,0,5,0,0,0,43.2,37,27,22,2,25,1,45,3,0,5,190,1.420,7.6,0.4,5.2,9.3,1.80,0,2014,Adv A,KCR
Mark Peterson,23,1,2,.333,1.31,33,0,31,0,0,22,41.1,31,8,6,1,12,0,32,1,0,1,163,1.040,6.8,0.2,2.6,7.0,2.67,0,2014,Adv A,KCR
Brooks Pounders,23,0,1,.000,4.02,3,3,0,0,0,0,15.2,16,9,7,0,7,0,18,1,0,1,69,1.468,9.2,0.0,4.0,10.3,2.57,1,2014,Adv A,KCR
Luis Santos,23,4,4,.500,5.00,16,11,0,0,0,0,72.0,68,42,40,6,18,2,52,6,0,5,300,1.194,8.5,0.8,2.3,6.5,2.89,1,2014,Adv A,KCR
Zeb Sneed,23,5,3,.625,2.71,38,0,21,0,0,1,63.0,56,28,19,2,14,2,48,1,0,8,257,1.111,8.0,0.3,2.0,6.9,3.43,0,2014,Adv A,KCR
Glenn Sparkman,22,8,3,.727,1.56,29,18,3,0,0,1,121.0,94,28,21,2,25,0,117,0,4,4,471,0.983,7.0,0.1,1.9,8.7,4.68,1,2014,Adv A,KCR
Daniel Stumpf*,23,3,8,.273,3.77,32,8,16,0,0,2,74.0,82,34,31,1,19,0,79,1,0,5,316,1.365,10.0,0.1,2.3,9.6,4.16,1,2014,Adv A,KCR
Johnny Walter,23,6,3,.667,3.80,30,3,7,0,0,0,64.0,66,27,27,3,22,0,44,3,1,4,275,1.375,9.3,0.4,3.1,6.2,2.00,0,2014,Adv A,KCR
Ali Williams,24,0,0,,1.88,12,0,1,0,0,0,24.0,16,5,5,2,11,0,37,0,0,0,93,1.125,6.0,0.8,4.1,13.9,3.36,0,2014,Adv A,KCR
Blake Wood,28,2,1,.667,0.93,5,0,3,0,0,0,9.2,4,1,1,1,2,0,10,0,1,0,34,0.621,3.7,0.9,1.9,9.3,5.00,1,2014,Adv A,KCR
