Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Dakota Bacus,23,7,6,.538,4.41,27,20,2,0,0,1,128.2,143,70,63,9,40,1,89,3,0,7,555,1.422,10.0,0.6,2.8,6.2,2.23,1
Robert Benincasa,23,4,2,.667,5.47,21,0,20,0,0,11,26.1,27,16,16,5,12,4,21,0,0,4,116,1.481,9.2,1.7,4.1,7.2,1.75,0
Brett Brach,26,1,0,1.000,2.81,3,3,0,0,0,0,16.0,13,7,5,0,2,0,12,2,0,1,65,0.938,7.3,0.0,1.1,6.8,6.00,0
Cody Davis,23,2,0,1.000,2.70,11,0,8,0,0,0,16.2,14,5,5,0,8,0,13,0,0,1,71,1.320,7.6,0.0,4.3,7.0,1.63,0
Paul Demny,24,0,0,,4.50,1,0,0,0,0,0,2.0,2,1,1,0,2,0,2,0,0,0,9,2.000,9.0,0.0,9.0,9.0,1.00,0
Ian Dickson,23,5,9,.357,4.37,30,15,3,0,0,0,123.2,116,65,60,9,47,0,100,9,1,13,526,1.318,8.4,0.7,3.4,7.3,2.13,0
Brian Dupra,25,3,0,1.000,1.25,6,0,0,0,0,0,21.2,15,3,3,0,2,0,26,1,1,2,84,0.785,6.2,0.0,0.8,10.8,13.00,0
Pedro Encarnacion,23,3,4,.429,5.28,13,7,3,0,0,0,44.1,61,27,26,3,19,0,34,3,1,6,201,1.805,12.4,0.6,3.9,6.9,1.79,0
Doug Fister,30,0,0,,0.00,1,1,0,0,0,0,4.0,6,3,0,0,0,0,3,0,0,0,17,1.500,13.5,0.0,0.0,6.8,,1
Gio Gonzalez*,28,0,0,,10.57,2,2,0,0,0,0,7.2,9,9,9,1,8,0,9,1,0,0,41,2.217,10.6,1.2,9.4,10.6,1.13,1
Bryan Harper*,24,2,0,1.000,2.66,27,0,9,0,0,3,44.0,33,18,13,2,17,1,40,1,0,6,185,1.136,6.8,0.4,3.5,8.2,2.35,0
Travis Henke,25,5,2,.714,5.79,36,0,10,0,0,0,65.1,81,47,42,7,22,1,45,2,0,8,291,1.577,11.2,1.0,3.0,6.2,2.05,0
Nick Lee*,23,0,2,.000,10.05,5,4,0,0,0,0,14.1,17,18,16,0,8,0,23,1,0,4,69,1.744,10.7,0.0,5.0,14.4,2.88,0
Chris Manno*,25,2,0,1.000,3.46,8,0,2,0,0,0,13.0,11,5,5,1,8,0,18,1,0,2,59,1.462,7.6,0.7,5.5,12.5,2.25,0
Rafael Martin,30,0,0,,0.00,2,0,0,0,0,0,4.2,0,0,0,0,0,0,4,0,0,0,13,0.000,0.0,0.0,0.0,7.7,,1
Gilberto Mendez,21,7,4,.636,3.14,41,0,36,0,0,15,51.2,37,18,18,4,9,0,49,1,0,2,200,0.890,6.4,0.7,1.6,8.5,5.44,0
Richie Mirowski,25,1,0,1.000,2.31,12,0,5,0,0,0,23.1,22,10,6,1,8,0,27,1,1,3,98,1.286,8.5,0.4,3.1,10.4,3.38,0
Brett Mooneyham*,24,2,4,.333,7.36,10,7,1,0,0,0,33.0,35,33,27,2,35,0,18,9,1,7,167,2.121,9.5,0.5,9.5,4.9,0.51,0
Khayyan Norfork,25,0,1,.000,18.00,1,0,1,0,0,0,2.0,3,4,4,1,2,1,0,0,0,0,11,2.500,13.5,4.5,9.0,0.0,0.00,0
Ross Ohlendorf,31,0,1,.000,11.81,2,2,0,0,0,0,5.1,13,7,7,1,1,0,4,0,0,0,29,2.625,21.9,1.7,1.7,6.8,4.00,1
Ronald Pena,22,3,2,.600,5.96,13,11,1,0,0,0,51.1,63,37,34,7,20,0,19,4,0,2,236,1.617,11.0,1.2,3.5,3.3,0.95,0
Brian Rauh,22,2,4,.333,4.39,17,12,0,0,0,0,65.2,66,43,32,5,23,0,51,2,0,6,285,1.355,9.0,0.7,3.2,7.0,2.22,0
Manny Rodriguez,25,0,0,,0.00,1,0,1,0,0,1,2.0,0,0,0,0,1,0,2,0,0,0,7,0.500,0.0,0.0,4.5,9.0,2.00,0
Sam Runion,25,1,0,1.000,2.00,5,0,3,0,0,0,9.0,8,2,2,1,2,0,10,0,0,1,37,1.111,8.0,1.0,2.0,10.0,5.00,0
Blake Schwartz,24,2,1,.667,4.40,8,6,1,0,0,0,28.2,27,15,14,3,10,0,12,2,0,0,122,1.291,8.5,0.9,3.1,3.8,1.20,0
Derek Self,24,3,0,1.000,1.69,17,0,10,0,0,3,26.2,19,5,5,1,5,0,30,2,0,2,106,0.900,6.4,0.3,1.7,10.1,6.00,0
Hector Silvestre*,21,1,2,.333,4.45,6,6,0,0,0,0,28.1,32,14,14,6,3,0,21,0,0,2,119,1.235,10.2,1.9,1.0,6.7,7.00,0
John Simms,22,2,4,.333,4.36,10,10,0,0,0,0,53.2,50,27,26,2,16,1,49,1,0,2,219,1.230,8.4,0.3,2.7,8.2,3.06,0
Sammy Solis*,25,1,0,1.000,1.69,1,1,0,0,0,0,5.1,7,1,1,0,1,0,4,0,0,0,25,1.500,11.8,0.0,1.7,6.8,4.00,1
Matthew Spann*,23,9,5,.643,3.81,23,18,1,0,0,1,106.1,109,50,45,4,38,0,63,7,0,7,458,1.382,9.2,0.3,3.2,5.3,1.66,0
Wander Suero,22,2,1,.667,7.57,12,0,2,0,0,0,27.1,33,23,23,4,10,0,21,6,2,12,126,1.573,10.9,1.3,3.3,6.9,2.10,1
Matt Swynenberg,25,0,0,,5.40,2,1,0,0,0,0,5.0,5,4,3,0,3,0,2,0,0,1,24,1.600,9.0,0.0,5.4,3.6,0.67,0
Kylin Turnbull*,24,3,3,.500,4.41,19,4,4,0,0,0,49.0,68,28,24,1,9,1,37,2,1,1,224,1.571,12.5,0.2,1.7,6.8,4.11,0
