Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Carlos Acevedo,24,0,0,,11.57,3,0,1,0,0,0,7.0,10,10,9,1,2,0,5,1,1,1,34,1.714,12.9,1.3,2.6,6.4,2.50,,0
Kyle Barraclough,29,0,0,,9.00,2,0,0,0,0,0,2.0,2,2,2,2,0,0,5,0,0,0,8,1.000,9.0,9.0,0.0,22.5,,,1
Frankie Bartow,22,2,2,.500,1.86,37,0,25,0,0,10,53.1,41,13,11,2,16,0,33,2,0,3,210,1.069,6.9,0.3,2.7,5.6,2.06,,0
A.J. Bogucki,24,0,0,,5.17,9,0,4,0,0,0,15.2,20,9,9,1,12,0,19,0,1,3,79,2.043,11.5,0.6,6.9,10.9,1.58,,0
Bryan Bonnell,25,0,1,.000,4.26,4,0,3,0,0,2,6.1,6,3,3,0,3,0,5,0,0,0,27,1.421,8.5,0.0,4.3,7.1,1.67,,0
Grant Borne*,25,1,3,.250,6.63,10,7,1,0,0,0,38.0,47,31,28,4,8,0,32,8,1,3,170,1.447,11.1,0.9,1.9,7.6,4.00,,0
Tim Cate*,21,7,4,.636,3.31,13,13,0,1,0,0,73.1,71,30,27,4,19,0,66,0,0,9,302,1.227,8.7,0.5,2.3,8.1,3.47,,0
Sean Doolittle*,32,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,,1
Aaron Fletcher*,23,3,1,.750,1.38,12,0,3,0,0,0,26.0,15,7,4,1,8,1,32,0,0,2,99,0.885,5.2,0.3,2.8,11.1,4.00,,1
Steven Fuentes,22,1,1,.500,0.53,8,0,6,0,0,1,17.0,8,3,1,0,7,1,26,1,0,1,67,0.882,4.2,0.0,3.7,13.8,3.71,,0
Jhonatan German,24,2,2,.500,3.51,23,0,20,0,0,6,33.1,25,14,13,4,8,0,27,4,0,2,133,0.990,6.8,1.1,2.2,7.3,3.38,,0
Angel Guillen,22,0,0,,3.07,7,0,4,0,0,1,14.2,14,6,5,0,4,0,14,3,0,1,66,1.227,8.6,0.0,2.5,8.6,3.50,,0
Hayden Howard*,25,4,2,.667,3.12,36,0,18,0,0,3,60.2,62,23,21,4,19,0,59,6,0,5,259,1.335,9.2,0.6,2.8,8.8,3.11,,0
Jacob Howell,23,0,1,.000,15.26,6,0,2,0,0,1,7.2,13,15,13,1,4,0,10,0,0,1,39,2.217,15.3,1.2,4.7,11.7,2.50,,0
Andrew Istler,26,1,2,.333,0.73,16,0,5,0,0,0,24.2,20,5,2,0,5,0,35,1,0,2,100,1.014,7.3,0.0,1.8,12.8,7.00,,0
Kyle Johnston,22,9,9,.500,4.03,20,20,0,0,0,0,105.0,92,52,47,7,37,0,100,4,0,5,438,1.229,7.9,0.6,3.2,8.6,2.70,,0
Gabe Klobosits,24,0,0,,0.00,7,0,0,0,0,0,12.1,6,0,0,0,4,0,8,1,0,0,45,0.811,4.4,0.0,2.9,5.8,2.00,,1
Andrew Lee,25,2,5,.286,3.45,16,11,3,0,0,0,70.1,53,32,27,4,33,0,76,3,0,11,293,1.223,6.8,0.5,4.2,9.7,2.30,,0
Jeremy McKinney,24,1,1,.500,6.68,20,0,10,0,0,0,32.1,33,25,24,5,19,1,29,3,0,3,147,1.608,9.2,1.4,5.3,8.1,1.53,,0
Justin Miller,32,0,0,,9.00,1,0,0,0,0,0,1.0,2,1,1,1,0,0,2,0,0,0,5,2.000,18.0,9.0,0.0,18.0,,,1
Jorge Pantoja,25,0,0,,2.59,21,0,10,0,0,1,31.1,32,11,9,2,12,1,25,4,0,1,136,1.404,9.2,0.6,3.4,7.2,2.08,,0
Francys Peguero,23,1,1,.500,3.28,9,4,1,0,0,0,24.2,24,10,9,4,9,0,24,0,0,2,107,1.338,8.8,1.5,3.3,8.8,2.67,,0
Malvin Pena,22,5,9,.357,6.20,23,23,0,1,0,0,107.1,112,80,74,20,38,0,87,11,1,1,477,1.398,9.4,1.7,3.2,7.3,2.29,,0
Nick Raquet*,23,11,9,.550,4.07,25,25,0,1,0,0,130.1,129,72,59,12,43,0,122,8,0,8,558,1.320,8.9,0.8,3.0,8.4,2.84,,0
Luis Reyes,24,5,5,.500,4.81,31,7,8,0,0,0,76.2,69,46,41,2,35,0,78,5,0,5,338,1.357,8.1,0.2,4.1,9.2,2.23,,0
Jhon Romero,24,3,1,.750,6.59,9,0,5,0,0,0,13.2,17,11,10,2,4,0,7,0,0,2,60,1.537,11.2,1.3,2.6,4.6,1.75,,1
Tony Sipp*,35,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,1.000,9.0,0.0,0.0,18.0,,,1
Ryan Tapani,25,1,3,.250,5.72,9,4,3,0,0,0,28.1,33,20,18,2,8,1,29,3,0,1,128,1.447,10.5,0.6,2.5,9.2,3.63,,0
Carson Teel*,23,7,3,.700,3.12,25,16,2,0,0,0,104.0,88,41,36,4,32,0,93,1,0,6,417,1.154,7.6,0.3,2.8,8.0,2.91,,0
Jackson Tetreault,23,4,2,.667,1.91,7,7,0,0,0,0,37.2,29,8,8,0,13,0,29,2,0,1,152,1.115,6.9,0.0,3.1,6.9,2.23,,0
30 Players,23.4,70,67,.511,3.98,137,137,134,3,9,25,1156.2,1074,580,511,89,402,5,1079,71,4,79,4901,1.276,8.4,0.7,3.1,8.4,2.68,,0
