Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Johnny Adams,24,0,1,.000,4.50,5,0,5,0,0,1,4.0,7,3,2,0,3,3,3,0,0,0,22,2.500,15.8,0.0,6.8,6.8,1.00,,0
Dayeison Arias,22,2,0,1.000,0.00,5,0,2,0,0,0,7.1,3,1,0,0,2,0,10,0,0,0,26,0.682,3.7,0.0,2.5,12.3,5.00,,0
Gerson Bautista,24,0,0,,3.60,5,0,0,0,0,0,5.0,1,2,2,0,4,0,9,0,0,2,20,1.000,1.8,0.0,7.2,16.2,2.25,,1
Scott Boches,24,2,7,.222,3.65,41,1,10,0,0,1,74.0,61,38,30,2,30,2,98,8,0,3,317,1.230,7.4,0.2,3.6,11.9,3.27,,0
Damon Casetta-Stubbs,19,0,0,,0.00,1,0,0,0,0,0,2.1,2,4,0,0,2,0,3,1,0,0,14,1.714,7.7,0.0,7.7,11.6,1.50,,0
Clay Chandler,25,2,2,.500,4.96,9,9,0,0,0,0,45.1,50,29,25,6,11,0,38,4,0,5,202,1.346,9.9,1.2,2.2,7.5,3.45,,0
Sam Delaplane,24,3,2,.600,4.26,21,0,10,0,0,2,31.2,22,16,15,2,14,0,62,1,0,5,128,1.137,6.3,0.6,4.0,17.6,4.43,,0
Nick Duron,23,3,1,.750,2.23,25,0,16,0,0,2,36.1,31,13,9,1,17,1,51,1,0,3,156,1.321,7.7,0.2,4.2,12.6,3.00,,0
David Ellingson,24,0,1,.000,2.61,11,0,4,0,0,1,20.2,23,11,6,1,7,0,22,0,0,2,92,1.452,10.0,0.4,3.0,9.6,3.14,,0
Danny Garcia*,25,0,0,,3.60,6,0,2,0,0,0,10.0,7,4,4,0,7,0,11,1,0,0,43,1.400,6.3,0.0,6.3,9.9,1.57,,0
Joey Gerber,22,0,2,.000,3.46,25,0,18,0,0,8,26.0,17,10,10,0,12,0,39,1,1,3,108,1.115,5.9,0.0,4.2,13.5,3.25,,1
Logan Gilbert,22,5,3,.625,1.73,12,12,0,0,0,0,62.1,52,16,12,3,12,0,73,2,0,3,243,1.027,7.5,0.4,1.7,10.5,6.08,,1
Jake Haberer,24,3,1,.750,3.74,16,0,6,0,0,1,21.2,13,12,9,0,11,0,34,1,0,4,90,1.108,5.4,0.0,4.6,14.1,3.09,,0
Carlos Hernandez,23,0,0,,0.00,1,0,0,0,0,0,4.1,3,2,0,0,2,1,3,1,0,0,19,1.154,6.2,0.0,4.2,6.2,1.50,,0
Felix Hernandez,33,0,0,,9.00,1,1,0,0,0,0,2.0,3,2,2,0,0,0,3,0,0,0,9,1.500,13.5,0.0,0.0,13.5,,,1
Austin Hutchison,24,5,12,.294,4.64,26,24,0,0,0,0,130.0,144,79,67,15,53,0,136,10,0,9,579,1.515,10.0,1.0,3.7,9.4,2.57,,0
Evan Johnson,22,0,0,,12.00,1,1,0,0,0,0,3.0,4,4,4,0,2,0,5,1,0,0,15,2.000,12.0,0.0,6.0,15.0,2.50,,0
Ray Kerr*,24,3,7,.300,3.91,35,10,12,0,0,4,89.2,85,54,39,1,51,1,93,8,1,8,403,1.517,8.5,0.1,5.1,9.3,1.82,,0
Collin Kober,24,4,2,.667,3.42,47,0,8,0,0,2,68.1,71,30,26,4,20,4,91,8,1,2,299,1.332,9.4,0.5,2.6,12.0,4.55,,0
Bernie Martinez,22,0,1,.000,31.50,2,0,0,0,0,0,2.0,6,7,7,1,4,1,1,1,0,1,17,5.000,27.0,4.5,18.0,4.5,0.25,,0
Reggie McClain,26,0,0,,0.56,6,0,1,0,0,0,16.0,9,1,1,1,0,0,18,0,0,4,58,0.563,5.1,0.6,0.0,10.1,,,1
Ian McKinney*,24,12,5,.706,2.84,25,25,0,1,0,0,136.1,108,53,43,6,54,0,148,15,0,9,569,1.188,7.1,0.4,3.6,9.8,2.74,,0
Juan Mercedes,19,0,1,.000,2.25,2,0,1,0,0,0,4.0,3,1,1,0,0,0,2,0,0,0,14,0.750,6.8,0.0,0.0,4.5,,,0
Reid Morgan,22,0,1,.000,0.00,2,0,1,0,0,0,2.1,3,1,0,0,1,0,2,0,0,0,11,1.714,11.6,0.0,3.9,7.7,2.00,,0
Steve Moyers*,25,3,3,.500,5.16,9,8,1,0,0,0,52.1,65,36,30,3,10,0,44,1,2,0,227,1.433,11.2,0.5,1.7,7.6,4.40,,0
Penn Murfee,25,5,5,.500,3.07,26,20,1,0,0,0,102.2,95,40,35,3,23,1,122,5,3,7,418,1.149,8.3,0.3,2.0,10.7,5.30,,0
Ljay Newsome,22,6,6,.500,3.75,18,18,0,1,0,0,100.2,105,44,42,11,9,0,124,0,0,2,408,1.132,9.4,1.0,0.8,11.1,13.78,,1
Kelvin Nunez,19,0,0,,5.40,1,0,0,0,0,0,1.2,3,1,1,0,1,0,3,0,0,0,9,2.400,16.2,0.0,5.4,16.2,3.00,,0
Manny Pazos,24,0,1,.000,36.00,1,0,1,0,0,0,1.0,3,5,4,0,2,0,0,1,0,0,8,5.000,27.0,0.0,18.0,0.0,0.00,,0
J.T. Salter,23,1,2,.333,5.14,28,0,11,0,0,0,42.0,34,27,24,2,33,1,46,1,1,7,189,1.595,7.3,0.4,7.1,9.9,1.39,,0
Michael Stryffeler,23,0,0,,6.75,2,0,0,0,0,0,1.1,3,2,1,0,0,0,3,0,0,1,7,2.250,20.3,0.0,0.0,20.3,,,0
Devin Sweet,22,1,0,1.000,0.96,3,3,0,0,0,0,18.2,12,3,2,1,4,0,21,0,0,1,70,0.857,5.8,0.5,1.9,10.1,5.25,,0
Nick Thurman,25,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,1,0,1,0,0,0,8,1.000,4.5,0.0,4.5,4.5,1.00,,0
Sam Tuivailala,26,0,1,.000,1.50,6,0,0,0,0,0,6.0,1,1,1,1,2,0,6,0,0,0,21,0.500,1.5,1.5,3.0,9.0,3.00,,1
Matt Walker,24,0,0,,8.49,13,3,4,0,0,0,11.2,13,12,11,2,14,0,19,2,0,8,64,2.314,10.0,1.5,10.8,14.7,1.36,,0
Nick Wells*,23,1,2,.333,7.91,5,5,0,0,0,0,19.1,23,20,17,2,7,0,21,1,0,2,88,1.552,10.7,0.9,3.3,9.8,3.00,,0
Kyle Wilcox,25,2,5,.286,3.76,39,0,16,0,0,2,52.2,39,26,22,4,45,1,78,1,1,13,239,1.595,6.7,0.7,7.7,13.3,1.73,,0
Matthew Willrodt,21,2,1,.667,2.53,19,0,6,0,0,2,42.2,36,13,12,2,8,1,36,3,0,2,169,1.031,7.6,0.4,1.7,7.6,4.50,,0
38 Players,23.7,65,75,.464,3.68,140,140,138,2,9,26,1259.1,1161,623,515,74,478,17,1479,79,10,106,5379,1.301,8.3,0.5,3.4,10.6,3.09,,0
