Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Mitch Conner,21,0,2,.000,4.09,11,0,11,0,0,1,11.0,9,6,5,2,3,0,17,2,1,3,47,1.091,7.4,1.6,2.5,13.9,5.67,0,2011,Rookie,MIL
Greg Davis,22,1,3,.250,8.61,13,0,4,0,0,0,23.0,37,22,22,1,8,0,15,3,0,6,112,1.957,14.5,0.4,3.1,5.9,1.88,0,2011,Rookie,MIL
Mike Francisco*,22,0,0,,2.82,14,0,5,0,0,1,22.1,19,9,7,1,11,0,25,1,0,5,96,1.343,7.7,0.4,4.4,10.1,2.27,0,2011,Rookie,MIL
Elliot Glynn*,22,2,1,.667,4.86,11,0,8,0,0,0,16.2,20,9,9,0,6,0,14,1,0,1,75,1.560,10.8,0.0,3.2,7.6,2.33,0,2011,Rookie,MIL
Del Howell*,23,0,2,.000,1.06,3,3,0,0,0,0,17.0,11,5,2,1,5,0,12,1,0,0,71,0.941,5.8,0.5,2.6,6.4,2.40,0,2011,Rookie,MIL
Justin James,29,0,0,,0.00,3,3,0,0,0,0,4.0,5,0,0,0,0,0,2,0,0,0,13,1.250,11.3,0.0,0.0,4.5,,1,2011,Rookie,MIL
Daniel Keller,19,2,2,.500,7.06,12,5,0,0,0,0,29.1,40,24,23,0,10,0,21,2,0,4,141,1.705,12.3,0.0,3.1,6.4,2.10,0,2011,Rookie,MIL
Jorge Lopez,18,0,0,,2.25,4,4,0,0,0,0,12.0,13,3,3,0,3,0,10,0,0,1,53,1.333,9.8,0.0,2.3,7.5,3.33,1,2011,Rookie,MIL
Casey Medlen,21,0,1,.000,2.35,6,0,4,0,0,0,7.2,6,5,2,0,6,0,9,0,0,2,39,1.565,7.0,0.0,7.0,10.6,1.50,0,2011,Rookie,MIL
Jose Oviedo,22,0,2,.000,5.14,10,2,3,0,0,1,14.0,15,11,8,0,6,0,16,3,1,1,69,1.500,9.6,0.0,3.9,10.3,2.67,0,2011,Rookie,MIL
Stephen Peterson*,23,1,2,.333,3.00,14,0,1,0,0,0,27.0,23,12,9,2,8,0,32,1,0,1,109,1.148,7.7,0.7,2.7,10.7,4.00,0,2011,Rookie,MIL
Joel Pierce,18,0,4,.000,9.00,13,2,1,0,0,0,27.0,42,31,27,4,12,0,21,2,0,12,135,2.000,14.0,1.3,4.0,7.0,1.75,0,2011,Rookie,MIL
Francisco Rivero,20,0,0,,3.38,6,2,0,0,0,0,10.2,9,6,4,1,3,0,10,2,0,0,46,1.125,7.6,0.8,2.5,8.4,3.33,0,2011,Rookie,MIL
Mark Rogers,25,0,0,,4.85,5,3,0,0,0,0,13.0,13,9,7,1,5,0,11,0,0,3,58,1.385,9.0,0.7,3.5,7.6,2.20,1,2011,Rookie,MIL
Manuel Ruiz*,22,4,1,.800,3.56,14,1,1,0,0,0,43.0,30,25,17,2,32,0,50,4,0,3,192,1.442,6.3,0.4,6.7,10.5,1.56,0,2011,Rookie,MIL
Yefri Saba,19,2,4,.333,5.48,14,7,0,0,0,0,47.2,64,43,29,5,12,0,28,4,0,2,224,1.594,12.1,0.9,2.3,5.3,2.33,0,2011,Rookie,MIL
Michael Schaub,19,2,4,.333,2.60,13,4,4,0,0,1,45.0,39,23,13,2,20,0,35,5,1,3,195,1.311,7.8,0.4,4.0,7.0,1.75,0,2011,Rookie,MIL
Mitch Stetter*,30,0,0,,12.27,4,2,0,0,0,0,3.2,10,6,5,0,1,0,5,1,0,0,22,3.000,24.5,0.0,2.5,12.3,5.00,1,2011,Rookie,MIL
Chad Thompson,20,1,1,.500,5.82,9,2,4,0,0,0,17.0,19,13,11,0,6,0,16,0,0,1,75,1.471,10.1,0.0,3.2,8.5,2.67,0,2011,Rookie,MIL
Will West*,18,1,3,.250,3.99,13,5,0,0,0,0,38.1,51,28,17,3,8,0,42,3,1,4,178,1.539,12.0,0.7,1.9,9.9,5.25,0,2011,Rookie,MIL
Connor Whalen*,23,0,2,.000,5.11,11,0,7,0,0,1,12.1,20,8,7,0,3,0,16,1,0,1,62,1.865,14.6,0.0,2.2,11.7,5.33,0,2011,Rookie,MIL
Michael White,21,1,4,.200,6.28,14,6,3,0,0,1,43.0,50,32,30,3,20,0,41,5,0,5,205,1.628,10.5,0.6,4.2,8.6,2.05,0,2011,Rookie,MIL
Brae Wright*,27,0,1,.000,7.11,5,5,0,0,0,0,6.1,10,8,5,0,3,0,6,0,0,1,33,2.053,14.2,0.0,4.3,8.5,2.00,0,2011,Rookie,MIL
