Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Leobardo Arauz#,21,40,166,126,30,36,7,1,6,24,3,4,32,27,.286,.446,.500,.946,63,2,6,0,2,1,,0
Brian Berryman,20,15,2,1,1,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,,0
Sean Campbell*,21,44,193,165,29,48,12,1,6,37,2,4,19,43,.291,.372,.485,.857,80,4,4,2,3,1,,0
Jon Cook,21,5,18,13,3,6,1,0,0,3,0,1,4,1,.462,.556,.538,1.094,7,0,0,0,1,0,,0
Jason Dunaway,21,67,327,272,54,86,16,3,2,47,20,10,38,55,.316,.414,.419,.833,114,3,11,1,5,0,,0
Trey Dunham*,20,49,209,176,34,49,15,0,0,40,0,0,26,49,.278,.378,.364,.742,64,6,4,0,3,0,,0
Joe Dusan*,20,61,265,210,50,61,12,1,8,50,1,5,50,66,.290,.428,.471,.899,99,4,2,1,2,1,,0
Ron French,20,19,83,67,14,16,4,0,2,10,1,0,12,13,.239,.386,.388,.774,26,1,4,0,0,0,,0
Alex Garcia,19,50,217,178,49,57,16,1,4,32,0,1,38,43,.320,.440,.489,.929,87,5,0,1,0,0,,0
Shawn Hazen,22,61,254,202,57,62,14,3,5,30,8,4,36,50,.307,.439,.480,.919,97,1,13,1,2,0,,0
Scot Hemmings,21,49,200,171,28,47,13,1,3,35,19,2,23,66,.275,.362,.415,.777,71,1,2,1,3,0,,0
Travis Jones*,20,31,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Josh Loggins,21,71,339,299,66,102,20,5,8,64,8,8,35,60,.341,.411,.522,.933,156,7,2,1,2,0,,0
Jeremy Owens,21,69,331,284,61,79,16,4,8,52,30,7,36,81,.278,.372,.447,.819,127,2,8,0,3,0,,0
Alex Pelaez,22,63,294,262,52,89,17,1,8,51,3,1,29,32,.340,.405,.504,.909,132,10,1,0,2,0,,1
Bryan Schmidt,23,4,17,14,5,5,0,0,0,2,4,0,1,1,.357,.412,.357,.769,5,0,1,0,1,0,,0
Luis Soto,19,6,24,22,4,6,0,0,0,2,0,0,2,6,.273,.333,.273,.606,6,3,0,0,0,0,,0
Orlando Verdugo,21,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Paul Weeks,22,33,132,114,22,33,9,1,4,20,1,1,13,30,.289,.367,.491,.858,56,2,1,4,0,0,,0
Jack Wickersham,22,19,83,75,19,25,6,2,0,13,7,2,7,16,.333,.390,.467,.857,35,3,0,1,0,0,,0
