Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Frank Aguirregavaria,20,37,122,104,18,21,4,0,0,9,2,4,15,36,.202,.314,.240,.554,25,5,2,1,0,0,,0
Eric Battersby,22,43,168,136,34,51,15,3,5,27,4,2,29,32,.375,.479,.640,1.119,87,0,0,1,2,0,,0
Elio Borges#,20,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Mayron Cabrera,18,30,75,72,10,24,3,0,0,11,3,2,2,15,.333,.351,.375,.726,27,2,0,1,0,0,,0
Carlos Cline*,20,39,136,118,9,31,6,0,0,12,4,3,16,39,.263,.353,.314,.667,37,3,1,0,1,0,,0
Chris Delgado,20,38,150,129,28,39,12,0,5,25,6,1,20,30,.302,.400,.512,.912,66,1,1,0,0,0,,0
Tony Garcia,20,36,141,120,21,30,5,2,3,21,5,4,15,31,.250,.355,.400,.755,48,3,5,0,1,1,,0
Rolando Garza,18,53,230,206,41,73,11,2,3,33,17,7,18,35,.354,.415,.471,.886,97,7,4,1,1,2,,0
Ernesto Lowe,19,29,103,80,11,18,2,0,1,11,6,2,18,21,.225,.382,.288,.670,23,1,3,1,1,0,,0
Marcellous Manuel*,22,44,151,137,29,41,11,1,5,26,5,3,13,19,.299,.360,.504,.864,69,7,0,1,0,1,,0
Kelly Mosley,18,32,96,87,14,20,1,1,0,3,3,3,6,30,.230,.302,.264,.566,23,2,3,0,0,0,,0
Rafael Perez*,19,40,131,118,19,31,4,4,2,18,5,6,10,47,.263,.331,.415,.746,49,0,2,1,0,1,,0
Travis Rapp,23,18,45,37,5,9,5,0,0,3,0,1,6,15,.243,.364,.378,.742,14,0,1,1,0,1,,0
Mervin Rodriguez,18,23,60,53,8,15,1,0,0,7,1,1,4,16,.283,.350,.302,.652,16,2,2,0,1,1,,0
Junior Roman#,17,36,157,130,28,46,3,1,1,15,17,8,24,23,.354,.462,.415,.877,54,1,2,1,0,0,,0
Juan Santamarina*,18,41,177,165,15,33,4,0,2,20,3,1,9,36,.200,.243,.261,.504,43,6,1,0,2,0,,0
Brian Simmons#,24,5,13,12,1,2,0,0,0,0,0,0,1,1,.167,.231,.167,.397,2,0,0,0,0,0,,1
Esmerlin Tineo*,18,32,106,98,11,21,5,1,0,6,4,5,7,15,.214,.267,.286,.552,28,3,0,1,0,0,,0
