Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Sam Berrien*,19,45,181,148,22,35,5,2,2,21,4,4,28,31,.236,.376,.338,.714,50,5,5,0,0,0,,0
Ray Cabrera,19,49,191,184,21,50,9,1,2,30,5,0,2,25,.272,.289,.364,.654,67,4,3,1,1,0,,0
Napoleon Calzado,21,31,126,113,15,26,6,4,1,18,1,1,10,17,.230,.296,.381,.677,43,2,1,1,1,0,,1
Ashanti Davison,19,4,17,14,2,3,0,0,0,1,4,0,2,2,.214,.353,.214,.567,3,0,1,0,0,0,,0
Rick Elder*,18,29,121,106,19,36,5,4,3,26,3,2,12,20,.340,.397,.547,.944,58,0,0,0,3,0,,0
Ricky Green,19,18,58,52,1,9,1,0,0,1,2,2,5,21,.173,.246,.192,.438,10,1,0,1,0,0,,0
Derrick Gutierrez,19,32,129,112,15,27,2,2,0,14,3,1,9,27,.241,.318,.295,.612,33,3,5,0,3,0,,0
Fernando Gutierrez,17,32,104,92,10,17,3,0,0,5,2,1,9,19,.185,.279,.217,.496,20,2,3,0,0,0,,0
Corey Hoch,22,19,79,68,9,24,8,1,0,11,3,1,7,10,.353,.418,.500,.918,34,0,2,0,2,0,,0
Brian Hughes,22,21,96,85,22,29,5,1,0,7,15,3,10,10,.341,.417,.424,.840,36,1,1,0,0,0,,0
Chuck Koone#,22,31,116,96,14,20,3,2,1,14,6,2,16,31,.208,.319,.313,.631,30,0,1,0,3,1,,0
Alfredo Leon,18,9,30,28,3,2,0,0,0,1,0,0,1,4,.071,.100,.071,.171,2,1,0,0,1,0,,0
Radhames Lopez#,19,14,58,49,4,10,1,0,0,3,2,0,7,13,.204,.316,.224,.540,11,2,1,1,0,0,,0
Tony Mack,19,40,140,127,18,23,2,0,1,9,4,4,9,46,.181,.235,.220,.456,28,1,0,4,0,0,,0
Tommy Martin,22,24,89,76,11,15,3,0,0,11,9,2,9,19,.197,.287,.237,.524,18,1,1,2,1,0,,0
Francisco Monzon,18,32,84,77,3,9,1,0,0,5,0,0,5,17,.117,.179,.130,.308,10,1,1,0,1,0,,0
Augie Ojeda#,23,4,20,15,6,6,2,0,0,2,3,0,3,1,.400,.550,.533,1.083,8,0,2,0,0,0,,1
Juan Pacheco,21,31,129,116,20,31,6,1,2,11,5,3,9,17,.267,.333,.388,.721,45,2,3,0,1,0,,0
Tim Raines Jr.,18,56,242,197,40,48,7,4,1,13,37,4,30,53,.244,.377,.335,.712,66,0,12,3,0,1,,1
Brock Rumfield,22,49,210,185,26,43,10,0,3,25,3,4,9,23,.232,.300,.335,.635,62,3,11,0,5,0,,0
Mamon Tucker,18,12,43,42,5,6,0,0,0,2,1,0,1,17,.143,.163,.143,.306,6,2,0,0,0,0,,0
Mike Wade,22,7,19,17,3,2,0,0,1,1,0,1,2,5,.118,.211,.294,.505,5,0,0,0,0,0,,0
