Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Angel Batista*,18,57,252,226,35,48,11,2,3,23,10,8,19,67,.212,.284,.319,.603,72,2,4,2,1,0,,0
Roberto Colina*,27,3,11,11,0,4,1,0,0,2,0,0,0,1,.364,.364,.455,.818,5,0,0,0,0,0,,0
Yurendell de Caster,18,56,200,174,25,41,4,3,2,17,10,4,19,48,.236,.315,.328,.642,57,3,2,3,2,0,,1
Jason Guerrero,19,14,19,13,3,1,0,0,0,1,0,1,5,3,.077,.316,.077,.393,1,0,0,0,1,0,,0
Chairon Isenia,19,42,142,132,25,39,10,2,0,14,7,6,8,20,.295,.331,.402,.733,53,1,0,0,2,0,,0
John Jacobs,18,51,177,155,21,44,12,4,2,29,7,4,15,50,.284,.356,.452,.808,70,2,4,0,3,0,,0
Brooks Kieschnick*,26,4,13,12,4,6,1,0,2,8,0,0,1,0,.500,.538,1.083,1.622,13,0,0,0,0,0,,1
Brian Martin,18,46,179,153,24,39,11,0,4,24,0,2,18,57,.255,.356,.405,.761,62,1,6,2,0,0,,0
Carlos Mendoza*,23,6,25,18,6,8,1,0,0,4,3,1,5,3,.444,.560,.500,1.060,9,1,1,0,1,0,,1
Michael Meseberg*,19,5,17,17,0,1,0,0,0,1,1,0,0,6,.059,.059,.059,.118,1,0,0,0,0,0,,0
Frank Moore*,19,39,104,99,13,30,4,3,1,9,7,1,4,15,.303,.337,.434,.771,43,5,1,0,0,1,,0
Isrrael Osorio,17,34,122,109,18,25,5,0,6,20,1,0,8,34,.229,.295,.440,.735,48,4,3,0,2,0,,0
Herbert Perry,28,8,30,26,1,3,0,0,0,1,0,0,3,5,.115,.233,.115,.349,3,0,1,0,0,0,,1
Josh Pressley*,18,36,149,125,22,38,6,0,1,16,2,1,20,29,.304,.416,.376,.792,47,0,4,0,0,1,,0
Edgar Ramirez,18,9,34,34,5,13,5,1,1,3,0,1,0,4,.382,.382,.676,1.059,23,0,0,0,0,0,,0
Nick Rhodes,19,23,69,64,6,15,1,0,0,6,3,0,1,12,.234,.279,.250,.529,16,1,3,1,0,0,,0
Kelvin Ryan,19,57,239,222,34,59,10,3,3,36,2,4,10,38,.266,.307,.378,.685,84,6,4,1,2,0,,0
Ramon Soler#,20,58,264,226,47,57,7,7,1,19,23,11,27,48,.252,.342,.358,.701,81,1,5,4,2,0,,0
Osamu Tsujita*,21,41,136,118,27,34,11,4,3,27,2,4,14,35,.288,.360,.525,.886,62,1,1,0,3,2,,0
Carlos Vazquez,19,24,73,65,6,11,3,0,2,9,1,0,4,17,.169,.247,.308,.554,20,0,3,0,1,1,,0
