Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Gordie Amerson*,21,13,47,37,6,10,1,0,1,7,4,1,10,15,.270,.426,.378,.804,14,1,0,0,0,0,0
Andy Brown*,18,36,150,131,19,30,5,2,3,24,0,3,16,38,.229,.320,.366,.686,48,3,2,0,1,0,0
Rich Brown*,21,6,16,14,6,6,0,0,2,2,2,0,1,3,.429,.500,.857,1.357,12,0,1,0,0,0,0
Bubba Carpenter*,29,5,19,17,3,4,0,2,1,7,0,0,2,2,.235,.316,.647,.963,11,0,0,0,0,0,1
Ivan Cruz*,30,5,13,10,2,6,3,0,1,5,0,0,3,3,.600,.692,1.200,1.892,12,0,0,0,0,0,1
Casey DeGroote*,18,36,116,104,10,18,4,0,0,7,0,0,9,35,.173,.252,.212,.464,22,5,2,1,0,0,0
Brian Dorrmann,22,41,153,130,18,33,9,0,0,11,2,3,13,10,.254,.347,.323,.670,42,1,6,3,1,0,0
David Fowler,18,39,113,101,11,19,3,2,1,9,3,2,9,47,.188,.274,.287,.561,29,3,3,0,0,0,0
Omar Fuentes,18,38,141,126,18,39,9,0,2,12,0,1,11,14,.310,.383,.429,.812,54,5,4,0,0,0,0
Vianney Garabito,18,48,171,156,17,33,5,0,2,16,3,0,10,27,.212,.262,.282,.544,44,6,1,3,1,0,0
Jeremy Gross,22,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
Drew Henson,18,10,41,38,5,12,3,0,1,2,0,0,3,9,.316,.366,.474,.840,18,1,0,0,0,1,1
Scott Massucco,18,26,94,86,10,21,1,1,1,9,2,0,6,15,.244,.301,.314,.615,27,2,1,1,0,0,0
Jeff Nettles,19,12,29,24,1,3,1,0,0,1,0,1,5,4,.125,.276,.167,.443,4,1,0,0,0,0,0
Waren Paulino*,20,4,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0,0
Juan Rivera,19,57,238,210,43,70,9,1,12,45,8,5,26,27,.333,.408,.557,.965,117,10,1,0,1,2,1
Felix Rodriguez,20,11,27,25,3,8,1,0,0,6,0,0,1,4,.320,.346,.360,.706,9,1,0,1,0,0,0
Junior Rodriguez,20,48,221,159,27,44,12,1,0,24,2,8,48,60,.277,.466,.365,.831,58,1,10,2,2,0,0
Cody Samuel,24,2,8,7,3,3,1,0,1,2,0,0,1,0,.429,.500,1.000,1.500,7,0,0,0,0,0,0
Pedro Santana,19,16,68,61,11,15,2,0,0,7,1,0,3,18,.246,.309,.279,.588,17,1,3,0,1,0,0
Javier Sein*,19,43,144,123,17,32,8,1,1,21,0,1,15,33,.260,.364,.366,.729,45,5,5,1,0,0,0
Jeff Sheffield#,19,20,45,41,2,10,1,0,0,4,0,0,2,18,.244,.273,.268,.541,11,0,0,1,1,0,0
Derek Shumpert#,22,6,20,16,3,2,0,1,0,0,1,0,4,11,.125,.300,.250,.550,4,0,0,0,0,0,0
Jeff Sziksai,23,35,142,125,12,28,4,0,0,9,0,2,11,21,.224,.300,.256,.556,32,5,3,2,1,0,0
Angel Valdez,20,47,185,168,34,39,5,2,3,19,11,5,13,61,.232,.297,.339,.637,57,4,3,0,1,0,0
Charles Wright*,21,17,45,41,11,7,0,0,0,3,2,0,4,11,.171,.244,.171,.415,7,0,0,0,0,0,0
