Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chris Aguila,19,51,193,171,29,46,12,3,4,29,6,2,19,49,.269,.349,.444,.793,76,4,2,1,0,1,,1
Jeff Bailey,19,37,154,127,21,42,10,0,2,28,3,2,19,31,.331,.442,.457,.898,58,3,7,0,1,0,,1
Dave Callahan*,18,29,114,103,16,39,11,0,0,7,2,1,11,15,.379,.439,.485,.924,50,0,0,0,0,0,,0
Scott Conway*,19,39,134,120,13,32,10,1,2,27,1,1,10,34,.267,.328,.417,.745,50,4,2,0,2,2,,0
Frank Ferrand*,25,36,130,114,14,30,5,4,1,11,2,2,13,26,.263,.338,.404,.742,46,2,1,0,2,0,,0
Justin Foerter*,19,3,11,11,1,3,0,0,0,2,0,0,0,5,.273,.273,.273,.545,3,0,0,0,0,0,,0
Luis Galarraga,18,37,95,80,10,15,2,0,1,10,1,0,10,37,.188,.309,.250,.559,20,1,4,1,0,0,,0
Chris Louwsma,19,22,82,76,7,14,3,0,0,6,0,1,5,19,.184,.235,.224,.458,17,1,0,1,0,0,,0
Jesus Medrano,19,48,200,175,42,50,11,1,2,15,26,7,21,30,.286,.367,.394,.761,69,1,2,1,1,1,,0
Renato Mejia,21,47,155,136,16,34,4,1,2,21,6,3,10,37,.250,.318,.338,.656,46,5,5,1,3,0,,0
Dave Paulino*,18,21,57,50,9,17,0,1,0,5,5,5,5,14,.340,.400,.380,.780,19,0,0,2,0,0,,0
Brian Reed,20,56,246,211,35,52,13,5,1,14,40,8,26,70,.246,.343,.370,.713,78,4,6,1,2,0,,0
Dadny Reyes#,19,30,77,64,7,19,4,1,1,12,0,0,10,8,.297,.395,.438,.832,28,1,1,1,1,0,,0
Julio Rivas,18,13,30,27,1,4,0,0,0,3,0,0,2,11,.148,.233,.148,.381,4,0,1,0,0,0,,0
Luis Ugueto#,19,50,180,166,20,38,8,2,0,15,7,1,8,37,.229,.270,.301,.571,50,2,2,2,2,0,,1
Luis Venales,18,27,71,65,7,10,1,1,0,4,0,0,2,26,.154,.211,.200,.411,13,2,3,0,1,0,,0
Javon Walker,19,32,105,90,15,20,3,0,2,9,4,3,5,38,.222,.324,.322,.646,29,2,9,0,1,0,,0
Winton Zapey,20,38,112,104,11,21,9,0,0,5,1,1,5,27,.202,.245,.288,.534,30,2,1,2,0,0,,0
