Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Matt Altagen,18,33,131,112,14,26,7,0,0,8,3,4,15,35,.232,.344,.295,.638,33,1,4,0,0,0,,0
Julio Alvarez#,19,31,121,114,14,39,6,2,0,15,11,6,3,26,.342,.370,.430,.800,49,0,2,2,0,0,,0
Matt Boone,18,49,202,191,28,56,11,4,5,29,3,2,9,42,.293,.327,.471,.798,90,2,1,0,1,1,,0
Russ Cleveland,18,31,93,79,5,17,3,0,0,4,1,4,11,27,.215,.333,.253,.586,20,1,3,0,0,0,,0
Leo Daigle,18,36,148,133,19,41,8,2,1,24,2,1,10,19,.308,.365,.421,.786,56,1,3,0,2,0,,0
Frank De La Rosa,17,32,121,112,17,29,8,0,1,13,1,2,7,24,.259,.300,.357,.657,40,5,0,1,1,0,,0
Rich Gomez,21,47,188,162,42,54,11,4,6,40,20,2,21,37,.333,.426,.562,.987,91,3,5,0,0,3,,0
Justin Hazelton,19,4,18,17,1,6,2,0,0,3,0,1,1,6,.353,.389,.471,.859,8,0,0,0,0,0,,0
Carlos Jimenez,18,47,206,188,29,47,9,1,0,18,7,2,15,48,.250,.311,.309,.619,58,2,2,0,1,0,,0
David Lara,20,17,68,64,7,14,2,0,1,9,0,0,2,19,.219,.250,.297,.547,19,0,1,0,1,0,,0
Dan Lauterhahn,22,3,12,11,1,3,0,0,0,0,1,0,1,2,.273,.333,.273,.606,3,0,0,0,0,0,,0
Reggie Nelson,19,43,163,135,22,26,1,0,0,8,22,5,26,25,.193,.331,.200,.531,27,1,2,0,0,0,,0
Chris Parker,18,33,121,103,13,29,5,0,4,17,0,3,10,35,.282,.383,.447,.830,46,2,7,1,0,0,,0
Darrell Pender,19,38,153,129,27,36,6,3,1,15,16,3,16,44,.279,.388,.395,.784,51,3,7,1,0,0,,0
Steve Rodriguez,20,36,151,130,19,32,6,2,4,20,2,2,16,33,.246,.342,.415,.758,54,5,3,2,0,0,,0
Jeremy Sassanella#,19,34,124,117,13,30,5,1,3,12,0,2,4,31,.256,.290,.393,.683,46,1,2,0,1,0,,0
Max St. Pierre,18,31,120,104,18,40,3,0,2,15,6,2,15,12,.385,.467,.471,.938,49,1,1,0,0,0,,1
Emigdio Tiburcio#,17,21,80,73,12,26,4,5,0,12,3,0,5,23,.356,.392,.548,.940,40,0,0,1,1,0,,0
Barry Tolli,18,39,121,117,9,21,7,1,0,10,2,2,3,41,.179,.207,.256,.463,30,1,1,0,0,0,,0
