Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chris Covington,18,18,54,45,4,3,0,0,0,2,5,0,6,19,.067,.189,.067,.255,3,0,1,1,1,0,,0
Terry Diggs*,23,6,14,12,1,2,0,1,0,1,1,0,1,1,.167,.286,.333,.619,4,0,1,0,0,0,,0
Steven Lerud*,19,48,192,175,22,43,12,1,5,20,0,1,11,38,.246,.297,.411,.708,72,3,3,0,3,0,,1
Maiko Loyola,18,38,138,121,17,31,9,1,1,13,4,0,13,17,.256,.341,.372,.712,45,0,3,0,1,1,,0
Kelington Made,21,28,96,85,11,18,9,0,2,10,0,1,10,16,.212,.302,.388,.690,33,1,1,0,0,0,,0
Donaldo Mendez,26,11,40,38,4,10,1,0,2,7,1,1,1,8,.263,.300,.447,.747,17,1,1,0,0,0,,1
David Munoz#,19,28,102,96,11,29,6,2,0,11,5,0,5,20,.302,.337,.406,.743,39,1,0,1,0,0,,0
John Peabody,18,21,75,59,5,13,1,1,0,6,2,0,9,25,.220,.351,.271,.623,16,1,4,1,2,0,,0
Alexander Peralta,19,32,122,108,22,37,4,1,0,11,3,1,8,12,.343,.405,.398,.803,43,2,4,1,1,0,,0
Greg Picart#,18,25,99,86,12,22,3,0,0,6,0,3,7,16,.256,.333,.291,.624,25,1,4,0,2,0,,0
Francis Poni,20,32,111,97,13,25,10,0,3,17,0,0,6,22,.258,.318,.454,.772,44,3,4,1,3,0,,0
Pedro Powell#,20,46,194,177,33,43,2,3,0,4,22,3,13,42,.243,.302,.288,.590,51,0,2,2,0,0,,0
Eddie Prasch*,18,32,134,118,11,26,6,2,0,21,1,1,12,27,.220,.301,.305,.606,36,2,2,1,1,0,,0
John Santiago,19,20,82,75,6,19,3,0,2,11,1,0,5,9,.253,.317,.373,.690,28,3,2,0,0,1,,0
Dan Schwartzbauer,22,35,144,123,23,45,9,0,1,24,5,3,13,14,.366,.424,.463,.887,57,2,3,0,5,0,,0
Anthony Stevens,19,26,85,77,10,17,2,1,1,11,0,2,3,26,.221,.250,.312,.562,24,2,1,1,3,0,,0
Neil Walker#,18,52,208,192,28,52,12,3,4,20,3,1,10,33,.271,.313,.427,.740,82,2,3,0,3,2,,1
Antonio Westfield,19,15,49,41,5,7,1,0,1,2,2,0,7,13,.171,.292,.268,.560,11,1,0,1,0,0,,0
Kent Wulf#,19,43,170,154,17,34,8,3,1,14,5,2,11,38,.221,.275,.331,.607,51,4,1,3,1,0,,0
19 Players,19.3,58,2109,1879,255,476,98,19,23,211,60,19,151,396,.253,.318,.362,.681,681,29,40,13,26,4,,0
