Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Hector Arias,19,29,116,107,13,27,6,1,2,14,1,1,7,27,.252,.296,.383,.679,41,3,0,1,1,0,,0
Daniel Batz,22,55,235,206,29,69,10,3,3,28,3,1,19,21,.335,.409,.456,.865,94,8,8,0,2,0,,0
Cole Bruce,22,25,80,73,15,17,4,0,2,6,1,1,6,17,.233,.288,.370,.657,27,1,0,0,1,0,,0
Brandon Carter*,21,25,103,83,20,32,7,1,0,14,9,3,15,16,.386,.475,.494,.969,41,0,1,2,2,0,,0
Albenis Castillo,20,17,24,20,6,9,3,0,1,2,0,0,3,4,.450,.542,.750,1.292,15,0,1,0,0,1,,0
Luis Castillo,20,31,133,122,30,38,6,0,6,26,0,0,10,32,.311,.368,.508,.877,62,1,1,0,0,0,,0
Travis Denker,18,57,254,225,44,70,17,1,12,43,2,3,24,52,.311,.372,.556,.927,125,7,0,1,4,2,,1
Blake DeWitt*,18,70,332,299,61,85,19,3,12,47,1,1,28,78,.284,.350,.488,.839,146,6,3,1,1,0,,1
Cory Dunlap*,20,71,317,245,57,86,18,1,7,53,0,0,68,40,.351,.492,.518,1.010,127,7,2,0,2,1,,0
Mike Lynch,21,27,101,94,9,22,2,0,0,10,0,0,7,21,.234,.287,.255,.542,24,4,0,0,0,0,,0
Emilio Marcos,23,23,114,107,25,39,7,3,3,15,10,2,1,19,.364,.398,.570,.968,61,1,5,1,0,0,,0
Lucas May,19,34,158,147,25,42,5,2,5,30,4,3,8,37,.286,.329,.449,.778,66,4,2,0,1,0,,1
David Nicholson,21,41,173,137,24,36,5,2,0,12,4,1,27,31,.263,.396,.328,.725,45,4,4,4,1,0,,0
Thomas Piazza*,22,5,13,10,1,1,0,0,0,2,0,0,2,2,.100,.231,.100,.331,1,1,0,0,1,0,,0
Kengshill Pujols,19,37,141,131,13,29,6,1,1,13,3,1,5,38,.221,.270,.305,.575,40,2,4,0,1,0,,0
B.J. Richmond*,20,49,207,187,31,50,9,0,1,22,4,1,12,33,.267,.314,.332,.645,62,7,2,3,3,0,,0
Justin Ruggiano,22,46,187,155,26,51,12,0,7,36,6,1,23,38,.329,.428,.542,.970,84,7,6,0,3,0,,1
Ryan Russ#,23,31,133,107,26,35,8,4,1,15,6,2,19,25,.327,.446,.505,.951,54,1,4,3,0,0,,0
Chris Westervelt,22,49,209,176,41,60,12,0,10,37,0,0,27,46,.341,.440,.580,1.020,102,5,5,0,1,1,,0
19 Players,20.3,75,3030,2631,496,798,156,22,73,425,54,21,311,577,.303,.384,.463,.846,1217,69,48,16,24,5,,0
