Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Henry Calderon,24,72,319,282,58,95,17,2,9,48,19,4,25,66,.337,.396,.507,.903,143,4,5,3,4,3,,0
Mike Curry*,21,67,284,227,53,57,8,2,1,25,30,7,46,41,.251,.376,.317,.693,72,1,3,2,6,2,,0
Dan DiPace*,23,44,139,113,12,31,11,0,6,34,0,0,18,28,.274,.381,.531,.912,60,1,4,0,4,1,,0
Jeremy Dodson*,21,69,304,268,56,90,19,5,9,59,8,4,25,59,.336,.398,.545,.943,146,6,6,0,5,2,,0
Jeremy Freitas*,23,54,225,197,31,60,19,0,7,45,0,2,24,39,.305,.382,.508,.890,100,1,2,0,2,1,,0
Ryan Fry,22,47,168,146,25,34,8,1,8,26,1,2,16,40,.233,.319,.466,.785,68,0,3,2,1,1,,0
Erick Gomez*,22,4,17,17,1,1,0,0,0,0,0,0,0,2,.059,.059,.059,.118,1,1,0,0,0,0,,0
Corey Hart#,22,58,211,157,25,38,6,0,3,21,8,4,50,38,.242,.431,.338,.768,53,1,2,2,0,0,,0
Pedro Herrera,20,25,86,73,11,20,2,2,0,7,1,1,11,13,.274,.376,.356,.733,26,3,1,1,0,0,,0
Merrell Ligons#,21,51,220,179,34,50,7,3,0,29,15,2,28,41,.279,.386,.352,.738,63,3,5,5,3,1,,0
Ricardo Montas,21,63,250,211,45,64,10,0,1,27,10,1,30,28,.303,.386,.365,.751,77,10,1,4,4,1,,0
Paul Phillips,21,59,257,234,55,72,12,2,4,25,12,1,18,19,.308,.366,.427,.793,100,2,4,0,1,0,,1
Juan Rivera,21,19,59,51,6,8,1,0,0,6,0,0,7,19,.157,.259,.176,.435,9,1,0,1,0,0,,0
Willy Ruiz,21,43,151,130,18,28,0,2,0,9,11,6,14,21,.215,.290,.246,.536,32,2,0,6,1,0,,0
Brian Shackelford*,21,70,311,266,35,78,21,1,10,55,3,1,35,52,.293,.378,.492,.870,131,6,3,4,3,1,,1
Ben Slemmer,22,25,81,72,9,15,3,0,1,9,2,0,7,23,.208,.272,.292,.563,21,1,0,0,2,0,,0
16 Players,21.7,76,3082,2623,474,741,144,20,59,425,120,35,354,529,.283,.372,.420,.792,1102,43,39,30,36,13,,0
