Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Miguel Abreu,19,58,134,125,13,22,2,0,1,9,1,1,6,44,.176,.220,.216,.436,27,1,1,2,0,0,,0
Joselyn Feliz,22,32,99,96,8,20,6,0,2,12,0,0,2,26,.208,.224,.333,.558,32,2,0,1,0,0,,0
Matt Frick,22,55,205,185,30,49,12,1,7,34,2,1,16,45,.265,.328,.454,.782,84,3,2,1,1,0,,0
Kevin Green,22,3,8,8,3,3,0,0,1,2,0,0,0,1,.375,.375,.750,1.125,6,0,0,0,0,0,,0
Willy Hill*,21,72,303,270,34,73,10,4,0,19,10,9,22,48,.270,.337,.337,.674,91,2,5,6,0,2,,0
Heath Honeycutt,21,68,276,245,40,59,8,2,7,33,11,2,25,67,.241,.326,.376,.702,92,4,6,0,0,2,,0
Heath Kelly,22,34,109,95,14,22,3,1,0,10,1,1,9,29,.232,.315,.284,.599,27,3,3,1,1,0,,0
Bart Leahy,21,49,152,139,13,30,9,0,1,11,3,2,9,46,.216,.260,.302,.562,42,6,0,2,2,0,,0
Tony Lucca*,23,42,128,109,12,26,7,0,2,13,1,0,15,20,.239,.331,.358,.689,39,5,1,1,2,1,,0
Steve Morales#,20,26,92,85,14,21,2,0,3,14,2,1,5,18,.247,.283,.376,.659,32,2,0,0,2,0,,0
Blaine Neal*,20,53,146,121,13,23,4,0,0,13,2,1,23,32,.190,.329,.223,.552,27,7,2,0,0,0,,1
Matt Padgett*,20,71,271,247,31,54,9,1,4,39,4,3,22,73,.219,.281,.312,.593,77,3,0,1,1,0,,0
Patrick Pass,20,15,43,38,5,5,0,0,1,2,2,1,5,17,.132,.233,.211,.443,8,0,0,0,0,0,,0
Isreal Polonia,20,45,168,146,23,44,6,2,4,22,3,5,17,47,.301,.393,.452,.845,66,1,5,0,0,0,,0
Dadny Reyes#,19,4,10,10,0,1,0,0,0,0,0,0,0,4,.100,.100,.100,.200,1,1,0,0,0,0,,0
Randy Rigsby*,21,54,202,179,26,54,12,2,1,16,3,4,21,42,.302,.381,.408,.789,73,3,2,0,0,3,,0
Terrence Smalls*,22,43,110,102,14,28,1,0,0,6,10,4,5,13,.275,.321,.284,.605,29,0,2,1,0,0,,0
Derek Wathan#,21,60,253,224,32,60,8,2,0,23,10,9,21,35,.268,.339,.321,.660,72,6,3,5,0,0,,0
18 Players,20.9,76,2709,2424,325,594,99,15,34,278,65,44,223,607,.245,.316,.340,.656,825,49,32,21,9,8,,0
