Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
James Shields,27,11,12,.478,4.14,33,33,0,0,0,0,219.2,239,113,101,29,52,1,167,1,1,3,930,1.325,9.8,1.2,2.1,6.8,3.21,1
Matt Garza,25,8,12,.400,3.95,32,32,0,0,0,0,203.0,177,93,89,25,79,0,189,11,0,3,861,1.261,7.8,1.1,3.5,8.4,2.39,1
Jeff Niemann,26,13,6,.684,3.94,31,30,1,2,2,0,180.2,185,84,79,17,59,1,125,9,0,6,769,1.351,9.2,0.8,2.9,6.2,2.12,1
David Price*,23,10,7,.588,4.42,23,23,0,0,0,0,128.1,119,72,63,17,54,0,102,4,0,2,557,1.348,8.3,1.2,3.8,7.2,1.89,1
Scott Kazmir*,25,8,7,.533,5.92,20,20,0,0,0,0,111.0,121,77,73,15,50,0,91,5,0,10,504,1.541,9.8,1.2,4.1,7.4,1.82,1
Andy Sonnanstine,26,6,9,.400,6.77,22,18,2,0,0,0,99.2,131,85,75,19,34,3,60,2,0,3,459,1.656,11.8,1.7,3.1,5.4,1.76,1
J.P. Howell*,26,7,5,.583,2.84,69,0,41,0,0,17,66.2,47,22,21,7,33,3,79,3,1,3,278,1.200,6.3,0.9,4.5,10.7,2.39,1
Lance Cormier,28,3,3,.500,3.26,53,0,11,0,0,2,77.1,75,31,28,6,25,2,36,1,1,3,331,1.293,8.7,0.7,2.9,4.2,1.44,1
Grant Balfour,31,5,4,.556,4.81,73,0,15,0,0,4,67.1,59,38,36,6,33,0,69,2,0,1,289,1.366,7.9,0.8,4.4,9.2,2.09,1
Dan Wheeler,31,4,5,.444,3.28,69,0,20,0,0,2,57.2,41,22,21,11,9,2,45,0,0,3,219,0.867,6.4,1.7,1.4,7.0,5.00,1
Randy Choate*,33,1,0,1.000,3.47,61,0,13,0,0,5,36.1,28,15,14,4,11,3,28,0,0,0,142,1.073,6.9,1.0,2.7,6.9,2.55,1
Joe Nelson,34,3,0,1.000,4.02,42,0,13,0,0,3,40.1,32,22,18,7,27,1,36,1,1,3,182,1.463,7.1,1.6,6.0,8.0,1.33,1
Wade Davis,23,2,2,.500,3.72,6,6,0,1,1,0,36.1,33,19,15,2,13,1,36,0,0,1,150,1.266,8.2,0.5,3.2,8.9,2.77,1
Brian Shouse*,40,1,1,.500,4.50,45,0,9,0,0,0,28.0,31,15,14,5,7,3,17,2,1,1,122,1.357,10.0,1.6,2.3,5.5,2.43,1
Russ Springer,40,1,3,.250,4.11,26,0,9,0,0,1,15.1,16,7,7,4,3,1,11,1,0,0,65,1.239,9.4,2.3,1.8,6.5,3.67,1
Dale Thayer,28,0,0,,4.61,11,0,3,0,0,1,13.2,18,9,7,3,1,0,8,0,0,1,59,1.390,11.9,2.0,0.7,5.3,8.00,1
Jeff Bennett,29,0,0,,9.95,11,0,6,0,0,0,12.2,24,14,14,2,11,0,4,1,0,0,70,2.763,17.1,1.4,7.8,2.8,0.36,1
Troy Percival,39,0,1,.000,6.35,14,0,10,0,0,6,11.1,14,8,8,3,5,0,7,1,0,2,52,1.676,11.1,2.4,4.0,5.6,1.40,1
Chad Bradford,34,1,0,1.000,4.35,20,0,1,0,0,0,10.1,22,5,5,1,2,1,6,0,0,0,55,2.323,19.2,0.9,1.7,5.2,3.00,1
Jason Isringhausen,36,0,1,.000,2.25,9,0,4,0,0,0,8.0,6,2,2,0,5,0,6,2,0,1,37,1.375,6.8,0.0,5.6,6.8,1.20,1
Winston Abreu,32,0,0,,2.45,2,0,1,0,0,0,3.2,3,1,1,0,2,0,3,0,0,0,15,1.364,7.4,0.0,4.9,7.4,1.50,1
