Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Cliff Lee*,30,7,9,.438,3.14,22,22,0,3,1,0,152.0,165,53,53,10,33,1,107,3,0,6,641,1.303,9.8,0.6,2.0,6.3,3.24,1
David Huff*,24,11,8,.579,5.61,23,23,0,0,0,0,128.1,159,82,80,16,41,1,65,1,0,1,574,1.558,11.2,1.1,2.9,4.6,1.59,1
Carl Pavano,33,9,8,.529,5.37,21,21,0,1,1,0,125.2,150,80,75,19,23,0,88,3,0,4,534,1.377,10.7,1.4,1.6,6.3,3.83,1
Roberto Hernandez,28,5,12,.294,6.32,24,24,0,0,0,0,125.1,151,97,88,16,70,0,79,8,1,5,596,1.763,10.8,1.1,5.0,5.7,1.13,1
Jeremy Sowers*,26,6,11,.353,5.25,23,22,1,0,0,0,123.1,134,73,72,11,52,3,51,3,0,2,545,1.508,9.8,0.8,3.8,3.7,0.98,1
Aaron Laffey*,24,7,9,.438,4.44,25,19,3,0,0,1,121.2,140,69,60,9,57,1,59,2,1,1,539,1.619,10.4,0.7,4.2,4.4,1.04,1
Kerry Wood,32,3,3,.500,4.25,58,0,50,0,0,20,55.0,48,26,26,7,28,0,63,3,0,5,241,1.382,7.9,1.1,4.6,10.3,2.25,1
Jensen Lewis,25,2,4,.333,4.61,47,0,15,0,0,1,66.1,62,37,34,13,29,3,62,2,1,2,285,1.372,8.4,1.8,3.9,8.4,2.14,1
Rafael Perez*,27,4,3,.571,7.31,54,0,12,0,0,0,48.0,66,41,39,5,25,6,32,2,2,1,230,1.896,12.4,0.9,4.7,6.0,1.28,1
Tony Sipp*,25,2,0,1.000,2.93,46,0,8,0,0,0,40.0,27,16,13,5,25,2,48,0,0,3,168,1.300,6.1,1.1,5.6,10.8,1.92,1
Joe Smith,25,0,0,,3.44,37,0,5,0,0,0,34.0,30,16,13,4,13,0,30,0,0,2,142,1.265,7.9,1.1,3.4,7.9,2.31,1
Tomo Ohka,33,1,5,.167,5.96,18,6,5,0,0,0,71.0,77,47,47,18,19,1,31,4,0,3,306,1.352,9.8,2.3,2.4,3.9,1.63,1
Justin Masterson,24,1,7,.125,4.55,11,10,0,1,0,0,57.1,56,35,29,5,35,1,52,2,0,2,256,1.587,8.8,0.8,5.5,8.2,1.49,1
Anthony Reyes,27,1,1,.500,6.57,8,8,0,0,0,0,38.1,40,30,28,5,23,0,22,2,0,2,176,1.643,9.4,1.2,5.4,5.2,0.96,1
Chris Perez,23,0,1,.000,4.32,32,0,8,0,0,1,33.1,24,16,16,5,12,0,38,3,0,4,133,1.080,6.5,1.4,3.2,10.3,3.17,1
Rafael Betancourt,34,1,2,.333,3.52,29,0,7,0,0,1,30.2,25,15,12,3,15,4,32,0,0,0,129,1.304,7.3,0.9,4.4,9.4,2.13,1
Matt Herges,39,2,1,.667,3.55,21,0,6,0,0,0,25.1,24,10,10,3,6,0,18,0,0,0,107,1.184,8.5,1.1,2.1,6.4,3.00,1
Mike Gosling*,28,0,0,,5.04,15,0,7,0,0,0,25.0,30,15,14,5,11,1,13,0,0,0,114,1.640,10.8,1.8,4.0,4.7,1.18,1
Jose Veras,28,1,2,.333,4.38,22,0,9,0,0,0,24.2,19,16,12,3,14,0,22,2,1,0,107,1.338,6.9,1.1,5.1,8.0,1.57,1
Carlos Carrasco,22,0,4,.000,8.87,5,5,0,0,0,0,22.1,40,23,22,6,11,1,11,0,1,0,112,2.284,16.1,2.4,4.4,4.4,1.00,1
Jess Todd,23,0,1,.000,7.40,19,0,6,0,0,0,20.2,31,17,17,3,7,1,18,0,0,1,99,1.839,13.5,1.3,3.0,7.8,2.57,1
Greg Aquino,31,1,2,.333,4.50,10,0,3,0,0,0,16.0,13,8,8,1,15,3,11,0,0,3,74,1.750,7.3,0.6,8.4,6.2,0.73,1
Vinnie Chulk,30,0,1,.000,3.75,8,0,3,0,0,0,12.0,10,6,5,1,10,0,4,0,0,0,55,1.667,7.5,0.8,7.5,3.0,0.40,1
Luis Vizcaino,34,1,3,.250,5.40,11,0,4,0,0,1,11.2,8,7,7,2,12,2,9,0,0,1,56,1.714,6.2,1.5,9.3,6.9,0.75,1
Masahide Kobayashi,35,0,0,,8.38,10,0,5,0,0,0,9.2,12,9,9,2,4,0,4,1,0,1,45,1.655,11.2,1.9,3.7,3.7,1.00,1
Zach Jackson*,26,0,0,,9.35,3,1,0,0,0,0,8.2,14,10,9,2,4,0,10,2,0,0,47,2.077,14.5,2.1,4.2,10.4,2.50,1
Scott Lewis*,25,0,0,,8.31,1,1,0,0,0,0,4.1,7,4,4,2,1,0,3,0,0,0,20,1.846,14.5,4.2,2.1,6.2,3.00,1
Winston Abreu,32,0,0,,23.14,3,0,0,0,0,0,2.1,7,7,6,2,2,0,3,1,0,0,17,3.857,27.0,7.7,7.7,11.6,1.50,1
Rich Rundles*,28,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,0,1,1,0,0,6,2.000,9.0,0.0,9.0,9.0,1.00,1
