Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Francisco Belliard#,19,16,54,47,4,12,1,1,0,1,1,1,4,16,.255,.327,.319,.646,15,0,1,2,0,0,0
Ron Calloway*,22,60,230,196,41,62,14,1,3,23,22,7,30,34,.316,.412,.444,.856,87,3,2,2,0,0,1
Alex Cintron#,20,128,542,499,78,153,25,4,3,64,15,8,19,65,.307,.333,.391,.724,195,14,3,17,4,0,1
Hector Cruz#,20,14,44,41,8,9,1,0,0,3,0,1,2,11,.220,.273,.244,.517,10,0,1,0,0,0,0
Casey Cuntz,24,86,301,257,46,68,11,1,10,39,0,2,38,61,.265,.362,.432,.794,111,6,2,3,1,1,0
Jack Cust*,20,125,556,455,107,152,42,3,32,112,1,4,96,145,.334,.450,.651,1.100,296,5,2,0,3,2,1
Josh Goldfield*,19,5,6,5,2,2,0,0,0,0,0,0,1,0,.400,.500,.400,.900,2,0,0,0,0,0,0
Justin Graham,21,4,10,10,0,1,0,0,0,1,0,0,0,4,.100,.100,.100,.200,1,0,0,0,0,0,0
Robby Hammock,22,114,434,379,80,126,20,7,9,72,3,6,47,63,.332,.403,.493,.897,187,8,2,0,6,2,1
Ron Hartman,24,33,135,124,13,31,6,0,2,22,0,0,7,13,.250,.304,.347,.650,43,7,3,0,1,1,0
Patrick Johnson,24,37,120,99,15,31,6,0,2,15,0,2,19,27,.313,.420,.434,.855,43,1,0,1,1,0,0
Ramsey Koeyers,24,5,19,17,3,4,0,0,1,2,0,0,1,3,.235,.278,.412,.690,7,1,0,1,0,0,0
Miguel Lopez,20,9,22,20,1,4,1,0,0,3,0,0,0,7,.200,.227,.250,.477,5,2,1,0,1,0,0
Roberto Manzueta*,20,40,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Jared Martin#,24,89,318,283,38,68,12,2,2,30,2,4,29,46,.240,.314,.318,.632,90,2,2,3,1,0,0
Jason Martines*,23,43,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,0
Belvani Martinez,20,109,511,477,84,159,23,9,8,55,35,30,18,69,.333,.366,.470,.836,224,7,9,3,4,1,0
Sandy McKinnon,26,1,3,3,0,2,0,0,0,1,1,0,0,0,.667,.667,.667,1.333,2,0,0,0,0,0,0
Dan Meier*,21,129,499,418,85,112,25,4,24,89,0,0,70,138,.268,.384,.519,.903,217,6,9,1,1,3,0
Steve Neal*,22,6,21,20,3,5,0,0,2,2,0,0,1,7,.250,.286,.550,.836,11,2,0,0,0,0,0
Adam Neubart,21,55,247,212,47,68,9,6,8,38,10,10,20,52,.321,.400,.533,.933,113,3,10,2,3,1,0
Abraham Nunez#,22,130,585,488,106,133,29,6,22,93,40,13,86,122,.273,.378,.492,.870,240,10,2,1,8,2,1
Mark Osborne*,21,113,383,335,52,83,15,3,11,69,1,3,40,88,.248,.328,.409,.737,137,9,2,2,4,0,0
Ryan Owens,21,26,115,103,19,41,7,3,4,28,1,2,9,30,.398,.447,.641,1.088,66,0,1,1,1,0,0
Jim Rinne,22,104,302,268,45,75,10,0,11,39,5,5,27,66,.280,.344,.440,.785,118,9,1,3,3,0,0
Wyley Steelmon*,23,32,102,91,13,20,6,0,1,10,1,1,9,19,.220,.304,.319,.623,29,1,2,0,0,0,0
Francisco Trejo*,19,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Chris Van Rossum*,25,28,103,90,13,28,5,1,4,16,2,1,9,27,.311,.379,.522,.901,47,1,2,0,2,0,0
