Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Russell Martin,27,97,387,331,45,82,13,0,5,26,6,2,48,61,.248,.347,.332,.679,88,110,7,4,1,3,7,1
1B,James Loney*,26,161,648,588,67,157,41,2,10,88,10,5,52,95,.267,.329,.395,.723,98,232,14,4,0,4,9,1
2B,Blake DeWitt*,24,82,292,256,29,69,15,4,1,30,2,2,30,49,.270,.352,.371,.723,99,95,4,3,2,1,4,1
SS,Rafael Furcal#,32,97,428,383,66,115,23,7,8,43,22,4,40,60,.300,.366,.460,.826,125,176,5,1,2,2,5,1
3B,Casey Blake,36,146,571,509,56,126,28,1,17,64,0,4,48,138,.248,.320,.407,.727,98,207,8,8,3,3,3,1
LF,Manny Ramirez,38,66,232,196,32,61,15,0,8,40,1,1,32,38,.311,.405,.510,.915,150,100,4,1,0,3,4,1
CF,Matt Kemp,25,162,668,602,82,150,25,6,28,89,19,15,53,170,.249,.310,.450,.760,106,271,14,4,0,9,4,1
RF,Andre Ethier*,28,139,585,517,71,151,33,1,23,82,2,1,59,102,.292,.364,.493,.857,133,255,11,3,0,6,11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Jamey Carroll,36,133,414,351,48,102,15,1,0,23,12,4,51,64,.291,.379,.339,.718,100,119,8,2,5,5,3,1
2B,Ryan Theriot,30,54,228,198,27,48,5,0,1,8,4,3,22,28,.242,.323,.283,.606,69,56,5,2,5,1,0,1
OF,Reed Johnson,33,102,215,202,24,53,11,2,2,15,2,2,5,50,.262,.291,.366,.657,79,74,3,4,2,2,0,1
IF,Ronnie Belliard,35,82,185,162,24,35,10,1,2,19,2,2,18,35,.216,.295,.327,.622,71,53,4,1,2,2,1,1
LF,Garret Anderson*,38,80,163,155,8,28,6,1,2,12,1,0,5,34,.181,.204,.271,.475,29,42,6,0,1,2,1,1
LF,Scott Podsednik*,34,39,160,149,17,39,6,1,1,7,5,3,11,26,.262,.313,.336,.648,78,50,5,0,0,0,0,1
OF,Xavier Paul*,25,44,133,121,16,28,8,1,0,11,3,1,8,24,.231,.277,.314,.591,62,38,3,0,3,1,0,1
C,A.J. Ellis,29,44,128,108,6,30,5,0,0,16,0,0,14,18,.278,.363,.324,.687,91,35,5,1,4,1,1,1
LF,Jay Gibbons*,33,37,80,75,11,21,2,0,5,17,0,1,4,14,.280,.313,.507,.819,121,38,2,0,0,1,0,1
C,Rod Barajas,34,25,72,64,9,19,3,0,5,13,0,0,5,15,.297,.361,.578,.939,153,37,2,2,0,1,3,1
C,Brad Ausmus,41,21,71,63,4,14,2,0,0,2,0,0,7,15,.222,.310,.254,.564,58,16,3,1,0,0,1,1
UT,Russ Mitchell,25,15,43,42,3,6,0,0,2,4,0,0,0,8,.143,.140,.286,.425,13,12,1,0,0,1,0,1
OF,Trent Oeltjen*,27,14,30,23,5,5,1,1,0,1,0,0,4,8,.217,.357,.348,.705,95,8,1,1,2,0,0,1
SS,Chin-lung Hu,26,14,25,23,2,3,1,0,0,1,1,0,0,5,.130,.160,.174,.334,-8,4,1,1,0,1,0,1
1B,John Lindsey,33,11,13,12,0,1,0,0,0,0,0,0,0,3,.083,.154,.083,.237,-32,1,1,1,0,0,0,1
MI,Nick Green,31,5,9,8,0,1,0,0,0,1,0,0,0,2,.125,.222,.125,.347,-1,1,0,1,0,0,0,1
SS,Juan Castro,38,1,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-23,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Clayton Kershaw*,22,31,74,55,4,3,0,0,0,1,0,0,1,17,.055,.071,.055,.126,-65,3,3,0,18,0,0,1
P,Chad Billingsley,25,31,72,62,1,9,1,0,0,3,0,0,4,27,.145,.197,.161,.358,0,10,0,0,6,0,0,1
P,Hiroki Kuroda,35,30,68,55,2,2,0,0,0,0,0,0,2,21,.036,.070,.036,.107,-70,2,1,0,11,0,0,1
P,Vicente Padilla,32,15,35,26,5,4,1,0,0,2,0,0,2,12,.154,.241,.192,.434,21,5,0,1,6,0,0,1
P,John Ely,24,17,32,27,1,2,0,0,0,1,0,0,1,13,.074,.107,.074,.181,-49,2,0,0,4,0,0,1
P,Ted Lilly*,34,12,26,23,0,1,0,0,0,0,0,0,1,9,.043,.083,.043,.127,-64,1,1,0,2,0,0,1
P,Carlos Monasterios,24,31,18,14,1,1,0,0,0,0,0,0,0,7,.071,.071,.071,.143,-61,1,0,0,4,0,0,1
P,Charlie Haeger,26,8,9,6,0,0,0,0,0,1,0,0,1,5,.000,.125,.000,.125,-62,0,0,0,1,1,0,1
P,Jeff Weaver,33,42,5,5,0,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,11,1,0,0,0,0,0,1
P,Ramon Ortiz,37,16,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Hung-Chih Kuo*,28,54,3,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,53,0,0,0,1,0,0,1
P,Ramon Troncoso,27,49,3,2,0,0,0,0,0,1,0,0,1,1,.000,.333,.000,.333,2,0,0,0,0,0,0,1
P,Kenley Jansen#,22,26,2,1,1,1,0,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000,453,1,0,0,0,0,0,1
P,George Sherrill*,33,62,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
P,Octavio Dotel,36,19,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Travis Schlichting,25,13,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,James McDonald*,25,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jon Link,26,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Russ Ortiz,36,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jack Taschner*,32,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Justin Miller,32,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ronald Belisario,27,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Elbert*,24,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jonathan Broxton,26,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.3,162,6140,5426,667,1368,270,29,120,621,92,50,533,1184,.252,.322,.379,.700,92,2056,123,46,85,50,57,1
,Rank in 16 NL teams,,,,14,11,10,11,10,15,,8,15,8,8,10,8,13,12,,13,,12,,2,,1
,Non-Pitcher Totals,30.5,162,5784,5141,652,1344,268,29,120,612,92,50,517,1064,.261,.331,.395,.726,99,2030,117,45,32,49,57,1
,Pitcher Totals,27.8,162,356,285,15,24,2,0,0,9,0,0,16,120,.084,.135,.091,.227,-36,26,6,1,53,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
