Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Abdallah Aris*,22,0,0,,11.57,2,0,0,0,0,0,2.1,2,3,3,1,3,0,5,0,0,2,13,2.143,7.7,3.9,11.6,19.3,1.67,,0
Albertus Barber,23,4,0,1.000,0.00,11,0,11,0,0,0,12.1,9,0,0,0,2,0,10,0,0,0,43,0.892,6.6,0.0,1.5,7.3,5.00,,0
Blake Bennett,23,0,1,.000,19.29,4,0,1,0,0,0,4.2,9,10,10,4,1,0,5,1,0,1,24,2.143,17.4,7.7,1.9,9.6,5.00,,0
Ben Brown,19,0,0,,0.00,4,1,0,0,0,0,13.2,11,0,0,0,3,0,20,0,1,0,54,1.024,7.2,0.0,2.0,13.2,6.67,,0
Ismael Cabrera,25,3,0,1.000,0.00,9,0,4,0,0,1,10.1,5,1,0,0,4,4,11,2,0,1,42,0.871,4.4,0.0,3.5,9.6,2.75,,0
Tyler Carr,23,2,1,.667,0.51,11,0,7,0,0,1,17.2,13,6,1,0,9,0,20,0,0,5,77,1.245,6.6,0.0,4.6,10.2,2.22,,0
Luis Carrasco,24,0,0,,1.69,8,0,5,0,0,2,10.2,3,2,2,0,7,0,12,0,0,3,40,0.938,2.5,0.0,5.9,10.1,1.71,,0
Colton Eastman,22,1,2,.333,6.00,5,3,1,0,0,1,21.0,21,15,14,2,3,0,25,0,0,0,89,1.143,9.0,0.9,1.3,10.7,8.33,,0
Ethan Evanko*,24,2,0,1.000,2.13,9,0,4,0,0,0,12.2,6,3,3,1,4,0,13,1,0,0,47,0.789,4.3,0.7,2.8,9.2,3.25,,0
Kyle Glogoski,20,3,1,.750,1.30,8,3,1,0,0,0,27.2,14,6,4,1,8,0,45,1,0,0,106,0.795,4.6,0.3,2.6,14.6,5.63,,0
Michael Gomez,22,1,0,1.000,0.00,5,0,3,0,0,1,8.1,2,0,0,0,1,0,6,1,0,0,27,0.360,2.2,0.0,1.1,6.5,6.00,,0
Rafi Gonell,22,4,3,.571,5.10,19,5,5,0,0,2,54.2,51,34,31,5,19,0,50,4,0,6,238,1.280,8.4,0.8,3.1,8.2,2.63,,0
Kevin Gowdy,21,0,6,.000,4.68,24,16,1,0,0,0,77.0,83,46,40,4,51,0,53,3,1,8,354,1.740,9.7,0.5,6.0,6.2,1.04,,0
Josh Hendrickson*,21,1,1,.500,0.47,5,2,2,0,0,0,19.0,11,5,1,1,5,0,22,2,0,0,72,0.842,5.2,0.5,2.4,10.4,4.40,,0
Taylor Lehman*,23,2,2,.500,2.78,9,4,5,0,0,2,32.1,24,11,10,0,15,0,21,0,1,3,132,1.206,6.7,0.0,4.2,5.8,1.40,,0
Ethan Lindow*,20,5,2,.714,2.66,23,13,6,0,0,2,94.2,73,35,28,4,20,0,103,4,0,2,382,0.982,6.9,0.4,1.9,9.8,5.15,,0
Omar Maldonado,23,0,0,,2.25,6,0,4,0,0,0,8.0,8,3,2,0,6,0,7,2,0,0,37,1.750,9.0,0.0,6.8,7.9,1.17,,0
Oscar Marcelino,22,1,1,.500,3.86,18,0,9,0,0,2,21.0,19,10,9,0,13,2,22,3,1,3,99,1.524,8.1,0.0,5.6,9.4,1.69,,0
Robinson Martinez,21,0,3,.000,10.05,15,0,5,0,0,2,14.1,14,16,16,2,13,0,24,3,0,2,71,1.884,8.8,1.3,8.2,15.1,1.85,,0
James McArthur,22,0,6,.000,6.00,18,6,3,0,0,0,54.0,47,39,36,4,32,0,61,4,0,9,237,1.463,7.8,0.7,5.3,10.2,1.91,,0
Tyler McKay,21,3,5,.375,5.05,18,12,2,0,0,0,66.0,57,41,37,7,24,0,57,7,1,9,279,1.227,7.8,1.0,3.3,7.8,2.38,,0
Jhordany Mezquita*,21,4,7,.364,3.97,27,14,2,0,0,0,95.1,87,54,42,9,59,0,92,4,1,7,425,1.531,8.2,0.8,5.6,8.7,1.56,,0
