Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Reid Birlingmair,22,6,6,.500,4.02,24,21,1,0,0,0,123.0,108,62,55,12,50,0,120,6,0,14,520,1.285,7.9,0.9,3.7,8.8,2.40,,0
Charlie Cerny,22,2,5,.286,3.57,38,0,27,0,0,8,53.0,45,29,21,1,37,2,42,5,2,11,237,1.547,7.6,0.2,6.3,7.1,1.14,,0
Wandisson Charles,22,1,0,1.000,3.22,13,0,3,0,0,0,22.1,12,9,8,1,20,0,37,1,2,6,99,1.433,4.8,0.4,8.1,14.9,1.85,,0
Chase Cohen,22,5,10,.333,4.64,27,18,6,0,0,2,114.1,113,68,59,9,56,1,106,4,1,15,498,1.478,8.9,0.7,4.4,8.3,1.89,,0
Calvin Coker,23,1,3,.250,4.82,24,0,12,0,0,3,37.1,33,21,20,4,7,0,33,3,0,5,155,1.071,8.0,1.0,1.7,8.0,4.71,,0
Bryce Conley,24,3,4,.429,3.73,16,12,3,0,0,1,70.0,51,31,29,7,38,0,69,6,0,4,298,1.271,6.6,0.9,4.9,8.9,1.82,,0
Ty Damron*,24,0,0,,1.50,9,0,1,0,0,1,18.0,6,3,3,0,9,0,25,2,0,1,68,0.833,3.0,0.0,4.5,12.5,2.78,,0
Michael Danielak,25,3,1,.750,2.05,19,0,9,0,0,1,30.2,28,8,7,3,6,2,38,0,0,3,127,1.109,8.2,0.9,1.8,11.2,6.33,,0
Joe DeMers,22,5,4,.556,5.49,23,13,3,0,0,2,95.0,111,59,58,11,17,0,75,9,0,5,407,1.347,10.5,1.0,1.6,7.1,4.41,,0
Cooper Goldby,24,0,0,,0.00,2,0,2,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,4,0.000,0.0,0.0,0.0,0.0,,,0
Richard Guasch,21,0,4,.000,4.53,18,10,4,0,0,2,59.2,52,31,30,1,37,0,77,6,2,12,264,1.492,7.8,0.2,5.6,11.6,2.08,,0
Jhenderson Hurtado*,23,1,1,.500,2.61,7,5,2,0,0,1,31.0,22,13,9,1,13,1,38,4,1,1,134,1.129,6.4,0.3,3.8,11.0,2.92,,0
Angello Infante,20,3,6,.333,2.83,13,8,3,0,0,1,60.1,51,26,19,3,13,0,37,5,0,2,244,1.061,7.6,0.4,1.9,5.5,2.85,,0
Rafael Kelly,22,5,4,.556,2.81,13,8,2,0,0,1,57.2,48,26,18,6,11,0,50,0,1,4,232,1.023,7.5,0.9,1.7,7.8,4.55,,0
Jaimito Lebron,22,2,1,.667,3.86,35,1,14,0,0,0,51.1,50,27,22,2,24,0,50,6,2,3,223,1.442,8.8,0.4,4.2,8.8,2.08,,0
Eric Marinez,23,4,2,.667,2.87,25,0,16,0,0,10,31.1,19,12,10,0,18,3,44,3,1,5,131,1.181,5.5,0.0,5.2,12.6,2.44,,0
Daniel Martinez,20,1,1,.500,2.35,4,3,0,0,0,0,15.1,12,9,4,1,6,0,14,3,0,0,68,1.174,7.0,0.6,3.5,8.2,2.33,,0
Aiden McIntyre,23,3,10,.231,4.15,27,22,4,0,0,1,112.2,99,68,52,5,76,0,150,7,1,18,521,1.553,7.9,0.4,6.1,12.0,1.97,,0
Jeferson Mejia,24,0,0,,90.00,3,0,0,0,0,0,1.0,5,10,10,0,8,0,1,0,0,3,16,13.000,45.0,0.0,72.0,9.0,0.13,,0
Mike Murray,25,0,4,.000,10.13,5,3,0,0,0,0,13.1,18,16,15,1,7,0,14,2,0,2,64,1.875,12.2,0.7,4.7,9.5,2.00,,0
Bryce Nightengale,22,1,6,.143,5.29,16,9,0,0,0,0,49.1,44,35,29,3,35,0,40,3,0,8,228,1.601,8.0,0.5,6.4,7.3,1.14,,0
Joseph Pena,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,4,2.000,9.0,0.0,9.0,0.0,0.00,,0
Josh Reagan*,24,4,2,.667,2.20,16,0,5,0,0,0,32.2,27,16,8,3,12,0,31,3,0,3,140,1.194,7.4,0.8,3.3,8.5,2.58,,0
Adam Reuss,24,0,5,.000,4.89,9,5,2,0,0,0,38.2,42,31,21,3,20,0,30,6,0,10,182,1.603,9.8,0.7,4.7,7.0,1.50,,0
Nick Ward,23,1,0,1.000,0.00,4,0,4,0,0,0,3.2,5,1,0,0,1,0,0,0,0,1,17,1.636,12.3,0.0,2.5,0.0,0.00,,0
Brandon Withers,24,3,5,.375,4.87,41,0,14,0,0,2,61.0,78,41,33,3,22,0,60,7,0,16,285,1.639,11.5,0.4,3.2,8.9,2.73,,0
26 Players,22.6,54,84,.391,4.10,138,138,138,0,5,36,1185.0,1080,652,540,80,544,9,1181,91,13,152,5166,1.370,8.2,0.6,4.1,9.0,2.17,,0
