Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brandon Baker*,23,0,0,,3.38,4,0,1,0,0,0,5.1,4,3,2,0,5,0,9,0,0,2,24,1.688,6.8,0.0,8.4,15.2,1.80,0,2018,Rookie,TEX
Wes Benjamin*,24,0,0,,0.00,3,3,0,0,0,0,7.0,3,0,0,0,1,0,9,0,0,0,23,0.571,3.9,0.0,1.3,11.6,9.00,1,2018,Rookie,TEX
Dylan Bice,20,0,0,,0.00,4,0,3,0,0,2,3.1,1,0,0,0,1,0,4,0,0,0,12,0.600,2.7,0.0,2.7,10.8,4.00,0,2018,Rookie,TEX
Juan Castillo,22,0,1,.000,10.24,11,0,0,0,0,0,9.2,15,13,11,0,13,0,8,3,0,6,58,2.897,14.0,0.0,12.1,7.4,0.62,0,2018,Rookie,TEX
Ray Castro,21,0,2,.000,10.80,3,0,0,0,0,0,5.0,6,8,6,1,3,1,6,2,0,1,27,1.800,10.8,1.8,5.4,10.8,2.00,0,2018,Rookie,TEX
Kyle Cody,23,0,0,,0.00,2,2,0,0,0,0,5.0,2,0,0,0,1,0,9,0,0,0,18,0.600,3.6,0.0,1.8,16.2,9.00,1,2018,Rookie,TEX
Tyler Cohen,23,2,0,1.000,4.96,15,0,7,0,0,2,16.1,17,10,9,1,6,0,15,2,0,5,69,1.408,9.4,0.6,3.3,8.3,2.50,0,2018,Rookie,TEX
Edwin Cruz*,23,0,0,,19.06,4,0,0,0,0,0,5.2,15,12,12,0,6,0,6,0,0,3,38,3.706,23.8,0.0,9.5,9.5,1.00,0,2018,Rookie,TEX
Brett Eibner,29,0,0,,3.00,3,0,0,0,0,0,3.0,1,1,1,0,1,0,5,0,0,1,11,0.667,3.0,0.0,3.0,15.0,5.00,1,2018,Rookie,TEX
Ediberto Encarnacion,24,3,1,.750,4.44,14,0,2,0,0,1,24.1,22,12,12,4,12,0,26,0,0,4,105,1.397,8.1,1.5,4.4,9.6,2.17,0,2018,Rookie,TEX
Chi Chi Gonzalez,26,1,0,1.000,0.00,2,1,0,0,0,0,5.0,2,0,0,0,0,0,4,0,0,0,17,0.400,3.6,0.0,0.0,7.2,,1,2018,Rookie,TEX
Kelvin Gonzalez,20,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,2,0,0,0,5,2.000,0.0,0.0,18.0,18.0,1.00,0,2018,Rookie,TEX
Joshua Javier*,19,0,0,,2.57,2,2,0,0,0,0,7.0,4,2,2,0,1,0,12,0,0,0,26,0.714,5.1,0.0,1.3,15.4,12.00,0,2018,Rookie,TEX
James Jones*,29,0,0,,2.25,2,2,0,0,0,0,4.0,3,1,1,0,1,0,3,0,0,0,16,1.000,6.8,0.0,2.3,6.8,3.00,1,2018,Rookie,TEX
John King*,23,0,0,,5.40,1,1,0,0,0,0,1.2,3,2,1,0,1,0,1,0,0,0,9,2.400,16.2,0.0,5.4,5.4,1.00,1,2018,Rookie,TEX
Billy Layne,21,1,1,.500,1.63,10,5,1,0,0,1,27.2,22,10,5,1,4,0,36,0,0,6,109,0.940,7.2,0.3,1.3,11.7,9.00,0,2018,Rookie,TEX
Jesus Linarez,21,3,2,.600,3.67,11,8,2,0,0,0,49.0,39,21,20,2,15,1,55,1,4,4,197,1.102,7.2,0.4,2.8,10.1,3.67,0,2018,Rookie,TEX
Theo McDowell,19,2,0,1.000,9.37,11,0,3,0,0,0,16.1,18,18,17,1,10,0,9,2,0,5,79,1.714,9.9,0.6,5.5,5.0,0.90,0,2018,Rookie,TEX
Kenny Mendoza*,20,2,1,.667,2.38,3,2,0,0,0,0,11.1,11,3,3,0,6,0,15,2,0,1,49,1.500,8.7,0.0,4.8,11.9,2.50,0,2018,Rookie,TEX
Xavier Moore,19,0,0,,4.70,5,0,1,0,0,0,7.2,8,5,4,0,4,0,8,0,1,2,36,1.565,9.4,0.0,4.7,9.4,2.00,0,2018,Rookie,TEX
Chris Morris,22,0,0,,67.50,4,0,0,0,0,0,0.2,2,5,5,0,8,0,0,1,0,6,13,15.000,27.0,0.0,108.0,0.0,0.00,0,2018,Rookie,TEX
Jeifry Nunez,20,1,2,.333,6.75,4,2,0,0,0,0,12.0,15,9,9,3,0,0,18,0,0,0,52,1.250,11.3,2.3,0.0,13.5,,0,2018,Rookie,TEX
Joe Palumbo*,23,0,0,,4.00,3,3,0,0,0,0,9.0,5,4,4,1,1,0,15,1,0,0,34,0.667,5.0,1.0,1.0,15.0,15.00,1,2018,Rookie,TEX
Braden Pearson*,22,3,2,.600,6.50,16,0,7,0,0,0,18.0,23,15,13,1,6,0,16,1,1,1,85,1.611,11.5,0.5,3.0,8.0,2.67,0,2018,Rookie,TEX
Zach Penrod*,21,0,2,.000,6.17,4,3,0,0,0,0,11.2,12,10,8,3,6,0,16,3,1,3,56,1.543,9.3,2.3,4.6,12.3,2.67,0,2018,Rookie,TEX
Austin Pettibone,25,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,0,2018,Rookie,TEX
Zach Reeg,22,0,1,.000,5.40,4,0,2,0,0,1,8.1,9,5,5,0,4,0,8,0,0,1,34,1.560,9.7,0.0,4.3,8.6,2.00,0,2018,Rookie,TEX
