Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Miguel Aparicio*,19,11,48,45,5,11,1,0,1,4,0,1,1,8,.244,.250,.333,.583,15,1,0,0,2,0,0
Sherten Apostel,19,12,49,37,7,13,1,0,1,10,0,1,9,8,.351,.469,.459,.929,17,1,1,0,2,0,1
Diosbel Arias,21,61,264,224,43,82,15,2,3,44,5,1,33,39,.366,.451,.491,.942,110,8,4,0,3,2,0
Jax Biggers*,21,39,176,154,26,40,6,1,1,20,6,3,18,29,.260,.341,.331,.672,51,1,2,0,2,0,0
Tyler Depreta-Johnson,22,46,177,152,20,35,8,0,0,5,1,1,20,30,.230,.330,.283,.612,43,3,3,1,1,0,0
Troy Dixon*,21,27,106,92,9,19,3,1,0,7,4,1,11,27,.207,.311,.261,.572,24,1,3,0,0,0,0
Tanner Gardner*,22,51,207,186,23,46,6,1,5,30,6,3,17,47,.247,.309,.371,.680,69,1,1,0,3,0,0
Cristian Inoa,18,46,182,161,14,41,8,0,2,13,3,3,15,33,.255,.337,.342,.679,55,2,5,1,0,0,0
Starling Joseph,19,59,227,205,26,42,7,0,11,30,0,4,11,86,.205,.264,.400,.664,82,3,7,0,4,0,0
Scott Kapers,21,23,84,73,7,12,6,0,1,6,0,1,5,15,.164,.274,.288,.561,21,3,6,0,0,0,0
J.P. Martínez*,22,60,273,234,49,59,9,5,8,21,11,6,34,69,.252,.351,.436,.786,102,1,2,2,1,0,0
Jonah McReynolds,22,47,202,184,23,41,9,1,2,13,2,1,11,64,.223,.285,.315,.600,58,1,5,2,0,0,0
Kevin Mendoza#,22,13,44,39,4,9,2,0,0,5,0,0,3,5,.231,.295,.282,.578,11,2,1,0,1,0,0
Austin O'Banion,22,21,81,68,5,7,2,0,2,6,1,0,11,24,.103,.235,.221,.455,15,1,1,0,1,0,0
Isaias Quiroz,21,37,126,107,15,24,7,0,4,15,0,0,15,42,.224,.333,.402,.735,43,0,3,0,1,0,0
Obie Ricumstrict,19,13,45,42,3,5,1,0,2,3,0,0,1,25,.119,.178,.286,.463,12,1,2,0,0,0,0
Curtis Terry,21,67,290,246,51,83,17,2,15,60,1,1,32,64,.337,.434,.606,1.040,149,8,11,0,1,3,1
Francisco Ventura,19,37,156,141,16,32,6,0,5,22,0,0,14,37,.227,.295,.376,.671,53,4,0,0,1,0,0
Juan Ventura,20,11,38,36,1,4,1,0,0,1,0,0,2,10,.111,.158,.139,.297,5,0,0,0,0,0,0
Hasúan Viera*,22,38,151,127,17,33,4,0,0,14,3,4,21,38,.260,.360,.291,.651,37,1,0,1,2,0,0
