Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Igor Baez,23,39,139,121,12,25,5,0,1,11,0,0,13,26,.207,.288,.273,.560,33,1,2,0,3,1,0
Corey Bird*,22,5,22,16,2,3,1,0,0,1,2,2,6,1,.188,.409,.250,.659,4,0,0,0,0,0,0
Davis Bradshaw*,20,19,78,71,7,23,2,0,0,6,5,4,2,14,.324,.368,.352,.721,25,0,3,2,0,0,0
Matt Brooks*,22,35,126,113,10,24,2,0,1,6,3,0,10,29,.212,.282,.257,.539,29,0,1,2,0,1,0
Ricardo Cespedes*,20,23,91,83,13,20,3,2,0,13,4,1,5,12,.241,.289,.325,.614,27,1,1,1,1,0,0
Michael Donadio*,23,56,226,197,26,54,12,1,5,26,8,2,19,63,.274,.348,.421,.770,83,1,5,2,3,0,0
Jerar Encarnacion,20,43,190,183,30,52,14,2,4,24,1,1,4,57,.284,.305,.448,.753,82,2,2,0,1,0,0
Keegan Fish#,18,1,4,3,0,1,0,0,0,1,1,0,1,2,.333,.500,.333,.833,1,0,0,0,0,0,0
Nick Fortes,21,3,13,10,3,5,0,0,0,3,0,0,2,0,.500,.615,.500,1.115,5,0,1,0,0,0,1
Pablo Garcia#,21,19,59,54,3,15,2,0,0,3,0,0,5,9,.278,.339,.315,.654,17,1,0,0,0,1,0
Albert Guaimaro,19,57,233,210,28,54,8,3,1,17,5,5,17,37,.257,.319,.338,.657,71,4,3,1,2,1,0
Brayan Hernandez,20,55,246,219,28,47,13,3,3,18,10,2,20,58,.215,.282,.342,.625,75,6,1,5,1,0,0
Bubba Hollins,22,25,96,81,11,18,5,0,1,11,1,2,14,16,.222,.344,.321,.665,26,3,1,0,0,0,0
Luke Jarvis,23,48,176,161,12,35,9,1,2,12,6,3,11,39,.217,.274,.323,.597,52,1,2,1,1,0,0
Denis Karas,22,55,218,193,19,43,10,1,2,30,1,0,19,72,.223,.294,.316,.610,61,0,2,0,4,1,0
Gerardo Nunez,20,33,104,96,8,13,0,0,1,4,4,3,3,30,.135,.162,.167,.328,16,3,0,5,0,0,0
J.D. Osborne,22,30,125,106,15,36,7,1,3,20,1,1,13,14,.340,.416,.509,.925,54,5,3,0,3,0,0
Sean Reynolds*,20,76,317,270,49,52,12,2,17,52,13,1,42,133,.193,.306,.441,.747,119,2,3,0,2,4,0
Ronal Reynoso*,20,6,10,8,1,1,0,0,0,0,0,0,1,1,.125,.222,.125,.347,1,0,0,1,0,0,0
Gunnar Schubert,22,17,62,58,5,17,6,1,0,4,0,1,4,16,.293,.339,.431,.770,25,1,0,0,0,0,0
Demetrius Sims,22,57,225,194,30,44,8,1,1,16,9,4,18,53,.227,.306,.294,.600,57,1,5,6,2,0,0
Chris Torres#,20,7,28,23,6,8,1,1,1,4,0,1,4,5,.348,.429,.609,1.037,14,0,0,0,1,0,0
Andrew Turner,22,3,8,7,0,2,1,0,0,0,0,1,0,4,.286,.375,.429,.804,3,0,1,0,0,0,0
Harrison White*,23,5,15,11,2,0,0,0,0,0,0,0,4,2,.000,.267,.000,.267,0,1,0,0,0,0,0
