Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Taylor Brennan,21,58,242,198,44,49,10,2,12,45,4,4,39,67,.247,.373,.500,.873,99,1,2,1,2,1,,0
Jack Cleary,23,3,13,13,2,4,0,0,0,1,0,0,0,1,.308,.308,.308,.615,4,0,0,0,0,0,,0
Garrett Cooper,22,16,70,62,11,17,4,0,4,10,0,0,7,18,.274,.357,.532,.889,33,4,1,0,0,0,,1
Clint Coulter,19,20,81,74,8,16,4,0,1,8,1,0,4,14,.216,.263,.311,.573,23,1,1,1,1,0,,0
Omar Garcia,19,54,252,203,39,62,4,1,0,27,28,6,34,39,.305,.425,.335,.760,68,1,9,5,1,0,,0
Adam Giacalone*,21,43,197,166,31,56,4,0,5,34,2,1,25,31,.337,.426,.452,.878,75,7,3,0,3,0,,0
Jalen Harris,20,52,202,181,24,52,11,1,1,32,4,1,18,57,.287,.356,.376,.732,68,4,2,0,1,0,,0
Dionis Hinojosa,22,33,140,128,29,35,6,1,1,8,5,7,11,23,.273,.331,.359,.690,46,5,0,1,0,0,,0
Dustin Houle,19,46,194,180,23,45,8,0,1,19,1,2,7,35,.250,.290,.311,.601,56,5,4,1,2,0,,0
Renaldo Jenkins,20,45,173,159,27,46,5,3,2,25,9,7,7,22,.289,.327,.396,.724,63,1,2,5,0,0,,0
Charlie Markson,22,46,209,177,35,51,12,1,0,21,8,4,22,35,.288,.377,.367,.744,65,4,5,2,3,0,,0
Nate Orf,23,43,175,138,35,43,10,2,0,24,3,3,25,21,.312,.448,.413,.861,57,2,10,1,1,0,,1
Angel Ortega,19,63,270,243,38,54,5,2,2,22,5,3,15,22,.222,.274,.284,.558,69,7,3,7,2,0,,0
Ruben Ozuna*,21,22,83,77,12,22,1,1,0,9,4,1,6,9,.286,.337,.325,.662,25,0,0,0,0,0,,0
Jose Pena,20,57,241,213,29,58,19,0,10,35,5,3,21,46,.272,.344,.502,.847,107,4,4,0,3,0,,0
Michael Ratterree,22,65,297,258,63,81,22,6,12,58,7,3,26,72,.314,.391,.585,.976,151,2,9,0,4,1,,0
Michael Turay,23,23,90,78,12,20,6,0,3,16,2,0,9,16,.256,.348,.449,.797,35,3,2,1,0,0,,0
Jesse Weiss,22,15,62,55,10,15,2,1,0,3,0,0,4,17,.273,.339,.345,.684,19,0,2,0,1,0,,0
18 Players,20.7,76,2991,2603,472,726,133,21,54,397,88,45,280,545,.279,.359,.408,.767,1063,51,59,25,24,2,,0
