Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Agustin Arias,22,2,2,.500,4.38,24,0,13,0,0,3,24.2,27,13,12,0,11,0,33,2,0,2,110,1.541,9.9,0.0,4.0,12.0,3.00,,0
David Arnold,21,1,0,1.000,5.40,19,0,9,0,0,0,23.1,31,18,14,3,7,0,18,1,0,7,110,1.629,12.0,1.2,2.7,6.9,2.57,,0
Bruce Billings,21,4,2,.667,2.97,15,15,0,0,0,0,78.2,59,30,26,8,16,0,89,7,0,2,311,0.953,6.8,0.9,1.8,10.2,5.56,,1
Austin Chambliss,20,4,3,.571,6.35,22,1,2,0,0,0,28.1,33,20,20,2,10,0,40,2,0,5,128,1.518,10.5,0.6,3.2,12.7,4.00,,0
Drew Coffey*,21,2,5,.286,4.50,15,10,2,0,0,1,58.0,59,33,29,3,15,0,41,1,3,8,242,1.276,9.2,0.5,2.3,6.4,2.73,,0
Devin Collis*,23,0,0,,1.93,7,0,4,0,0,0,9.1,6,2,2,0,2,0,8,0,0,0,35,0.857,5.8,0.0,1.9,7.7,4.00,,0
Marco Duarte,20,2,2,.500,5.21,12,6,0,0,0,0,48.1,57,36,28,6,7,1,41,6,0,7,215,1.324,10.6,1.1,1.3,7.6,5.86,,0
Kenneth Durst*,21,0,0,,18.00,5,0,0,0,0,0,4.0,5,8,8,0,5,0,7,0,0,0,22,2.500,11.3,0.0,11.3,15.8,1.40,,0
Robinson Fabian,21,4,6,.400,3.96,15,15,0,0,0,0,77.1,85,42,34,5,26,0,67,10,0,15,340,1.435,9.9,0.6,3.0,7.8,2.58,,0
Connor Graham,21,1,0,1.000,2.37,6,4,0,0,0,0,19.0,23,7,5,2,6,0,18,1,0,1,84,1.526,10.9,0.9,2.8,8.5,3.00,,0
Andrew Groves,22,0,3,.000,4.97,21,0,10,0,0,0,29.0,28,18,16,0,17,0,31,5,0,8,133,1.552,8.7,0.0,5.3,9.6,1.82,,0
Sheng-An Kuo,21,5,4,.556,4.69,15,14,0,0,0,0,71.0,73,41,37,4,32,0,58,5,2,6,311,1.479,9.3,0.5,4.1,7.4,1.81,,0
Brandon Miller*,22,0,1,.000,7.20,9,0,0,0,0,0,15.0,23,14,12,1,1,0,9,1,0,2,67,1.600,13.8,0.6,0.6,5.4,9.00,,0
Riquy Pena,22,1,1,.500,2.93,31,0,26,0,0,16,30.2,20,11,10,2,19,0,29,1,1,6,130,1.272,5.9,0.6,5.6,8.5,1.53,,0
Matt Reynolds*,22,1,4,.200,3.60,20,0,5,0,0,0,35.0,37,21,14,4,4,0,27,1,0,0,148,1.171,9.5,1.0,1.0,6.9,6.75,,1
Cory Riordan,21,2,3,.400,4.25,14,11,1,0,0,1,65.2,69,34,31,5,17,0,65,5,1,4,288,1.310,9.5,0.7,2.3,8.9,3.82,,0
Craig Rodriguez*,22,3,3,.500,3.74,23,0,4,0,0,0,33.2,33,15,14,0,8,1,29,1,0,5,138,1.218,8.8,0.0,2.1,7.8,3.63,,0
Joey Williamson,21,5,0,1.000,5.96,17,0,0,0,0,0,22.2,23,16,15,2,6,0,33,4,0,3,101,1.279,9.1,0.8,2.4,13.1,5.50,,0
18 Players,21.3,37,39,.487,4.33,76,76,76,0,4,21,673.2,691,379,324,47,209,2,643,53,7,81,2913,1.336,9.2,0.6,2.8,8.6,3.08,,0
