Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Richard Austin,22,1,4,.200,2.66,12,0,10,0,0,3,20.1,23,15,6,2,9,0,17,2,0,2,98,1.574,10.2,0.9,4.0,7.5,1.89,,0
Tyson Brummett,22,5,5,.500,3.40,15,12,2,1,0,0,76.2,71,34,29,2,14,0,55,4,0,1,317,1.109,8.3,0.2,1.6,6.5,3.93,,1
Chance Chapman,23,5,3,.625,2.09,14,14,0,0,0,0,77.2,70,31,18,1,20,0,67,1,0,1,325,1.159,8.1,0.1,2.3,7.8,3.35,,0
Jake Diekman*,20,2,1,.667,2.25,3,3,0,0,0,0,16.0,10,4,4,0,8,0,11,1,0,1,63,1.125,5.6,0.0,4.5,6.2,1.38,,1
Paige Dumont,24,2,0,1.000,4.03,16,0,7,0,0,3,29.0,25,13,13,1,9,1,27,2,0,1,123,1.172,7.8,0.3,2.8,8.4,3.00,,0
Sergio Escalona*,22,2,2,.500,7.57,7,7,0,0,0,0,27.1,32,26,23,2,19,0,26,2,0,2,128,1.866,10.5,0.7,6.3,8.6,1.37,,1
Jarrod Freeman,19,0,3,.000,4.15,9,4,1,0,0,1,30.1,33,15,14,1,11,0,21,7,0,3,137,1.451,9.8,0.3,3.3,6.2,1.91,,0
Edgar Garcia,19,1,0,1.000,2.16,2,1,0,0,0,0,8.1,6,2,2,0,2,0,11,0,0,0,32,0.960,6.5,0.0,2.2,11.9,5.50,,0
Matt German*,23,0,1,.000,1.23,15,0,11,0,0,7,22.0,12,3,3,1,9,3,28,2,0,0,88,0.955,4.9,0.4,3.7,11.5,3.11,,0
Abel Gomez*,22,0,0,,29.08,4,0,2,0,0,0,4.1,12,14,14,2,6,0,3,2,0,2,32,4.154,24.9,4.2,12.5,6.2,0.50,,0
William Harris*,22,1,1,.500,4.80,4,3,0,0,0,0,15.0,12,11,8,1,4,0,19,0,1,1,63,1.067,7.2,0.6,2.4,11.4,4.75,,0
Nate Jeanes*,23,0,0,,8.10,2,0,0,0,0,0,3.1,7,3,3,0,1,0,2,0,1,0,15,2.400,18.9,0.0,2.7,5.4,2.00,,0
Chris Kissock,22,2,3,.400,3.74,13,2,5,0,0,2,33.2,37,17,14,2,9,0,26,1,0,0,146,1.366,9.9,0.5,2.4,7.0,2.89,,0
Yen-Feng Lin,22,0,2,.000,3.64,19,0,14,0,0,3,29.2,25,16,12,3,17,2,21,0,1,2,131,1.416,7.6,0.9,5.2,6.4,1.24,,0
Moises Melendez*,20,1,0,1.000,2.76,9,0,4,0,0,2,16.1,12,5,5,0,8,0,14,1,0,2,68,1.224,6.6,0.0,4.4,7.7,1.75,,0
Scott Mitchinson,22,0,2,.000,3.21,3,3,0,0,0,0,14.0,13,8,5,1,5,0,17,1,0,0,60,1.286,8.4,0.6,3.2,10.9,3.40,,0
Drew Naylor,21,8,6,.571,3.28,14,14,0,2,0,0,93.1,78,39,34,3,28,0,97,7,0,1,383,1.136,7.5,0.3,2.7,9.4,3.46,,0
Carlos Pena,22,1,1,.500,4.15,18,0,8,0,0,0,30.1,31,18,14,2,6,1,34,1,0,2,128,1.220,9.2,0.6,1.8,10.1,5.67,,0
Chris Rhoads,21,0,0,,2.37,7,0,1,0,0,0,19.0,11,5,5,3,2,0,15,1,0,0,68,0.684,5.2,1.4,0.9,7.1,7.50,,0
Joseph Rocchio,22,0,1,.000,2.87,12,2,3,0,0,0,31.1,24,17,10,1,15,0,26,3,1,2,135,1.245,6.9,0.3,4.3,7.5,1.73,,0
Joe Savery*,21,2,3,.400,2.73,7,7,0,0,0,0,26.1,22,9,8,0,13,0,22,0,0,1,116,1.329,7.5,0.0,4.4,7.5,1.69,,1
Brian Schlitter,21,0,0,,0.00,1,0,1,0,0,1,2.0,2,0,0,0,0,0,1,1,0,0,10,1.000,9.0,0.0,0.0,4.5,,,1
Walter Tejeda*,21,0,4,.000,6.65,8,3,2,0,0,0,21.2,30,20,16,2,5,0,10,1,0,1,97,1.615,12.5,0.8,2.1,4.2,2.00,,0
Luke Wertz,21,1,0,1.000,0.00,3,1,2,0,0,1,8.0,6,0,0,0,2,0,9,0,0,0,32,1.000,6.8,0.0,2.3,10.1,4.50,,0
24 Players,21.8,34,42,.447,3.55,76,76,73,3,6,23,656.0,604,325,259,30,222,7,579,40,4,25,2795,1.259,8.3,0.4,3.0,7.9,2.61,,0
