Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Ricky Bauer,24,4,3,.571,4.34,15,9,2,0,0,1,58.0,65,33,28,7,14,0,30,3,2,3,250,1.362,10.1,1.1,2.2,4.7,2.14,,0
T.J. Brewer,22,9,1,.900,3.05,14,14,0,0,0,0,65.0,67,22,22,5,16,0,52,4,0,6,273,1.277,9.3,0.7,2.2,7.2,3.25,,0
Wilber Bucardo,19,1,0,1.000,3.60,1,1,0,0,0,0,5.0,7,3,2,0,1,0,3,0,0,0,25,1.600,12.6,0.0,1.8,5.4,3.00,,0
Craig Clark*,22,5,3,.625,2.98,12,12,0,0,0,0,54.1,46,20,18,5,23,1,55,4,0,2,225,1.270,7.6,0.8,3.8,9.1,2.39,,0
Chance Corgan,21,0,0,,5.40,2,1,1,0,0,1,5.0,9,3,3,1,1,0,7,0,0,1,25,2.000,16.2,1.8,1.8,12.6,7.00,,0
Jared Cranston*,22,5,1,.833,2.77,13,13,0,0,0,0,55.1,42,17,17,3,16,0,72,3,0,3,215,1.048,6.8,0.5,2.6,11.7,4.50,,0
Andrew De La Garza*,22,9,3,.750,3.57,18,0,0,0,0,0,40.1,41,16,16,5,10,0,35,3,0,1,166,1.264,9.1,1.1,2.2,7.8,3.50,,0
Carlos De La Rosa*,22,1,0,1.000,2.55,15,0,7,0,0,0,17.2,14,6,5,2,8,0,13,2,0,2,75,1.245,7.1,1.0,4.1,6.6,1.63,,0
Steve Edlefsen,22,2,0,1.000,1.62,18,0,6,0,0,2,33.1,14,8,6,0,16,1,26,3,0,2,127,0.900,3.8,0.0,4.3,7.0,1.63,,1
Tim Egart,22,3,0,1.000,2.94,20,1,7,0,0,2,33.2,32,12,11,3,7,1,44,2,0,0,140,1.158,8.6,0.8,1.9,11.8,6.29,,0
Jesse English*,22,5,0,1.000,0.69,10,0,1,0,0,0,26.0,14,2,2,0,5,0,46,1,0,2,97,0.731,4.8,0.0,1.7,15.9,9.20,,1
Ivan Herrera-Rusova,20,0,0,,6.75,3,0,3,0,0,0,4.0,4,3,3,1,8,0,3,1,1,0,24,3.000,9.0,2.3,18.0,6.8,0.38,,0
Waldis Joaquin,20,3,0,1.000,2.84,15,5,4,0,0,0,38.0,24,13,12,2,16,0,30,2,0,2,155,1.053,5.7,0.5,3.8,7.1,1.88,,1
Steve MacFarland,21,0,0,,18.00,4,0,3,0,0,0,4.0,5,8,8,1,5,0,2,3,0,0,25,2.500,11.3,2.3,11.3,4.5,0.40,,0
Daryl Maday,21,5,2,.714,2.32,14,3,1,0,0,1,42.2,41,12,11,4,10,1,28,2,0,2,173,1.195,8.6,0.8,2.1,5.9,2.80,,0
Ryan McGrath,24,1,5,.167,5.85,16,9,5,0,0,1,47.2,51,37,31,9,17,2,38,5,1,6,212,1.427,9.6,1.7,3.2,7.2,2.24,,0
David Mixon,22,2,0,1.000,2.05,17,0,3,0,0,0,26.1,28,10,6,2,15,1,25,1,0,3,123,1.633,9.6,0.7,5.1,8.5,1.67,,0
Jason Neitz*,23,1,0,1.000,7.43,9,0,1,0,0,0,13.1,23,12,11,0,4,0,12,2,0,1,68,2.025,15.5,0.0,2.7,8.1,3.00,,0
Oliver Odle,21,0,0,,7.36,1,1,0,0,0,0,3.2,5,3,3,0,2,1,2,0,0,1,19,1.909,12.3,0.0,4.9,4.9,1.00,,0
Dan Otero,22,0,0,,1.21,22,0,22,0,0,19,22.1,12,3,3,1,0,0,15,0,0,1,80,0.537,4.8,0.4,0.0,6.0,,,1
Joe Paterson*,21,1,0,1.000,5.59,9,0,3,0,0,0,9.2,15,6,6,0,2,0,13,1,0,1,47,1.759,14.0,0.0,1.9,12.1,6.50,,1
Adam Paul,23,0,0,,4.50,6,0,4,0,0,0,6.0,6,3,3,0,4,0,6,0,0,2,28,1.667,9.0,0.0,6.0,9.0,1.50,,0
Wilmin Rodriguez*,22,0,1,.000,5.49,15,7,2,0,0,0,39.1,42,29,24,6,23,0,47,4,0,4,181,1.653,9.6,1.4,5.3,10.8,2.04,,0
Dan Runzler*,22,0,0,,9.00,1,0,0,0,0,0,1.0,2,1,1,0,2,0,1,0,0,0,7,4.000,18.0,0.0,18.0,9.0,0.50,,1
Eric Stolp,22,0,0,,10.13,3,0,1,0,0,0,2.2,4,3,3,0,2,0,4,2,0,1,16,2.250,13.5,0.0,6.8,13.5,2.00,,0
Daniel Turpen,20,0,0,,1.86,10,0,0,0,0,0,19.1,15,6,4,1,7,0,18,2,0,3,79,1.138,7.0,0.5,3.3,8.4,2.57,,0
Ben Wilshire,22,0,0,,0.00,2,0,0,0,0,0,3.1,2,0,0,0,2,0,2,0,0,0,13,1.200,5.4,0.0,5.4,5.4,1.00,,0
27 Players,22.0,57,19,.750,3.40,76,76,76,0,8,27,677.0,630,291,256,58,236,8,629,50,4,49,2868,1.279,8.4,0.8,3.1,8.4,2.67,,0
