Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jo Adell,20,27,131,121,22,32,11,0,0,8,1,0,10,43,.264,.321,.355,.676,43,0,0,0,0,0,,1
Anthony Bemboom*,29,16,64,57,7,18,1,2,2,10,0,0,7,9,.316,.391,.509,.899,29,0,0,0,0,0,,1
Justin Bour*,31,49,229,187,44,59,12,1,17,43,2,1,41,46,.316,.441,.663,1.104,124,5,1,0,0,1,,1
Jose Briceno,26,22,84,79,8,17,3,0,4,17,2,0,3,20,.215,.262,.405,.667,32,4,2,0,0,0,,1
Kaleb Cowart#,27,85,317,287,42,83,15,4,8,60,3,4,25,55,.289,.345,.453,.798,130,4,1,1,3,1,,1
Nick Franklin#,28,41,171,146,25,41,13,2,3,24,3,1,23,28,.281,.380,.459,.839,67,3,1,0,1,0,,1
Dustin Garneau,31,26,98,83,16,19,8,0,6,13,0,0,11,28,.229,.347,.542,.889,45,6,4,0,0,0,,1
Michael Hermosillo,24,62,296,259,51,63,8,3,15,43,6,4,26,88,.243,.331,.471,.802,122,3,9,0,2,0,,1
Ty Kelly#,30,80,317,281,37,69,12,3,1,22,3,2,32,80,.246,.325,.320,.645,90,9,2,0,2,0,,1
Brennon Lund*,24,96,397,352,62,100,26,5,8,51,6,3,36,91,.284,.350,.455,.805,160,3,3,0,6,1,,0
Jarrett Parker*,30,96,424,346,71,92,19,1,24,75,2,1,72,125,.266,.394,.535,.929,185,8,3,0,3,4,,1
Roberto Pena,27,39,155,138,23,35,9,0,6,25,1,0,17,29,.254,.335,.449,.785,62,2,0,0,0,0,,0
Cesar Puello,28,43,167,135,25,40,7,0,7,27,2,1,22,37,.296,.431,.504,.935,68,2,10,0,0,1,,1
Luis Rengifo#,22,27,122,110,16,30,4,1,5,14,3,3,11,24,.273,.336,.464,.800,51,2,0,0,1,0,,1
Jose Rojas*,26,126,578,515,101,151,39,7,31,107,4,4,58,131,.293,.362,.577,.938,297,8,0,0,5,2,,1
Erick Salcedo#,26,24,88,82,5,16,3,0,1,6,0,1,4,9,.195,.230,.268,.498,22,2,0,1,1,0,,0
Mario Sanjur,23,7,23,23,4,6,0,0,0,2,0,0,0,4,.261,.261,.261,.522,6,1,0,0,0,0,,0
Ryan Scott,24,11,43,41,7,11,3,0,1,5,0,0,2,10,.268,.302,.415,.717,17,0,0,0,0,0,,0
Matt Thaiss*,24,79,372,310,63,85,17,2,14,49,1,0,59,64,.274,.390,.477,.867,148,7,1,0,2,0,,1
Josh Thole*,32,25,103,87,10,21,5,0,2,12,1,0,16,25,.241,.359,.368,.727,32,4,0,0,0,0,,1
Wilfredo Tovar,27,85,349,327,53,105,17,6,4,57,3,6,19,45,.321,.355,.446,.802,146,17,0,0,3,0,,1
Jared Walsh*,25,98,454,382,90,124,30,0,36,86,0,0,59,115,.325,.423,.686,1.109,262,8,9,0,4,0,,1
Taylor Ward,25,106,511,421,102,129,34,1,27,71,11,5,80,101,.306,.427,.584,1.011,246,7,9,0,1,1,,1
Bo Way*,27,19,58,53,7,12,3,1,0,13,1,1,4,7,.226,.293,.321,.614,17,0,1,0,0,0,,0
24 Players,26.4,139,5551,4822,891,1358,299,39,222,840,55,37,637,1214,.282,.370,.498,.868,2401,105,56,2,34,11,,0
