Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jason Alcala,20,0,2,.000,2.36,18,0,17,0,0,7,26.2,21,7,7,2,5,1,27,1,0,2,105,0.975,7.1,0.7,1.7,9.1,5.40,,0
Carlos Alvarado,23,0,0,,3.27,4,1,1,0,0,0,11.0,8,5,4,0,7,0,8,0,0,2,42,1.364,6.5,0.0,5.7,6.5,1.14,,0
Jeff Bennett,21,11,10,.524,3.42,25,25,0,2,1,0,166.0,171,78,63,14,30,1,98,13,0,2,691,1.211,9.3,0.8,1.6,5.3,3.27,,1
Bobby Bradley,20,1,2,.333,3.12,9,9,0,0,0,0,49.0,44,23,17,3,20,0,46,1,0,5,209,1.306,8.1,0.6,3.7,8.4,2.30,,0
Mike Bumatay*,21,1,7,.125,7.27,23,1,13,0,0,2,43.1,55,39,35,4,26,3,40,4,0,3,214,1.869,11.4,0.8,5.4,8.3,1.54,,0
D.J. Carrasco,24,4,0,1.000,1.50,22,0,11,0,0,7,36.0,18,7,6,0,14,1,40,2,2,1,141,0.889,4.5,0.0,3.5,10.0,2.86,,1
Mike Chaney*,26,3,3,.500,3.71,28,3,9,0,0,2,68.0,69,31,28,5,22,0,44,3,2,2,289,1.338,9.1,0.7,2.9,5.8,2.00,,0
Greg Dukeman,22,6,6,.500,4.01,27,12,5,0,0,0,107.2,108,66,48,9,36,1,70,10,0,2,462,1.337,9.0,0.8,3.0,5.9,1.94,,0
Mike Gonzalez*,23,2,2,.500,2.93,14,2,7,0,0,0,30.2,28,14,10,3,7,1,32,0,1,5,127,1.141,8.2,0.9,2.1,9.4,4.57,,1
John Grabow*,22,1,3,.250,6.38,7,7,0,0,0,0,36.2,42,30,26,3,26,0,35,2,0,2,174,1.855,10.3,0.7,6.4,8.6,1.35,,1
Derek Hurley*,23,0,3,.000,3.52,17,1,13,0,0,1,38.1,39,23,15,0,19,2,20,2,0,2,171,1.513,9.2,0.0,4.5,4.7,1.05,,0
Landon Jacobsen,22,5,7,.417,3.34,17,17,0,1,1,0,105.0,101,50,39,7,38,1,83,11,0,4,450,1.324,8.7,0.6,3.3,7.1,2.18,,0
Clint Johnston*,23,1,1,.500,5.29,11,0,4,0,0,0,17.0,15,11,10,1,14,1,23,2,0,1,82,1.706,7.9,0.5,7.4,12.2,1.64,,0
Mike Johnston*,22,4,4,.500,3.34,11,10,0,1,0,0,62.0,66,27,23,2,24,0,44,3,2,4,276,1.452,9.6,0.3,3.5,6.4,1.83,,1
Ryan Ledden,23,9,13,.409,5.42,27,25,0,3,0,0,152.2,184,112,92,18,53,2,73,16,1,6,695,1.552,10.8,1.1,3.1,4.3,1.38,,0
Jose Lopez,25,5,4,.556,2.37,13,13,0,0,0,0,76.0,63,28,20,5,23,0,70,4,0,2,316,1.132,7.5,0.6,2.7,8.3,3.04,,0
Roberto Manzueta,22,0,3,.000,2.66,15,0,11,0,0,1,23.2,18,11,7,2,12,0,30,1,0,0,103,1.268,6.8,0.8,4.6,11.4,2.50,,0
Felix Montilla,21,0,1,.000,9.00,7,0,5,0,0,1,7.0,11,7,7,2,2,0,3,1,0,1,34,1.857,14.1,2.6,2.6,3.9,1.50,,0
Tony Pavlovich,26,1,0,1.000,0.39,20,0,20,0,0,13,23.0,13,1,1,0,5,0,27,0,0,0,86,0.783,5.1,0.0,2.0,10.6,5.40,,0
Alex Pena,23,2,4,.333,6.11,25,3,13,0,0,3,53.0,61,39,36,3,35,2,31,9,0,3,257,1.811,10.4,0.5,5.9,5.3,0.89,,0
Justin Reid,24,2,4,.333,2.25,8,8,0,1,0,0,56.0,50,15,14,4,6,0,48,2,0,2,221,1.000,8.0,0.6,1.0,7.7,8.00,,0
Luis Torres,21,0,0,,13.50,4,0,0,0,0,0,3.1,6,7,5,1,3,0,4,0,0,4,19,2.700,16.2,2.7,8.1,10.8,1.33,,0
22 Players,22.7,58,79,.423,3.87,137,137,129,8,9,37,1192.0,1191,631,513,88,427,16,896,87,8,55,5164,1.357,9.0,0.7,3.2,6.8,2.10,,0
