Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Josh Almonte,22,56,211,195,23,43,7,2,2,19,9,4,9,53,.221,.266,.308,.573,60,2,3,4,0,0,,0
Jacob Anderson,23,27,102,96,4,14,4,1,1,10,0,0,6,34,.146,.196,.240,.436,23,6,0,0,0,0,,0
Justin Atkinson,22,109,424,384,33,73,19,1,5,47,0,0,30,95,.190,.248,.284,.532,109,16,2,1,7,1,,0
Aaron Attaway,24,26,88,77,12,15,4,1,1,4,1,0,9,20,.195,.287,.312,.599,24,5,1,1,0,0,,0
Cavan Biggio*,21,9,42,36,3,8,1,0,0,5,2,0,4,7,.222,.310,.250,.560,9,0,1,0,1,0,,1
J.C. Cardenas#,22,78,291,262,28,54,14,0,3,25,2,1,27,71,.206,.279,.294,.573,77,6,0,1,1,0,,0
Austin Davis*,23,34,112,102,5,18,1,0,0,4,0,1,10,30,.176,.250,.186,.436,19,1,0,0,0,0,,0
Andrew Guillotte,23,115,508,455,65,115,27,3,4,44,20,10,39,77,.253,.322,.352,.674,160,5,9,2,3,1,,0
Gunnar Heidt,23,57,241,211,29,57,15,3,4,21,13,8,22,56,.270,.351,.427,.778,90,4,5,2,1,0,,0
Ryan Hissey*,22,111,458,410,43,101,19,3,4,36,5,1,36,97,.246,.310,.337,.647,138,13,5,0,7,2,,0
Juan Kelly#,21,131,548,475,60,130,35,6,12,67,11,0,57,113,.274,.356,.448,.804,213,11,8,0,8,3,,0
John La Prise*,22,64,274,239,42,61,12,1,0,20,4,3,25,76,.255,.332,.314,.646,75,2,4,3,3,0,,0
Alex Maldonado,25,3,10,8,0,1,1,0,0,2,0,0,2,1,.125,.300,.250,.550,2,0,0,0,0,0,,0
Ryan Metzler,23,58,212,184,17,30,7,3,1,16,10,2,20,78,.163,.257,.250,.507,46,0,4,2,2,0,,0
Josh Palacios*,20,9,40,38,2,13,3,0,0,1,0,2,1,3,.342,.375,.421,.796,16,2,1,0,0,0,,1
Connor Panas*,23,98,383,321,46,74,10,3,16,50,3,4,45,97,.231,.343,.430,.773,138,3,12,1,4,2,,0
Max Pentecost,23,62,267,239,36,75,15,3,7,34,4,2,21,51,.314,.375,.490,.864,117,3,4,0,3,0,,0
Juan Tejada,22,25,84,78,9,12,1,1,1,6,2,0,4,23,.154,.202,.231,.433,18,1,1,0,1,0,,0
Jake Thomas*,22,57,241,213,24,52,7,4,0,17,4,3,24,49,.244,.325,.315,.640,67,3,2,1,1,0,,0
Lane Thomas,20,81,332,282,50,61,14,1,7,27,17,5,45,107,.216,.330,.348,.678,98,4,3,2,0,0,,1
Carl Wise,22,84,330,304,36,73,15,0,4,27,1,3,21,72,.240,.291,.329,.620,100,3,2,0,3,2,,0
J.B. Woodman*,21,9,39,34,5,15,2,0,1,5,0,1,4,13,.441,.487,.588,1.075,20,0,0,0,1,0,,0
22 Players,22.1,140,5237,4643,572,1095,233,36,73,487,108,50,461,1223,.236,.311,.349,.660,1619,90,67,20,46,11,,0
