Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Alex Abbott*,21,28,102,87,9,12,2,0,0,7,0,2,10,27,.138,.257,.161,.418,14,3,4,1,0,0,,0
Angelo Amendolare,23,44,182,157,24,44,8,0,0,10,5,3,19,33,.280,.376,.331,.707,52,2,5,1,0,0,,0
Michael Barash,21,24,83,75,10,18,3,0,2,11,0,1,6,12,.240,.305,.360,.665,27,6,1,1,0,0,,0
Josh Delph*,23,35,129,106,14,27,4,0,0,12,6,4,18,21,.255,.368,.292,.660,31,1,1,4,0,0,,0
Jared Foster,23,69,292,267,26,71,20,2,5,33,3,8,20,48,.266,.315,.412,.727,110,5,1,0,4,0,,0
Angel Genao,23,21,77,70,8,12,2,2,0,3,1,2,3,24,.171,.216,.257,.473,18,1,1,3,0,0,,0
Michael Hermosillo,21,37,160,138,22,45,8,1,2,22,4,3,18,22,.326,.411,.442,.853,61,5,2,2,0,0,,1
Jahmai Jones,18,16,70,62,8,15,1,0,1,10,1,0,5,13,.242,.294,.306,.601,19,3,0,2,1,0,,1
Connor Justus,21,42,167,139,19,32,3,1,2,9,1,2,14,34,.230,.345,.309,.655,43,1,11,2,1,0,,0
Tanner Lubach,23,72,276,255,32,59,15,1,3,19,2,0,13,63,.231,.275,.333,.608,85,4,3,3,2,0,,0
Brennon Lund*,21,45,200,181,19,49,9,2,1,19,8,1,12,33,.271,.316,.359,.675,65,4,1,4,2,0,,0
Ranyelmy Mendoza,22,73,299,281,20,65,11,1,2,27,1,0,17,87,.231,.274,.299,.573,84,8,0,0,1,0,,0
Troy Montgomery*,21,38,166,142,15,37,7,2,3,13,3,2,16,30,.261,.340,.401,.741,57,4,2,4,2,0,,0
Juan Moreno,21,40,167,150,10,25,2,0,0,9,5,5,9,34,.167,.219,.180,.399,27,3,1,7,0,0,,0
Hutton Moyer#,23,26,106,96,15,30,8,1,3,13,2,1,6,20,.313,.371,.510,.882,49,1,3,1,0,0,,0
Michael Pierson*,24,70,274,250,22,60,13,1,1,27,3,1,16,45,.240,.285,.312,.597,78,4,1,4,3,1,,0
Webster Rivas,25,26,98,86,7,19,7,0,0,9,0,0,7,13,.221,.281,.302,.584,26,1,1,2,2,0,,1
Alexis Rivera*,22,71,277,259,26,75,17,0,6,36,5,4,17,49,.290,.336,.425,.760,110,11,1,0,0,3,,0
Brendon Sanger*,22,124,515,443,47,102,24,3,4,39,4,5,59,89,.230,.329,.325,.654,144,7,7,5,1,2,,0
Jordan Serena,23,110,436,380,60,96,21,1,2,22,10,6,38,95,.253,.332,.329,.661,125,14,9,5,4,0,,0
Matt Thaiss*,21,52,226,199,24,55,12,3,4,31,1,0,22,28,.276,.351,.427,.778,85,5,2,1,2,1,,1
Jared Walsh*,22,111,430,393,55,114,30,1,7,36,2,0,31,81,.290,.344,.425,.769,167,8,2,3,1,0,,1
Zach Welz,24,17,70,61,8,21,0,0,1,5,3,1,7,11,.344,.414,.393,.808,24,1,1,0,1,0,,0
Jake Yacinich*,23,51,212,199,21,48,7,0,4,27,5,2,8,34,.241,.281,.337,.618,67,2,3,2,0,0,,0
Jordan Zimmerman,21,37,148,130,15,20,5,1,0,13,0,3,13,34,.154,.236,.208,.444,27,4,2,0,3,0,,0
25 Players,22.2,140,5162,4606,536,1151,239,23,53,462,75,56,404,980,.250,.317,.346,.664,1595,108,65,57,30,7,,0
