Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Andres Ayon*,21,2,8,8,1,1,0,0,0,0,0,0,0,1,.125,.125,.125,.250,1,0,0,0,0,0,,0
Stevie Berman,21,20,70,58,7,11,1,0,0,4,0,0,10,16,.190,.329,.207,.535,12,1,2,0,0,0,,0
Deivy Castillo*,20,37,137,123,11,23,0,0,2,4,3,2,10,41,.187,.252,.236,.488,29,1,1,2,1,0,,0
Federico Celli,21,6,24,22,0,2,0,0,0,1,0,0,2,13,.091,.167,.091,.258,2,0,0,0,0,0,,0
Brendon Davis,18,109,436,398,51,96,18,2,5,49,8,3,29,118,.241,.295,.334,.629,133,10,3,2,4,0,,0
Nick Dean,24,35,124,101,13,22,1,0,3,7,3,4,18,29,.218,.352,.317,.669,32,3,3,2,0,0,,0
Omar Estévez,18,122,508,471,46,120,32,2,9,61,3,6,26,121,.255,.298,.389,.687,183,10,5,2,4,1,,0
Daniel Fields*,25,5,19,18,2,4,0,0,1,1,0,0,1,6,.222,.263,.389,.652,7,0,0,0,0,0,,1
Cristian Gomez,20,62,204,190,19,32,10,1,2,20,4,2,11,60,.168,.217,.263,.480,50,4,1,1,1,0,,0
Gage Green*,23,100,371,315,33,66,7,1,7,24,11,9,32,88,.210,.305,.305,.609,96,0,12,10,2,0,,0
Jake Henson,22,39,146,128,12,35,4,0,4,19,0,0,14,32,.273,.356,.398,.755,51,7,3,0,1,0,,0
Garrett Hope,22,22,82,73,7,16,5,0,0,6,0,0,6,30,.219,.293,.288,.580,21,2,2,0,1,0,,0
Ibandel Isabel,21,24,98,88,17,24,5,1,7,15,1,2,9,41,.273,.347,.591,.938,52,2,1,0,0,0,,0
Saige Jenco*,21,45,196,170,29,49,8,2,1,12,17,0,21,34,.288,.370,.376,.746,64,1,1,4,0,0,,0
Matt Jones*,22,89,344,283,42,62,11,2,9,38,2,3,51,112,.219,.352,.367,.719,104,2,8,0,2,0,,0
Garrett Kennedy*,23,16,58,47,11,12,3,0,2,4,1,0,11,12,.255,.397,.447,.843,21,2,0,0,0,0,,0
Logan Landon,23,118,456,411,50,108,21,2,9,52,22,6,39,118,.263,.327,.389,.717,160,4,2,1,3,1,,0
Zach McKinstry*,21,41,165,142,18,37,5,2,0,14,6,1,15,29,.261,.350,.324,.674,46,2,5,2,1,0,,1
Eric Meza*,18,65,245,223,20,51,10,0,4,24,0,1,20,48,.229,.298,.327,.625,73,5,2,0,0,1,,0
Jordan Paroubeck#,21,17,65,60,8,12,2,1,1,3,1,0,5,33,.200,.262,.317,.578,19,0,0,0,0,0,,0
Jimy Perez,22,14,48,44,4,5,1,0,0,1,0,0,4,20,.114,.188,.136,.324,6,1,0,0,0,0,,0
Noah Perio*,24,20,85,80,7,23,3,0,1,9,3,1,4,10,.288,.321,.363,.684,29,2,0,1,0,0,,0
Luke Raley*,21,56,231,200,24,49,11,4,2,17,4,4,15,47,.245,.319,.370,.689,74,6,9,2,5,0,,1
Edwin Rios*,22,33,128,119,17,30,8,1,6,13,3,1,8,44,.252,.305,.487,.792,58,0,1,0,0,0,,1
Ariel Sandoval,20,79,309,287,39,70,20,3,11,43,9,8,15,77,.244,.288,.449,.738,129,3,4,0,3,1,,0
Will Smith,21,23,97,82,12,21,1,0,1,7,2,1,11,18,.256,.371,.305,.676,25,4,4,0,0,0,,1
Donavan Tate,25,2,7,7,1,2,0,0,1,2,0,0,0,2,.286,.286,.714,1.000,5,0,0,0,0,0,,0
Dian Toscano*,27,8,29,25,1,3,0,0,0,4,1,1,4,8,.120,.241,.120,.361,3,1,0,0,0,0,,0
Darien Tubbs,21,59,249,222,27,52,12,0,2,19,14,3,22,43,.234,.312,.315,.627,70,3,3,2,0,0,,0
Jared Walker*,20,9,29,27,1,3,0,0,0,0,0,0,2,9,.111,.172,.111,.284,3,1,0,0,0,0,,0
Brant Whiting*,24,36,128,98,7,16,4,0,0,8,0,0,24,35,.163,.352,.204,.556,20,2,5,0,1,0,,0
31 Players,20.9,140,5096,4520,537,1057,203,24,90,481,118,58,439,1295,.234,.311,.349,.660,1578,79,77,31,29,4,,0
