Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Miguel Olivo,28,122,469,452,43,107,20,4,16,60,3,2,14,123,.237,.262,.405,.667,72,183,13,2,0,1,2,1
1B,Mike Jacobs*,26,114,460,426,57,113,27,2,17,54,1,2,31,101,.265,.317,.458,.775,100,195,12,2,0,1,3,1
2B,Dan Uggla,27,159,728,632,113,155,49,3,31,88,2,1,68,167,.245,.326,.479,.805,108,303,10,13,4,11,0,1
SS,Hanley Ramirez,23,154,706,639,125,212,48,6,29,81,51,14,52,95,.332,.386,.562,.948,145,359,10,7,4,4,3,1
3B,Miguel Cabrera,24,157,680,588,91,188,38,2,34,119,2,1,79,127,.320,.401,.565,.965,150,332,17,5,1,7,23,1
LF,Josh Willingham,28,144,604,521,75,138,32,4,21,89,8,1,66,122,.265,.364,.463,.827,115,241,11,16,0,1,1,1
CF,Alfredo Amezaga#,29,133,448,400,46,105,14,9,2,30,13,7,35,52,.263,.324,.358,.682,79,143,4,4,4,5,0,1
RF,Jeremy Hermida*,23,123,484,429,54,127,32,1,18,63,3,4,47,105,.296,.369,.501,.870,125,215,10,4,1,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B,Aaron Boone,34,69,228,189,27,54,11,0,5,28,2,0,21,41,.286,.388,.423,.811,113,80,0,13,1,4,4,1
RF,Joe Borchard#,28,85,202,179,20,35,9,0,4,19,4,0,21,60,.196,.287,.313,.600,58,56,4,2,0,0,3,1
C,Matt Treanor,31,55,198,171,16,46,7,1,4,19,0,0,19,29,.269,.357,.392,.749,97,67,2,5,2,1,1,1
CF,Cody Ross,26,66,197,173,35,58,19,0,12,39,2,0,20,38,.335,.411,.653,1.064,173,113,2,3,0,1,3,1
CF,Alejandro De Aza*,23,45,158,144,14,33,8,2,0,8,2,0,6,37,.229,.261,.313,.574,50,45,2,1,5,2,1,1
OF,Todd Linden#,27,85,144,129,15,35,7,1,1,8,4,0,14,36,.271,.347,.364,.712,87,47,4,1,0,0,0,1
1B,Jason Wood,37,98,127,117,11,28,6,0,3,26,0,0,8,38,.239,.286,.368,.653,70,43,1,0,1,1,0,1
CF,Reggie Abercrombie,26,35,80,76,16,15,3,0,2,5,7,1,2,22,.197,.238,.316,.553,44,24,1,2,0,0,0,1
OF,Brett Carroll,24,23,53,49,10,9,1,0,0,2,0,0,3,15,.184,.231,.204,.435,16,10,1,0,1,0,0,1
CF,Eric Reed*,26,18,21,20,3,2,0,0,0,0,1,0,1,6,.100,.143,.100,.243,-35,2,0,0,0,0,0,1
SS,Robert Andino,23,7,13,13,0,5,1,0,0,0,0,0,0,2,.385,.385,.462,.846,121,6,0,0,0,0,0,1
UT,Paul Hoover,31,3,8,8,1,3,0,0,0,0,0,0,0,2,.375,.375,.375,.750,98,3,0,0,0,0,0,1
RF,John Gall,29,3,5,4,0,0,0,0,0,0,0,0,0,1,.000,.200,.000,.200,-41,0,1,1,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Dontrelle Willis*,25,36,80,63,11,18,2,3,2,7,0,1,5,13,.286,.348,.508,.856,121,32,1,1,11,0,0,1
P,Scott Olsen*,23,32,61,51,3,9,3,0,0,3,0,0,1,23,.176,.192,.235,.428,12,12,0,0,9,0,0,1
P,Sergio Mitre,26,24,47,38,0,3,1,0,0,0,0,0,2,19,.079,.125,.105,.230,-39,4,1,0,7,0,0,1
P,Byung-Hyun Kim,28,21,39,30,0,2,1,0,0,1,0,0,2,11,.067,.125,.100,.225,-40,3,0,0,7,0,0,1
P,Rick van den Hurk,22,17,27,23,1,1,0,0,0,0,0,0,1,12,.043,.083,.043,.127,-65,1,0,0,3,0,0,1
P,Wes Obermueller,30,16,19,16,1,1,1,0,0,0,0,0,0,4,.063,.063,.125,.188,-52,2,0,0,3,0,0,1
P,Anibal Sanchez,23,6,14,11,1,1,0,0,0,0,0,0,2,7,.091,.231,.091,.322,-11,1,0,0,1,0,0,1
P,Daniel Barone,24,16,11,9,1,1,0,0,0,0,0,0,0,7,.111,.111,.111,.222,-41,1,0,0,2,0,0,1
P,Ricky Nolasco,24,5,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Chris Seddon*,23,7,5,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Lee Gardner,32,61,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Renyel Pinto*,24,54,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Josh Johnson*,23,3,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Kevin Gregg,29,69,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Randy Messenger,25,23,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Justin Miller,29,58,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Ross Wolf,24,14,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Carlos Martinez,25,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Matt Lindstrom,27,67,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Logan Kensing,24,9,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jorge Julio,28,10,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
P,Harvey Garcia,23,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Erasmo Ramirez*,31,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Marcos Carvajal,22,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
