Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Dioner Navarro#,23,119,434,388,46,88,19,2,9,44,3,1,33,67,.227,.286,.356,.641,70,138,11,1,7,5,3,1
1B,Carlos Pena*,29,148,612,490,99,138,29,1,46,121,1,0,103,142,.282,.411,.627,1.037,172,307,7,10,1,8,10,1
2B,Ty Wigginton,29,98,417,378,47,104,21,0,16,49,1,4,28,73,.275,.329,.458,.786,107,173,8,5,0,6,0,1
SS,Brendan Harris,26,137,576,521,72,149,35,3,12,59,4,1,42,96,.286,.343,.434,.777,106,226,19,4,8,1,1,1
3B,Akinori Iwamura*,28,123,559,491,82,140,21,10,7,34,12,8,58,114,.285,.359,.411,.770,105,202,2,1,4,5,0,1
LF,Carl Crawford*,25,143,627,584,93,184,37,9,11,80,50,10,32,112,.315,.355,.466,.820,117,272,11,5,1,2,5,1
CF,B.J. Upton,22,129,548,474,86,142,25,1,24,82,22,8,65,154,.300,.386,.508,.894,136,241,14,4,1,4,4,1
RF,Delmon Young,21,162,681,645,65,186,38,0,13,93,10,3,26,127,.288,.316,.408,.723,91,263,23,3,0,7,2,1
DH,Greg Norton#,34,75,240,202,25,49,9,0,4,23,1,1,37,55,.243,.358,.347,.705,89,70,1,0,0,1,3,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Jonny Gomes,26,107,394,348,48,85,20,2,17,49,12,4,35,126,.244,.322,.460,.782,105,160,1,7,0,4,1,1
MI,Josh Wilson,26,90,285,263,25,66,15,3,2,24,6,2,12,51,.251,.291,.354,.644,71,93,5,4,3,3,0,1
CF,Elijah Dukes,23,52,220,184,27,35,3,2,10,21,2,4,33,44,.190,.318,.391,.709,88,72,6,2,0,1,0,1
CF,Rocco Baldelli,25,35,150,137,16,28,6,0,5,12,4,1,9,35,.204,.268,.358,.626,65,49,1,3,1,0,1,1
C,Josh Paul,32,35,115,105,8,20,3,0,1,9,1,0,6,30,.190,.234,.248,.482,29,26,1,0,4,0,0,1
SS,Ben Zobrist#,26,31,105,97,8,15,2,0,1,9,2,0,3,21,.155,.184,.206,.391,4,20,1,1,2,2,0,1
C,Raul Casanova#,34,29,89,79,12,20,1,1,6,11,0,0,7,17,.253,.315,.519,.834,117,41,3,1,0,2,1,1
DH,Jorge Cantu,25,25,65,58,4,12,1,0,0,4,0,0,5,16,.207,.277,.224,.501,36,13,3,1,0,1,0,1
MI,Jorge Velandia,32,14,60,50,7,16,4,0,2,11,0,0,8,17,.320,.424,.520,.944,150,26,0,1,1,0,0,1
IF,Joel Guzman,22,16,39,37,5,9,1,2,0,4,0,0,2,10,.243,.282,.378,.660,74,14,1,0,0,0,0,1
OF,Dustan Mohr,31,7,16,16,1,2,0,0,1,2,0,1,0,6,.125,.125,.313,.438,12,5,0,0,0,0,0,1
OF,Justin Ruggiano,25,7,15,14,2,3,0,0,0,3,0,0,1,5,.214,.267,.214,.481,30,3,0,0,0,0,0,1
C,Shawn Riggans,26,3,10,10,1,1,0,0,0,2,0,0,0,1,.100,.100,.100,.200,-46,1,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,James Shields,25,3,7,6,1,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333,-11,1,0,0,1,0,0,1
P,J.P. Howell*,24,2,6,6,1,2,0,0,0,1,0,0,0,2,.333,.333,.333,.667,79,2,0,0,0,0,0,1
P,Andy Sonnanstine*,24,2,5,5,1,2,0,0,0,1,0,0,0,2,.400,.400,.400,.800,114,2,0,0,0,0,0,1
P,Scott Kazmir*,23,1,2,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,168,1,0,0,0,0,0,1
P,Edwin Jackson,23,2,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,168,1,0,0,0,0,0,1
P,Jason Hammel,24,1,1,1,0,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000,674,2,0,0,0,0,0,1
P,Jeff Ridgway,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Gary Glover,30,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ruddy Lugo,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jay Witasick,34,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Alberto Reyes,37,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Grant Balfour,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Dan Wheeler,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Casey Fossum*,29,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Orvella,26,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Shawn Camp,31,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tim Corcoran,29,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jon Switzer*,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jae Kuk Ryu,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Juan Salas,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Stokes,27,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jae Weong Seo,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Dohmann,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,26.0,162,6280,5593,782,1500,291,36,187,750,131,48,545,1324,.268,.336,.433,.769,103,2424,119,53,34,52,31,1
,Rank in 14 AL teams,,,,6,8,8,11,3,3,,3,13,5,14,7,8,4,5,,4,,8,,6,,1
,Non-Pitcher Totals,26.0,162,6257,5571,779,1492,290,36,187,746,131,48,545,1319,.268,.336,.433,.769,103,2415,119,53,33,52,31,1
,Pitcher Totals,22.0,162,23,22,3,8,1,0,0,4,0,0,0,5,.364,.364,.409,.773,106,9,0,0,1,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
