Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Yorvit Torrealba,28,113,443,396,47,101,22,1,8,47,2,1,34,73,.255,.323,.376,.699,76,149,19,6,6,1,1,1
1B,Todd Helton*,33,154,682,557,86,178,42,2,17,91,0,1,116,74,.320,.434,.494,.928,133,275,15,2,0,7,16,1
2B,Kazuo Matsui#,31,104,453,410,84,118,24,6,4,37,32,4,34,69,.288,.342,.405,.746,87,166,1,0,8,1,1,1
SS,Troy Tulowitzki,22,155,682,609,104,177,33,5,24,99,7,6,57,130,.291,.359,.479,.838,109,292,14,9,5,2,3,1
3B,Garrett Atkins,27,157,684,605,83,182,35,1,25,111,3,1,67,96,.301,.367,.486,.853,113,294,16,2,0,10,3,1
LF,Matt Holliday,27,158,713,636,120,216,50,6,36,137,11,4,63,126,.340,.405,.607,1.012,151,386,23,10,0,4,7,1
CF,Willy Taveras,25,97,408,372,64,119,13,2,2,24,33,9,21,55,.320,.367,.382,.748,89,142,1,7,7,1,0,1
RF,Brad Hawpe*,28,152,606,516,80,150,33,4,29,116,0,2,81,137,.291,.387,.539,.926,130,278,13,3,1,5,11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,Ryan Spilborghs,27,97,300,264,40,79,14,1,11,51,4,1,28,45,.299,.363,.485,.848,111,128,5,2,0,6,1,1
2B,Jamey Carroll,33,108,268,227,45,51,9,1,2,22,6,2,28,34,.225,.317,.300,.616,57,68,2,4,6,3,1,1
C,Chris Iannetta,24,67,234,197,22,43,8,3,4,27,0,0,29,58,.218,.330,.350,.681,72,69,3,5,1,2,3,1
UT,Jeff Baker,26,85,159,144,17,32,2,2,4,12,0,0,13,40,.222,.296,.347,.643,61,50,7,2,0,0,1,1
CF,Cory Sullivan*,27,72,153,140,19,40,6,1,2,14,2,0,9,25,.286,.336,.386,.721,81,54,5,2,1,1,1,1
