Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ronny Paulino,26,133,494,457,56,120,25,0,11,55,2,2,33,79,.263,.314,.389,.703,83,178,14,2,0,2,0,1
1B,Adam LaRoche*,27,152,632,563,71,153,42,0,21,88,1,1,62,131,.272,.345,.458,.803,109,258,18,3,0,4,5,1
2B,Freddy Sanchez,29,147,653,602,77,183,42,4,11,81,0,1,32,76,.304,.343,.442,.784,104,266,13,8,2,9,2,1
SS,Jack Wilson,29,135,535,477,67,141,29,2,12,56,2,5,38,46,.296,.350,.440,.791,106,210,8,6,7,7,9,1
3B,Jose Bautista,26,142,614,532,75,135,36,2,15,63,6,3,68,101,.254,.339,.414,.753,96,220,16,4,4,6,1,1
LF,Jason Bay,28,145,614,538,78,133,25,2,21,84,4,1,59,141,.247,.327,.418,.746,94,225,8,9,0,8,3,1
CF,Chris Duffy*,27,70,270,241,31,60,11,3,3,22,13,4,21,43,.249,.313,.357,.670,76,86,2,3,2,3,0,1
RF,Xavier Nady,28,125,470,431,55,120,23,1,20,72,3,1,23,101,.278,.330,.476,.805,108,205,16,12,0,4,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,Nate McLouth*,25,137,382,329,62,85,21,3,13,38,22,1,39,77,.258,.351,.459,.810,110,151,2,9,3,2,2,1
UT,Ryan Doumit#,26,83,279,252,33,69,19,2,9,32,1,2,22,59,.274,.341,.472,.813,110,119,5,4,0,1,2,1
3B,Jose Castillo,26,87,230,221,18,54,18,1,0,24,0,0,6,48,.244,.270,.335,.604,58,74,11,2,0,1,2,1
SS,Cesar Izturis#,27,45,130,123,16,34,3,2,0,8,0,3,6,3,.276,.310,.333,.643,69,41,1,0,1,0,0,1
CF,Nyjer Morgan*,26,28,118,107,15,32,3,4,1,7,7,3,9,19,.299,.359,.430,.789,106,46,0,1,1,0,0,1
UT,Josh Phelps,29,58,95,77,13,27,4,2,5,19,0,0,14,23,.351,.463,.649,1.113,188,50,1,3,0,1,0,1
UT,Matt Kata#,29,47,90,88,9,22,7,1,1,10,0,0,0,15,.250,.258,.386,.645,66,34,3,1,1,0,0,1
RF,Steve Pearce,24,23,73,68,13,20,5,1,0,6,2,1,5,12,.294,.342,.397,.740,94,27,2,0,0,0,0,1
CF,Rajai Davis,26,24,57,48,6,13,2,1,0,2,5,2,7,3,.271,.357,.354,.711,88,17,1,0,1,1,0,1
UT,Brad Eldred,26,19,47,46,3,5,1,0,2,3,0,0,1,16,.109,.128,.261,.389,-2,12,1,0,0,0,1,1
UT,Don Kelly*,27,25,32,27,2,4,0,0,0,0,0,0,3,3,.148,.281,.148,.429,18,4,1,2,0,0,0,1
C,Carlos Maldonado,28,13,30,24,2,5,1,0,2,4,0,0,5,8,.208,.333,.500,.833,115,12,2,0,0,1,2,1
C,Humberto Cota,28,5,18,14,1,4,1,0,0,3,0,0,2,2,.286,.389,.357,.746,98,5,0,1,0,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Tom Gorzelanny*,24,29,72,63,1,4,0,0,0,3,0,0,2,31,.063,.106,.063,.170,-54,4,2,1,6,0,0,1
P,Ian Snell,25,34,72,57,6,5,0,0,0,2,0,0,3,23,.088,.133,.088,.221,-40,5,0,0,12,0,0,1
P,Paul Maholm*,25,27,62,59,4,11,1,0,0,5,0,0,1,29,.186,.200,.203,.403,6,12,2,0,2,0,0,1
P,Zach Duke*,24,20,35,32,3,8,0,0,0,3,0,0,0,12,.250,.250,.250,.500,32,8,0,0,3,0,0,1
P,Tony Armas,29,29,28,26,0,3,1,0,0,2,0,0,0,12,.115,.115,.154,.269,-30,4,0,0,2,0,0,1
P,Matt Morris,32,11,24,19,3,6,1,0,1,2,0,0,0,7,.316,.316,.526,.842,116,10,0,0,5,0,0,1
P,Shane Youman*,27,16,15,12,1,1,0,0,0,0,0,0,1,5,.083,.154,.083,.237,-35,1,1,0,2,0,0,1
P,Shawn Chacon,29,61,13,11,1,3,0,0,0,0,0,0,0,2,.273,.273,.273,.545,44,3,0,0,2,0,0,1
P,John Van Benschoten,27,10,10,7,1,1,1,0,0,0,0,0,1,3,.143,.250,.286,.536,40,2,0,0,2,0,0,1
P,Franquelis Osoria,25,25,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,John Wasdin,34,12,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Bryan Bullington,26,5,4,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,76,1,0,0,1,0,0,1
P,Damaso Marte*,32,62,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Marty McLeary,32,4,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,John Grabow*,28,59,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Romulo Sanchez,23,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Matt Capps,23,72,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,428,1,0,0,0,0,0,1
P,Brian Rogers,24,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Juan Perez,28,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Masumi Kuwata,39,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jonah Bayliss,26,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Danny Kolb,32,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Sharpless,26,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Salomon Torres,35,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Dave Davidson*,23,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,27.2,162,6214,5569,724,1463,322,31,148,694,68,30,463,1135,.263,.325,.411,.736,92,2291,130,71,60,51,31,1
,Rank in 16 NL teams,,,,11,12,10,5,8,12,,12,5,16,10,10,12,11,12,,11,,4,,6,,1
,Non-Pitcher Totals,27.3,162,5863,5265,703,1419,318,31,147,677,68,30,455,1006,.270,.333,.425,.758,97,2240,125,70,22,51,31,1
,Pitcher Totals,25.9,162,351,304,21,44,4,0,1,17,0,0,8,129,.145,.169,.168,.337,-11,51,5,1,38,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
