Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,A.J. Pierzynski*,30,136,509,472,54,124,24,0,14,50,1,1,25,66,.263,.309,.403,.712,83,190,21,8,1,3,5,1
1B,Paul Konerko,31,151,636,549,71,142,34,0,31,90,0,1,78,102,.259,.351,.490,.841,116,269,21,3,0,6,9,1
2B,Tadahito Iguchi,32,90,377,327,45,82,17,4,6,31,8,1,44,65,.251,.340,.382,.723,88,125,5,2,1,3,1,1
SS,Juan Uribe,28,150,563,513,55,120,18,2,20,68,1,9,34,112,.234,.284,.394,.678,74,202,6,4,7,5,2,1
3B,Josh Fields,24,100,418,373,54,91,17,1,23,67,1,1,35,125,.244,.308,.480,.788,101,179,11,1,6,3,0,1
LF,Scott Podsednik*,31,62,235,214,30,52,13,4,2,11,12,5,13,36,.243,.299,.369,.668,73,79,9,4,4,0,0,1
CF,Jerry Owens*,26,93,389,356,44,95,9,2,1,17,32,8,27,63,.267,.324,.312,.636,67,111,5,3,3,0,0,1
RF,Jermaine Dye,33,138,561,508,68,129,34,0,28,78,2,1,45,107,.254,.317,.486,.804,105,247,17,4,0,4,2,1
DH,Jim Thome*,36,130,536,432,79,119,19,0,35,96,0,1,95,134,.275,.410,.563,.973,150,243,10,6,0,3,11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Darin Erstad*,33,87,347,310,33,77,13,1,4,32,7,2,28,44,.248,.310,.335,.645,68,104,4,0,6,1,0,1
LF,Rob Mackowiak*,31,85,268,237,34,66,11,2,6,36,3,1,23,53,.278,.354,.418,.772,100,99,5,6,0,2,1,1
UT,Andy Gonzalez,25,67,215,189,17,35,6,0,2,11,1,5,25,61,.185,.280,.249,.529,39,47,4,0,1,0,1,1
2B,Danny Richar*,24,56,206,187,30,43,9,3,6,15,1,3,16,33,.230,.289,.406,.696,78,76,5,0,2,1,0,1
IF,Alex Cintron#,28,68,196,185,23,45,7,1,2,19,2,1,9,35,.243,.281,.324,.605,57,60,5,1,0,1,1,1
3B,Joe Crede,29,47,178,167,13,36,5,0,4,22,0,1,10,24,.216,.258,.317,.576,49,53,1,0,0,1,0,1
CF,Luis Terrero,27,61,139,117,18,27,2,0,5,12,4,3,12,35,.231,.348,.376,.724,88,44,1,9,1,0,0,1
C,Toby Hall,31,38,120,116,8,24,4,0,0,3,0,0,3,12,.207,.225,.241,.466,21,28,2,0,0,1,0,1
UT,Pablo Ozuna,32,27,85,78,9,19,3,0,0,3,3,0,3,9,.244,.280,.282,.563,47,22,1,1,3,0,0,1
OF,Ryan Sweeney*,22,15,49,45,5,9,3,0,1,5,0,1,4,5,.200,.265,.333,.599,55,15,2,0,0,0,0,1
C,Gustavo Molina,25,10,21,18,0,1,0,0,0,1,0,0,1,4,.056,.100,.056,.156,-58,1,0,0,1,1,0,1
OF,Brian Anderson,25,13,19,17,3,2,1,0,0,0,0,0,2,7,.118,.211,.176,.387,2,3,2,0,0,0,0,1
C,Donny Lucy,24,8,15,15,0,3,0,0,0,0,0,0,0,6,.200,.200,.200,.400,5,3,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Javier Vazquez,30,3,7,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,1,0,0,1
P,Mark Buehrle*,28,2,6,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,John Danks*,22,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Nick Masset,25,3,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Jon Garland,27,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2,0,0,1
