Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Russell Martin,24,151,620,540,87,158,32,3,19,87,21,9,67,89,.293,.374,.469,.843,116,253,16,7,0,6,1,1
1B,James Loney*,23,96,375,344,41,114,18,4,15,67,0,1,28,48,.331,.381,.538,.919,134,185,6,1,0,2,5,1
2B,Jeff Kent,39,136,562,494,78,149,36,1,20,79,1,3,57,61,.302,.375,.500,.875,123,247,17,5,0,6,4,1
SS,Rafael Furcal#,29,138,643,581,87,157,23,4,6,47,25,6,55,68,.270,.333,.355,.687,78,206,11,1,2,3,3,1
3B,Nomar Garciaparra,33,121,466,431,39,122,17,0,7,59,3,1,31,41,.283,.328,.371,.700,80,160,6,0,0,4,5,1
LF,Luis Gonzalez*,39,139,526,464,70,129,23,2,15,68,6,2,56,56,.278,.359,.433,.793,104,201,11,4,0,2,4,1
CF,Juan Pierre*,29,162,729,668,96,196,24,8,0,41,64,15,33,37,.293,.331,.353,.685,77,236,10,6,20,2,0,1
RF,Andre Ethier*,25,153,507,447,50,127,32,2,13,64,0,4,46,68,.284,.350,.452,.802,105,202,10,4,0,8,12,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF,Matt Kemp,22,98,311,292,47,100,12,5,10,42,10,5,16,66,.342,.373,.521,.894,127,152,6,0,0,3,0,1
3B,Wilson Betemit#,25,84,192,156,22,36,8,0,10,26,0,0,32,49,.231,.359,.474,.834,113,74,1,1,0,3,0,1
IF,Tony Abreu#,22,59,178,166,19,45,14,1,2,17,0,0,7,21,.271,.309,.404,.713,82,67,5,3,0,2,1,1
IF,Ramon Martinez,34,67,147,129,10,25,4,0,0,27,1,0,11,15,.194,.248,.225,.473,24,29,0,0,2,5,0,1
CI,Olmedo Saenz,36,92,132,110,9,21,5,0,4,18,0,0,16,25,.191,.295,.345,.641,65,38,5,2,0,4,0,1
3B,Andy LaRoche,23,35,115,93,16,21,5,0,1,10,2,1,20,24,.226,.365,.312,.677,78,29,1,1,0,1,5,1
C,Mike Lieberthal,35,38,82,77,6,18,2,0,0,1,0,0,4,11,.234,.280,.260,.540,41,20,2,1,0,0,0,1
UT,Wilson Valdez,29,41,80,74,12,16,2,1,0,7,1,0,4,12,.216,.263,.270,.533,38,20,0,1,0,1,0,1
3B,Shea Hillenbrand,31,20,74,70,6,17,0,2,1,9,0,1,2,12,.243,.257,.343,.600,53,24,3,0,0,2,1,1
OF,Brady Clark,34,47,66,58,7,13,4,0,0,5,1,2,6,11,.224,.308,.293,.601,57,17,1,1,1,0,0,1
UT,Delwyn Young#,25,19,36,34,4,13,1,1,2,3,1,0,2,5,.382,.417,.647,1.064,169,22,0,0,0,0,0,1
1B,Mark Sweeney*,37,30,34,33,2,9,1,0,0,3,0,0,1,11,.273,.294,.303,.597,55,10,0,0,0,0,0,1
SS,Chin-lung Hu,23,12,31,29,5,7,0,1,2,5,0,0,0,8,.241,.241,.517,.759,88,15,0,0,2,0,0,1
IF,Marlon Anderson*,33,23,29,26,3,6,0,0,0,2,1,0,3,5,.231,.310,.231,.541,43,6,0,0,0,0,0,1
C,Chad Moeller,32,7,9,8,2,1,0,0,0,0,0,0,0,1,.125,.222,.125,.347,-7,1,1,1,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Brad Penny,29,31,75,65,7,16,6,0,0,7,0,0,1,23,.246,.279,.338,.618,59,22,0,2,7,0,0,1
P,Derek Lowe,34,31,71,59,2,7,0,0,0,1,0,0,5,17,.119,.185,.119,.303,-19,7,1,0,6,1,0,1
P,Chad Billingsley,22,41,41,36,1,4,1,0,0,2,0,0,1,19,.111,.135,.139,.274,-29,5,2,0,4,0,0,1
P,Randy Wolf*,30,19,37,30,1,5,2,0,0,2,0,0,4,13,.167,.265,.233,.498,30,7,0,0,3,0,0,1
P,Brett Tomko,34,31,30,24,0,0,0,0,0,1,0,0,1,16,.000,.040,.000,.040,-88,0,0,0,5,0,0,1
P,Mark Hendrickson*,33,35,30,27,1,1,1,0,0,1,0,0,2,10,.037,.103,.074,.178,-53,2,0,0,1,0,0,1
P,David Wells*,44,7,15,15,2,4,1,0,0,1,0,0,0,6,.267,.267,.333,.600,54,5,0,0,0,0,0,1
P,Eric Stults*,27,13,12,12,1,4,2,0,0,0,0,0,0,5,.333,.333,.500,.833,111,6,0,0,0,0,0,1
P,Esteban Loaiza,35,5,9,7,0,1,0,0,0,2,0,0,0,2,.143,.143,.143,.286,-26,1,1,0,2,0,0,1
P,Hung-Chih Kuo*,25,5,8,6,1,1,0,0,1,1,0,0,0,3,.167,.167,.667,.833,101,4,0,0,2,0,0,1
P,Jason Schmidt,34,6,8,7,1,1,0,0,1,1,0,0,0,4,.143,.143,.571,.714,72,4,0,0,1,0,0,1
P,Joe Beimel*,30,80,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Rudy Seanez,38,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jon Meloan,22,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Takashi Saito*,37,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chin-hui Tsao,26,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Proctor,30,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Yhency Brazoban,27,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,D.J. Houlton,27,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Eric Hull,27,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Roberto Hernandez,42,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jonathan Broxton,23,81,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.7,162,6282,5614,735,1544,276,35,129,706,137,50,511,864,.275,.337,.406,.743,91,2277,116,41,58,55,41,1
,Rank in 16 NL teams,,,,6,10,4,15,7,15,,3,16,12,1,2,5,13,9,,12,,14,,3,,1
,Non-Pitcher Totals,29.6,162,5944,5324,718,1500,263,35,127,687,137,50,497,744,.282,.344,.416,.760,95,2214,112,39,27,54,41,1
,Pitcher Totals,30.8,162,338,290,17,44,13,0,2,19,0,0,14,120,.152,.195,.217,.413,7,63,4,2,31,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
