Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Scott Erickson,30,16,13,.552,4.01,36,36,0,11,2,0,251.1,284,125,112,23,69,4,186,13,0,4,1102,113,3.83,1.405,10.2,0.8,2.5,6.7,2.70,1
SP,Mike Mussina,29,13,10,.565,3.49,29,29,0,4,2,0,206.1,189,85,80,22,41,3,175,4,0,10,835,130,3.48,1.115,8.2,1.0,1.8,7.6,4.27,1
SP,Sidney Ponson,21,8,9,.471,5.27,31,20,5,0,0,1,135.0,157,82,79,19,42,2,85,3,1,4,588,86,4.71,1.474,10.5,1.3,2.8,5.7,2.02,1
SP,Doug Drabek,35,6,11,.353,7.29,23,21,1,1,0,0,108.2,138,90,88,20,29,2,55,5,0,1,484,62,5.46,1.537,11.4,1.7,2.4,4.6,1.90,1
SP,Juan Guzman,31,4,4,.500,4.23,11,11,0,0,0,0,66.0,60,34,31,4,33,1,55,2,0,5,286,107,3.85,1.409,8.2,0.5,4.5,7.5,1.67,1
SP,Scott Kamieniecki,34,2,6,.250,6.75,12,11,1,0,0,0,54.2,67,41,41,7,26,0,25,4,0,2,249,67,5.54,1.701,11.0,1.2,4.3,4.1,0.96,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Armando Benitez,25,5,6,.455,3.82,71,0,54,0,0,22,68.1,48,29,29,10,39,2,87,4,0,0,289,119,4.38,1.273,6.3,1.3,5.1,11.5,2.23,1
RP,Alan Mills,31,3,4,.429,3.74,72,0,13,0,0,2,77.0,55,32,32,8,50,8,57,1,0,4,327,121,5.00,1.364,6.4,0.9,5.8,6.7,1.14,1
RP,Arthur Rhodes*,28,4,4,.500,3.51,45,0,10,0,0,4,77.0,65,30,30,8,34,2,83,1,1,1,321,129,3.70,1.286,7.6,0.9,4.0,9.7,2.44,1
RP,Jesse Orosco*,41,4,1,.800,3.18,69,0,26,0,0,7,56.2,46,20,20,6,28,1,50,1,1,3,243,143,4.29,1.306,7.3,1.0,4.4,7.9,1.79,1
RP,Norm Charlton*,35,2,1,.667,6.94,36,0,11,0,0,0,35.0,46,27,27,5,25,0,41,0,0,5,178,66,4.80,2.029,11.8,1.3,6.4,10.5,1.64,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doug Johns*,30,3,3,.500,4.57,31,10,5,0,0,1,86.2,108,46,44,9,32,2,34,4,0,3,382,99,4.95,1.615,11.2,0.9,3.3,3.5,1.06,1
,Jimmy Key*,37,6,3,.667,4.20,25,11,4,0,0,0,79.1,77,39,37,5,23,0,53,3,1,1,327,108,3.61,1.261,8.7,0.6,2.6,6.0,2.30,1
,Pete Smith,32,2,3,.400,6.20,27,4,3,0,0,0,45.0,57,31,31,7,16,1,29,0,1,6,204,73,4.94,1.622,11.4,1.4,3.2,5.8,1.81,1
,Terry Mathews,33,0,1,.000,6.20,17,0,2,0,0,0,20.1,26,15,14,6,8,3,10,0,0,0,90,74,7.17,1.672,11.5,2.7,3.5,4.4,1.25,1
,Nerio Rodriguez,27,1,3,.250,8.05,6,4,0,0,0,0,19.0,25,17,17,0,9,0,8,0,0,1,89,57,3.72,1.789,11.8,0.0,4.3,3.8,0.89,1
,Rocky Coppinger,24,0,0,,5.17,6,1,3,0,0,0,15.2,16,9,9,3,7,1,13,0,0,0,72,89,5.31,1.468,9.2,1.7,4.0,7.5,1.86,1
,Bobby Munoz,30,0,0,,9.75,9,1,5,0,0,0,12.0,18,13,13,4,6,0,6,1,1,0,58,48,8.22,2.000,13.5,3.0,4.5,4.5,1.00,1
,Chris Fussell,22,0,1,.000,8.38,3,2,0,0,0,0,9.2,11,9,9,1,9,1,8,0,0,0,47,56,5.62,2.069,10.2,0.9,8.4,7.4,0.89,1
,Richie Lewis,32,0,0,,15.43,2,1,0,0,0,0,4.2,8,8,8,2,5,0,4,0,0,1,25,31,10.21,2.786,15.4,3.9,9.6,7.7,0.80,1
,Joel Bennett,28,0,0,,4.50,2,0,2,0,0,0,2.0,2,1,1,0,3,0,0,0,0,0,11,117,7.64,2.500,9.0,0.0,13.5,0.0,0.00,1
,Radhames Dykhoff*,23,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,0,1,0,1,0,0,0,6,34,4.14,3.000,18.0,0.0,9.0,9.0,1.00,1
,Team Totals,30.2,79,83,.488,4.74,162,162,146,16,4,37,1431.1,1505,785,754,169,535,33,1065,46,6,51,6213,96,4.40,1.425,9.5,1.1,3.4,6.7,1.99,1
,Rank in 14 AL teams,,8,7,,7,,,,3,3,11,12 ,6,7,7,5,7,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
