Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Darryl Kile,29,13,17,.433,5.20,36,35,1,4,1,0,230.1,257,141,133,28,96,4,158,7,0,12,1020,100,4.69,1.533,10.0,1.1,3.8,6.2,1.65,1
SP,Pedro Astacio,29,13,14,.481,6.23,35,34,0,0,0,0,209.1,245,160,145,39,74,0,170,17,0,2,938,83,5.24,1.524,10.5,1.7,3.2,7.3,2.30,1
SP,Jamey Wright,23,9,14,.391,5.67,34,34,0,1,0,0,206.1,235,143,130,24,95,3,86,11,3,6,919,91,5.36,1.599,10.3,1.0,4.1,3.8,0.91,1
SP,John Thomson,24,8,11,.421,4.81,26,26,0,2,0,0,161.0,174,86,86,21,49,0,106,2,2,4,680,108,4.47,1.385,9.7,1.2,2.7,5.9,2.16,1
SP,Bobby Jones*,26,7,8,.467,5.22,35,20,1,1,0,0,141.1,153,87,82,12,66,0,109,6,1,4,630,99,4.23,1.550,9.7,0.8,4.2,6.9,1.65,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jerry Dipoto,30,3,4,.429,3.53,68,0,51,0,0,19,71.1,61,31,28,8,25,3,49,3,0,7,295,147,4.40,1.206,7.7,1.0,3.2,6.2,1.96,1
RP,Dave Veres,31,3,1,.750,2.83,63,0,26,0,0,8,76.1,67,26,24,6,27,2,74,2,2,2,319,183,3.36,1.231,7.9,0.7,3.2,8.7,2.74,1
RP,Curt Leskanic,30,6,4,.600,4.40,66,0,20,0,0,2,75.2,75,37,37,9,40,2,55,1,1,3,332,118,4.86,1.520,8.9,1.1,4.8,6.5,1.38,1
RP,Mike DeJean,27,3,1,.750,3.03,59,1,9,0,0,2,74.1,78,29,25,4,24,1,27,1,0,3,307,171,4.12,1.372,9.4,0.5,2.9,3.3,1.13,1
RP,Chuck McElroy*,30,6,4,.600,2.90,78,0,27,0,0,2,68.1,68,23,22,3,24,0,61,0,0,0,281,179,2.98,1.346,9.0,0.4,3.2,8.0,2.54,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mike Munoz*,32,2,2,.500,5.66,40,0,13,0,0,3,41.1,53,32,26,2,16,2,24,1,0,1,189,92,3.84,1.669,11.5,0.4,3.5,5.2,1.50,1
,Mark Thompson,27,1,2,.333,7.71,6,6,0,0,0,0,23.1,36,22,20,8,12,0,14,5,0,1,116,68,8.58,2.057,13.9,3.1,4.6,5.4,1.17,1
,Mark Brownson,23,1,0,1.000,4.73,2,2,0,1,1,0,13.1,16,7,7,2,2,0,8,1,0,0,57,112,4.56,1.350,10.8,1.4,1.4,5.4,4.00,1
,Dave Wainhouse,30,1,0,1.000,4.91,10,0,3,0,0,0,11.0,15,6,6,1,5,0,3,2,0,1,51,108,5.68,1.818,12.3,0.8,4.1,2.5,0.60,1
,Mike Saipe,24,0,1,.000,10.80,2,2,0,0,0,0,10.0,22,12,12,5,0,0,2,2,0,0,54,49,9.84,2.200,19.8,4.5,0.0,1.8,,1
,Kevin Ritz,33,0,2,.000,11.00,2,2,0,0,0,0,9.0,17,11,11,1,2,0,3,1,0,1,46,49,4.92,2.111,17.0,1.0,2.0,3.0,1.50,1
,Fred Rath,25,0,0,,1.69,2,0,1,0,0,0,5.1,6,1,1,0,2,0,2,0,0,0,23,323,3.51,1.500,10.1,0.0,3.4,3.4,1.00,1
,Jim Stoops,26,1,0,1.000,2.25,3,0,0,0,0,0,4.0,5,1,1,1,3,0,0,1,0,0,17,247,9.39,2.000,11.3,2.3,6.8,0.0,0.00,1
,Lariel Gonzalez,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.14,0.000,0.0,0.0,0.0,0.0,,1
,Team Totals,27.4,77,85,.475,4.99,162,162,153,9,2,36,1432.2,1583,855,794,174,562,17,951,63,9,47,6277,104,4.70,1.497,9.9,1.1,3.5,6.0,1.69,1
,Rank in 16 NL teams,,9,7,,15,,,,7,13,14,14 ,15,15,15,11,11,,15,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
