Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Andy Benes,30,14,13,.519,3.97,34,34,0,1,0,0,231.1,221,111,102,25,74,3,164,6,1,9,979,106,4.16,1.275,8.6,1.0,2.9,6.4,2.22,1
SP,Brian Anderson*,26,12,13,.480,4.33,32,32,0,2,1,0,208.0,221,109,100,39,24,2,95,4,6,3,845,97,5.07,1.178,9.6,1.7,1.0,4.1,3.96,1
SP,Omar Daal*,26,8,12,.400,2.88,33,23,4,3,1,0,162.2,146,60,52,12,51,3,132,3,1,0,664,146,3.47,1.211,8.1,0.7,2.8,7.3,2.59,1
SP,Willie Blair,32,4,15,.211,5.34,23,23,0,0,0,0,146.2,165,91,87,27,51,2,71,3,0,5,634,79,5.67,1.473,10.1,1.7,3.1,4.4,1.39,1
SP,Amaury Telemaco,24,6,9,.400,3.94,27,18,1,0,0,0,121.0,127,63,53,13,33,2,60,4,0,4,519,107,4.46,1.322,9.4,1.0,2.5,4.5,1.82,1
SP,Jeff Suppan,23,1,7,.125,6.68,13,13,0,1,0,0,66.0,82,55,49,12,21,1,39,1,0,2,299,63,5.32,1.561,11.2,1.6,2.9,5.3,1.86,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Gregg Olson,31,3,4,.429,3.01,64,0,49,0,0,30,68.2,56,25,23,4,25,1,55,1,0,2,281,140,3.43,1.180,7.3,0.5,3.3,7.2,2.20,1
RP,Clint Sodowsky,25,3,6,.333,5.68,45,6,10,0,0,0,77.2,86,56,49,5,39,5,42,7,2,4,357,74,4.67,1.609,10.0,0.6,4.5,4.9,1.08,1
RP,Felix Rodriguez,25,0,2,.000,6.14,43,0,23,0,0,5,44.0,44,31,30,5,29,1,36,1,2,5,207,69,5.03,1.659,9.0,1.0,5.9,7.4,1.24,1
RP,Willie Banks,29,1,2,.333,3.09,33,0,8,0,0,1,43.2,34,21,15,2,25,2,32,1,1,4,188,137,4.06,1.351,7.0,0.4,5.2,6.6,1.28,1
RP,Alan Embree*,28,3,2,.600,4.11,35,0,11,0,0,1,35.0,33,18,16,5,13,0,24,1,0,3,150,103,4.82,1.314,8.5,1.3,3.3,6.2,1.85,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bobby Chouinard,26,0,2,.000,4.23,26,2,9,0,0,0,38.1,41,23,18,5,11,2,26,0,0,5,169,100,4.34,1.357,9.6,1.2,2.6,6.1,2.36,1
,Bob Wolcott,24,1,3,.250,7.09,6,6,0,0,0,0,33.0,32,27,26,7,13,1,21,0,0,1,141,60,5.81,1.364,8.7,1.9,3.5,5.7,1.62,1
,Russ Springer,29,4,3,.571,4.13,26,0,13,0,0,0,32.2,29,16,15,4,14,1,37,1,0,3,140,103,3.84,1.316,8.0,1.1,3.9,10.2,2.64,1
,Aaron Small,26,3,1,.750,3.69,23,0,9,0,0,0,31.2,32,14,13,5,8,1,14,1,0,0,130,115,5.16,1.263,9.1,1.4,2.3,4.0,1.75,1
,Joel Adamson*,26,0,3,.000,8.22,5,5,0,0,0,0,23.0,25,21,21,5,11,0,14,3,0,0,104,52,6.57,1.565,9.8,2.0,4.3,5.5,1.27,1
,Scott Brow,29,1,0,1.000,7.17,17,0,5,0,0,0,21.1,22,17,17,2,14,2,13,0,0,0,98,59,5.11,1.688,9.3,0.8,5.9,5.5,0.93,1
,Barry Manuel,32,1,0,1.000,7.47,13,0,3,0,0,0,15.2,17,14,13,5,14,3,12,1,0,0,79,57,8.63,1.979,9.8,2.9,8.0,6.9,0.86,1
,Ben Ford,22,0,0,,9.90,8,0,2,0,0,0,10.0,13,12,11,2,3,0,5,2,0,1,49,44,6.24,1.600,11.7,1.8,2.7,4.5,1.67,1
,Vladimir Núñez,23,0,0,,10.13,4,0,2,0,0,0,5.1,7,6,6,0,2,0,2,0,1,0,25,44,3.51,1.688,11.8,0.0,3.4,3.4,1.00,1
,Chris Michalak*,27,0,0,,11.81,5,0,2,0,0,0,5.1,9,7,7,1,4,0,5,0,0,0,29,38,5.95,2.438,15.2,1.7,6.8,8.4,1.25,1
,Efrain Valdez*,31,0,0,,4.15,6,0,2,0,0,0,4.1,7,2,2,2,1,0,2,0,0,0,20,110,8.91,1.846,14.5,4.2,2.1,4.2,2.00,1
,Bryan Corey,24,0,0,,9.00,3,0,2,0,0,0,4.0,6,4,4,1,2,0,1,1,0,0,20,51,8.14,2.000,13.5,2.3,4.5,2.3,0.50,1
,Neil Weber*,25,0,0,,11.57,4,0,0,0,0,0,2.1,5,3,3,0,3,0,4,0,0,0,15,42,3.57,3.429,19.3,0.0,11.6,15.4,1.33,1
,Ricky Pickett*,28,0,0,,81.00,2,0,0,0,0,0,0.2,3,6,6,0,4,0,2,0,0,1,9,8,15.14,10.500,40.5,0.0,54.0,27.0,0.50,1
,Team Totals,27.4,65,97,.401,4.63,162,162,155,7,2,37,1432.1,1463,812,737,188,489,32,908,41,14,52,6151,91,4.69,1.363,9.2,1.2,3.1,5.7,1.86,1
,Rank in 16 NL teams,,14,2,,12,,,,9,11,13,15 ,10,13,12,14,3,,16,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
