Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Greg Maddux,32,18,9,.667,2.22,34,34,0,9,5,0,251.0,201,75,62,13,45,10,204,7,0,4,987,187,2.81,0.980,7.2,0.5,1.6,7.3,4.53,1
SP,Tom Glavine*,32,20,6,.769,2.47,33,33,0,4,3,0,229.1,202,67,63,13,74,2,157,2,0,3,934,168,3.50,1.203,7.9,0.5,2.9,6.2,2.12,1
SP,Denny Neagle*,29,16,11,.593,3.55,32,31,0,5,2,0,210.1,196,91,83,25,60,3,165,6,1,6,861,117,4.06,1.217,8.4,1.1,2.6,7.1,2.75,1
SP,Kevin Millwood,23,17,8,.680,4.08,31,29,1,3,1,0,174.1,175,86,79,18,56,3,163,3,1,6,748,102,3.63,1.325,9.0,0.9,2.9,8.4,2.91,1
SP,John Smoltz,31,17,3,.850,2.90,26,26,0,2,2,0,167.2,145,58,54,10,44,2,173,4,1,3,681,144,2.71,1.127,7.8,0.5,2.4,9.3,3.93,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Kerry Ligtenberg,27,3,2,.600,2.71,75,0,56,0,0,30,73.0,51,24,22,6,24,1,79,0,0,3,290,154,3.03,1.027,6.3,0.7,3.0,9.7,3.29,1
RP,Dennis Martinez,44,4,6,.400,4.45,53,5,11,1,1,2,91.0,109,53,45,8,19,5,62,3,0,2,396,94,3.64,1.407,10.8,0.8,1.9,6.1,3.26,1
RP,Mike Cather,27,2,2,.500,3.92,36,0,11,0,0,0,41.1,39,21,18,7,12,1,33,2,0,0,173,107,4.76,1.234,8.5,1.5,2.6,7.2,2.75,1
RP,John Rocker*,23,1,3,.250,2.13,47,0,16,0,0,2,38.0,22,10,9,4,22,4,42,3,0,6,156,197,4.27,1.158,5.2,0.9,5.2,9.9,1.91,1
RP,Rudy Seanez,29,4,1,.800,2.75,34,0,8,0,0,2,36.0,25,13,11,2,16,0,50,1,0,2,148,153,2.50,1.139,6.3,0.5,4.0,12.5,3.13,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mark Wohlers,28,0,1,.000,10.18,27,0,17,0,0,8,20.1,18,23,23,2,33,0,22,1,0,7,113,42,7.27,2.508,8.0,0.9,14.6,9.7,0.67,1
,Bruce Chen*,21,2,0,1.000,3.98,4,4,0,0,0,0,20.1,23,9,9,3,9,1,17,1,0,0,91,106,4.86,1.574,10.2,1.3,4.0,7.5,1.89,1
,Russ Springer,29,1,1,.500,4.05,22,0,1,0,0,0,20.0,22,10,9,0,16,3,19,0,0,2,92,104,3.64,1.900,9.9,0.0,7.2,8.6,1.19,1
,Alan Embree*,28,1,0,1.000,4.34,20,0,5,0,0,0,18.2,23,14,9,2,10,0,19,0,0,0,87,98,4.10,1.768,11.1,1.0,4.8,9.2,1.90,1
,Brian Edmondson,25,0,1,.000,4.32,10,0,3,0,0,0,16.2,14,10,8,2,8,1,8,0,0,4,73,98,5.18,1.320,7.6,1.1,4.3,4.3,1.00,1
,Norm Charlton*,35,0,0,,1.38,13,0,8,0,0,1,13.0,7,2,2,0,8,0,6,1,0,2,53,308,4.29,1.154,4.8,0.0,5.5,4.2,0.75,1
,Odalis Perez*,20,0,1,.000,4.22,10,0,0,0,0,0,10.2,10,5,5,1,4,0,5,0,0,0,45,102,4.55,1.313,8.4,0.8,3.4,4.2,1.25,1
,Adam Butler*,24,0,1,.000,10.80,8,0,1,0,0,0,5.0,5,7,6,1,6,1,7,1,0,1,28,41,7.14,2.200,9.0,1.8,10.8,12.6,1.17,1
,Paul Byrd,27,0,0,,13.50,1,0,0,0,0,0,2.0,4,3,3,0,1,0,1,0,0,0,11,36,3.64,2.500,18.0,0.0,4.5,4.5,1.00,1
,Team Totals,29.9,106,56,.654,3.25,162,162,138,24,14,45,1438.2,1291,581,520,117,467,37,1232,35,3,51,5967,128,3.53,1.222,8.1,0.7,2.9,7.7,2.64,1
,Rank in 16 NL teams,,1,16,,1,,,,1,1,5,13 ,1,1,1,1,2,,1,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
