Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Andy Pettitte*,26,16,11,.593,4.24,33,32,0,5,0,0,216.1,226,110,102,20,87,1,146,6,0,5,932,104,4.28,1.447,9.4,0.8,3.6,6.1,1.68,1
SP,David Wells*,35,18,4,.818,3.49,30,30,0,8,5,0,214.1,195,86,83,29,29,0,163,1,0,2,851,127,3.80,1.045,8.2,1.2,1.2,6.8,5.62,1
SP,David Cone,35,20,7,.741,3.55,31,31,0,3,0,0,207.2,186,89,82,20,59,1,209,15,0,6,866,125,3.45,1.180,8.1,0.9,2.6,9.1,3.54,1
SP,Hideki Irabu,29,13,9,.591,4.06,29,28,0,2,1,0,173.0,148,79,78,27,76,1,126,9,1,6,732,109,5.19,1.295,7.7,1.4,4.0,6.6,1.66,1
SP,Orlando Hernandez,32,12,4,.750,3.13,21,21,0,3,1,0,141.0,113,53,49,11,52,1,131,6,2,5,574,142,3.53,1.170,7.2,0.7,3.3,8.4,2.52,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Mariano Rivera,28,3,0,1.000,1.91,54,0,49,0,0,36,61.1,48,13,13,3,17,1,36,1,0,0,246,233,3.48,1.060,7.0,0.4,2.5,5.3,2.12,1
RP,Ramiro Mendoza,26,10,2,.833,3.25,41,14,6,1,1,1,130.1,131,50,47,9,30,6,56,9,0,3,548,137,4.08,1.235,9.0,0.6,2.1,3.9,1.87,1
RP,Mike Stanton*,31,4,1,.800,5.47,67,0,26,0,0,6,79.0,71,51,48,13,26,1,69,4,0,0,330,81,4.67,1.228,8.1,1.5,3.0,7.9,2.65,1
RP,Jeff Nelson,31,5,3,.625,3.79,45,0,13,0,0,3,40.1,44,18,17,1,22,4,35,8,0,2,192,118,3.96,1.636,9.8,0.2,4.9,7.8,1.59,1
RP,Graeme Lloyd*,31,3,0,1.000,1.67,50,0,8,0,0,0,37.2,26,10,7,3,6,2,20,2,0,2,145,267,3.75,0.850,6.2,0.7,1.4,4.8,3.33,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Darren Holmes,32,0,3,.000,3.33,34,0,13,0,0,2,51.1,53,19,19,4,14,3,31,2,0,1,215,134,3.88,1.305,9.3,0.7,2.5,5.4,2.21,1
,Mike Buddie,27,4,1,.800,5.62,24,2,8,0,0,0,41.2,46,29,26,5,13,1,20,3,1,2,180,79,4.89,1.416,9.9,1.1,2.8,4.3,1.54,1
,Willie Banks,29,1,1,.500,10.05,9,0,5,0,0,0,14.1,20,16,16,4,12,2,8,1,0,1,77,45,8.37,2.233,12.6,2.5,7.5,5.0,0.67,1
,Ryan Bradley,22,2,1,.667,5.68,5,1,1,0,0,0,12.2,12,9,8,2,9,0,13,1,0,0,59,80,5.51,1.658,8.5,1.4,6.4,9.2,1.44,1
,Joe Borowski,27,1,0,1.000,6.52,8,0,6,0,0,0,9.2,11,7,7,0,4,0,7,0,0,0,42,70,2.93,1.552,10.2,0.0,3.7,6.5,1.75,1
,Jim Bruske,33,1,0,1.000,3.00,3,1,0,0,0,0,9.0,9,3,3,2,1,0,3,0,0,0,36,153,5.69,1.111,9.0,2.0,1.0,3.0,3.00,1
,Jay Tessmer,26,1,0,1.000,3.12,7,0,3,0,0,0,8.2,4,3,3,1,4,0,6,0,0,1,33,148,4.64,0.923,4.2,1.0,4.2,6.2,1.50,1
,Mike Jerzembeck,26,0,1,.000,12.79,3,2,1,0,0,0,6.1,9,9,9,2,4,0,1,0,1,1,31,36,8.82,2.053,12.8,2.8,5.7,1.4,0.25,1
,Todd Erdos,24,0,0,,9.00,2,0,1,0,0,0,2.0,5,2,2,0,1,1,0,0,0,0,11,58,4.64,3.000,22.5,0.0,4.5,0.0,0.00,1
,Team Totals,30.4,114,48,.704,3.82,162,162,140,22,8,48,1456.2,1357,656,619,156,466,25,1080,68,5,37,6100,116,4.15,1.251,8.4,1.0,2.9,6.7,2.32,1
,Rank in 14 AL teams,,1,14,,1,,,,1,1,3,3 ,1,1,1,1,2,,4,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
