Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Dustin Hermanson,25,14,11,.560,3.13,32,30,0,1,0,0,187.0,163,80,65,21,56,3,154,3,3,4,768,134,3.90,1.171,7.8,1.0,2.7,7.4,2.75,1
SP,Javier Vazquez,21,5,15,.250,6.06,33,32,1,0,0,0,172.1,196,121,116,31,68,2,139,11,0,2,764,69,5.24,1.532,10.2,1.6,3.6,7.3,2.04,1
SP,Carlos Perez*,27,7,10,.412,3.75,23,23,0,3,0,0,163.1,177,79,68,12,33,3,82,3,1,5,690,112,3.75,1.286,9.8,0.7,1.8,4.5,2.48,1
SP,Carl Pavano,22,6,9,.400,4.21,24,23,0,0,0,0,134.2,130,70,63,18,43,1,83,8,0,1,580,100,4.78,1.285,8.7,1.2,2.9,5.5,1.93,1
SP,Mike Thurman,24,4,5,.444,4.70,14,13,1,0,0,0,67.0,60,38,35,7,26,2,32,3,0,3,287,90,4.84,1.284,8.1,0.9,3.5,4.3,1.23,1
SP,Trey Moore*,25,2,5,.286,5.02,13,11,1,0,0,0,61.0,78,37,34,5,17,3,35,1,0,2,277,84,3.94,1.557,11.5,0.7,2.5,5.2,2.06,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Ugueth Urbina,24,6,3,.667,1.30,64,0,59,0,0,34,69.1,37,11,10,2,33,2,94,0,2,3,272,325,2.23,1.010,4.8,0.3,4.3,12.2,2.85,1
RP,Miguel Batista,27,3,5,.375,3.80,56,13,12,0,0,0,135.0,141,66,57,12,65,7,92,6,1,6,598,111,4.51,1.526,9.4,0.8,4.3,6.1,1.42,1
RP,Shayne Bennett,26,5,5,.500,5.50,62,0,11,0,0,1,91.2,97,61,56,8,45,3,59,6,1,3,417,77,4.66,1.549,9.5,0.8,4.4,5.8,1.31,1
RP,Anthony Telford,32,3,6,.333,3.86,77,0,24,0,0,1,91.0,85,45,39,9,36,1,59,4,1,8,398,109,4.45,1.330,8.4,0.9,3.6,5.8,1.64,1
RP,Steve Kline*,25,3,6,.333,2.76,78,0,18,0,0,1,71.2,62,25,22,4,41,7,76,3,0,5,319,153,3.59,1.437,7.8,0.5,5.1,9.5,1.85,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mike Maddux,36,3,4,.429,3.72,51,0,20,0,0,1,55.2,50,24,23,3,15,1,33,1,1,3,228,114,3.52,1.168,8.1,0.5,2.4,5.3,2.20,1
,Marc Valdes,26,1,3,.250,7.43,20,4,3,0,0,0,36.1,41,34,30,6,21,2,28,1,0,4,169,57,5.56,1.706,10.2,1.5,5.2,6.9,1.33,1
,Rick DeHart*,28,0,0,,4.82,26,0,6,0,0,1,28.0,34,22,15,3,13,1,14,0,1,1,134,88,4.92,1.679,10.9,1.0,4.2,4.5,1.08,1
,Jeremy Powell,22,1,5,.167,7.92,7,6,1,0,0,0,25.0,27,25,22,5,11,0,14,4,0,0,112,54,6.42,1.520,9.7,1.8,4.0,5.0,1.27,1
,Shawn Boskie,31,1,3,.250,9.17,5,5,0,0,0,0,17.2,34,21,18,5,4,1,10,2,0,0,90,47,6.71,2.151,17.3,2.5,2.0,5.1,2.50,1
,Mike Johnson,22,0,2,.000,14.73,2,2,0,0,0,0,7.1,16,12,12,4,2,0,4,1,0,0,40,30,10.37,2.455,19.6,4.9,2.5,4.9,2.00,1
,Kirk Bullinger,28,1,0,1.000,9.00,8,0,1,0,0,0,7.0,14,8,7,1,0,0,2,0,1,0,35,49,4.42,2.000,18.0,1.3,0.0,2.6,,1
,Tim Young*,24,0,0,,6.00,10,0,0,0,0,0,6.0,6,4,4,0,4,0,7,0,0,0,29,74,2.81,1.667,9.0,0.0,6.0,10.5,1.75,1
,Team Totals,25.6,65,97,.401,4.38,162,162,158,4,0,39,1427.0,1448,783,695,156,533,39,1017,57,12,50,6207,96,4.38,1.388,9.1,1.0,3.4,6.4,1.91,1
,Rank in 16 NL teams,,14,2,,9,,,,15,13,11,16 ,8,10,8,8,7,,12,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
