Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Kevin Brown,33,18,7,.720,2.38,36,35,0,7,3,0,257.0,225,77,68,8,49,4,257,10,0,10,1032,164,2.23,1.066,7.9,0.3,1.7,9.0,5.24,1
SP,Andy Ashby,30,17,9,.654,3.34,33,33,0,5,1,0,226.2,223,90,84,23,58,8,151,7,0,7,939,117,3.99,1.240,8.9,0.9,2.3,6.0,2.60,1
SP,Joey Hamilton,27,13,13,.500,4.27,34,34,0,0,0,0,217.1,220,113,103,15,106,10,147,8,0,4,958,92,4.26,1.500,9.1,0.6,4.4,6.1,1.39,1
SP,Sterling Hitchcock*,27,9,7,.563,3.93,39,27,3,2,1,1,176.1,169,83,77,29,48,2,158,9,1,11,743,99,4.45,1.231,8.6,1.5,2.4,8.1,3.29,1
SP,Mark Langston*,37,4,6,.400,5.86,22,16,0,0,0,0,81.1,107,55,53,11,41,1,56,1,1,3,380,67,5.07,1.820,11.8,1.2,4.5,6.2,1.37,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Trevor Hoffman,30,4,2,.667,1.48,66,0,61,0,0,53,73.0,41,12,12,2,21,2,86,1,0,8,274,265,2.04,0.849,5.1,0.2,2.6,10.6,4.10,1
RP,Brian Boehringer,29,5,2,.714,4.36,56,1,18,0,0,0,76.1,75,38,37,10,45,4,67,4,0,1,347,90,5.01,1.572,8.8,1.2,5.3,7.9,1.49,1
RP,Dan Miceli,27,10,5,.667,3.22,67,0,18,0,0,2,72.2,64,28,26,6,27,4,70,1,1,5,302,122,3.44,1.252,7.9,0.7,3.3,8.7,2.59,1
RP,Donne Wall,30,5,4,.556,2.43,46,1,14,0,0,1,70.1,50,20,19,6,32,2,56,1,1,3,287,161,4.06,1.166,6.4,0.8,4.1,7.2,1.75,1
RP,Scott Sanders,29,3,1,.750,4.11,23,0,7,0,0,0,30.2,33,20,14,5,5,1,26,0,0,1,131,96,4.05,1.239,9.7,1.5,1.5,7.6,5.20,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pete Smith,32,3,2,.600,4.78,10,8,2,0,0,0,43.1,45,23,23,5,18,1,36,3,0,2,193,82,4.43,1.454,9.3,1.0,3.7,7.5,2.00,1
,Stan Spencer,28,1,0,1.000,4.70,6,5,0,0,0,0,30.2,29,16,16,5,4,0,31,1,0,0,124,84,3.73,1.076,8.5,1.5,1.2,9.1,7.75,1
,Carlos Reyes,29,2,2,.500,3.58,22,0,8,0,0,1,27.2,23,11,11,4,6,0,24,2,1,0,109,110,4.15,1.048,7.5,1.3,2.0,7.8,4.00,1
,Roberto Ramirez*,26,1,0,1.000,6.14,21,0,4,0,0,0,14.2,12,13,10,4,12,1,17,0,1,3,70,65,6.82,1.636,7.4,2.5,7.4,10.4,1.42,1
,Randy Myers*,35,1,3,.250,6.28,21,0,5,0,0,0,14.1,15,10,10,2,7,1,9,0,0,2,64,64,5.16,1.535,9.4,1.3,4.4,5.7,1.29,1
,Don Wengert,28,0,0,,5.93,10,0,3,0,0,1,13.2,21,9,9,2,5,0,5,0,0,0,64,68,5.41,1.902,13.8,1.3,3.3,3.3,1.00,1
,Matt Clement,23,2,0,1.000,4.61,4,2,0,0,0,0,13.2,15,8,7,0,7,1,13,0,0,2,62,87,2.77,1.610,9.9,0.0,4.6,8.6,1.86,1
,Jim Bruske,33,0,0,,3.86,4,0,1,0,0,0,7.0,10,4,3,1,4,2,4,0,0,0,34,107,5.57,2.000,12.9,1.3,5.1,5.1,1.00,1
,Will Cunnane,24,0,0,,6.00,3,0,1,0,0,0,3.0,4,2,2,1,1,1,1,0,0,0,14,73,7.81,1.667,12.0,3.0,3.0,3.0,1.00,1
,Ben Van Ryn*,26,0,1,.000,10.13,6,0,1,0,0,0,2.2,3,3,3,0,4,0,1,1,0,1,16,44,8.01,2.625,10.1,0.0,13.5,3.4,0.25,1
,Marc Kroon,25,0,0,,0.00,2,0,2,0,0,0,2.1,0,0,0,0,1,0,2,0,0,0,8,,2.71,0.429,0.0,0.0,3.9,7.7,2.00,1
,Team Totals,29.8,98,64,.605,3.63,162,162,148,14,5,59,1454.2,1384,635,587,139,501,45,1217,49,6,63,6151,108,3.84,1.296,8.6,0.9,3.1,7.5,2.43,1
,Rank in 16 NL teams,,3,14,,3,,,,4,3,1,7 ,4,3,3,3,4,,2,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
