Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Bronson Arroyo,25,23,32,28,1,4,1,0,0,1,0,0,1,10,.143,.172,.179,.351,5,0,0,3,0,0,1
Kris Benson,27,4,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Adrian Brown#,28,51,214,184,36,62,7,1,3,16,22,6,23,18,.337,.409,.435,.843,80,3,0,6,1,0,1
Shawn Camp,26,39,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,1
Trace Coquillette,28,40,123,110,13,23,5,0,2,14,1,1,7,31,.209,.287,.309,.596,34,1,5,1,0,1,1
Humberto Cota,23,118,448,404,51,108,27,1,9,54,5,8,31,106,.267,.321,.406,.727,164,11,5,0,8,1,1
Tomas de la Rosa,24,105,386,348,38,78,17,2,3,33,9,5,24,52,.224,.279,.310,.589,108,4,4,6,4,1,1
Jim Dougherty,34,33,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1
Luis Garcia,27,69,203,188,16,40,11,1,2,19,2,0,9,33,.213,.253,.314,.566,59,11,1,5,0,1,1
Shawn Gilbert,37,48,173,143,18,39,2,1,1,15,2,4,23,31,.273,.382,.322,.703,46,0,4,0,3,0,1
Matt Guerrier,23,28,33,27,1,5,2,0,0,1,0,0,2,5,.185,.241,.259,.501,7,0,0,4,0,0,1
Kevin Haverbusch,26,37,104,94,8,26,5,1,2,11,3,1,3,18,.277,.324,.415,.738,39,3,4,2,1,0,0
Chad Hermansen,24,16,66,56,11,11,2,0,4,9,1,0,8,23,.196,.318,.446,.765,25,0,2,0,0,0,1
Adam Hyzdu,30,65,277,243,33,59,17,0,10,50,1,2,29,59,.243,.318,.436,.754,106,4,0,0,5,0,1
Luis Landaeta*,25,2,6,5,1,1,0,0,0,1,0,0,0,1,.200,.167,.200,.367,1,0,0,0,1,0,0
Mike Lincoln,27,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Brian Looney*,32,6,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Mendy Lopez,28,101,430,385,60,97,26,0,11,72,4,1,34,99,.252,.309,.405,.714,156,10,2,0,9,3,1
Sean Lowe,31,5,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,1
Tony McKnight,25,30,38,33,3,7,2,0,0,2,0,0,3,8,.212,.278,.273,.551,9,0,0,2,0,0,1
Brian Meadows,26,23,33,28,3,4,0,0,0,3,0,0,3,9,.143,.226,.143,.369,4,0,0,2,0,0,1
Abraham Nunez#,26,5,20,18,3,4,0,0,0,0,4,1,2,7,.222,.300,.222,.522,4,0,0,0,0,0,1
Dave Post,28,96,396,345,59,105,16,1,6,39,11,4,38,56,.304,.382,.409,.791,141,8,6,6,1,0,0
Curtis Pride*,33,110,432,385,71,114,22,1,10,46,22,8,33,75,.296,.362,.436,.798,168,7,7,6,1,2,1
Chris Pritchett*,32,118,450,397,53,116,15,2,9,60,3,0,46,95,.292,.367,.408,.776,162,3,3,1,3,2,1
Ryan Radmanovich*,30,93,308,271,35,61,16,0,7,27,2,4,30,58,.225,.310,.362,.672,98,7,4,2,1,3,1
Tike Redman*,25,76,339,311,40,84,9,4,2,20,16,7,21,24,.270,.315,.344,.660,107,3,1,3,3,1,1
Alberto Reyes,32,43,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Armando Rios*,30,15,59,52,6,13,2,0,0,6,1,2,5,10,.250,.322,.288,.610,15,1,1,0,1,0,1
Mandy Romero#,34,88,320,283,40,84,25,0,17,51,1,1,24,47,.297,.354,.565,.920,160,7,4,4,5,2,1
Reed Secrist*,32,114,420,358,59,92,24,3,12,56,7,4,52,87,.257,.352,.441,.793,158,5,3,2,5,2,0
Brian Smith,29,33,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Kevin Tolar,31,44,14,12,3,3,2,0,0,1,0,0,1,4,.250,.308,.417,.724,5,1,0,1,0,0,1
Salomon Torres,30,27,38,33,0,5,1,0,0,1,0,1,1,11,.152,.176,.182,.358,6,0,0,4,0,0,1
