Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ricky Bell,26,44,164,149,14,36,6,1,2,13,0,0,12,36,.242,.301,.336,.636,50,5,1,1,1,1,,0
Daylan Childress,26,29,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Doug Deeds*,24,133,561,493,77,150,34,2,16,82,2,4,56,119,.304,.382,.479,.861,236,7,8,1,3,3,,0
Jannio Gutierrez,23,9,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Luis Jimenez*,23,116,478,431,61,120,29,1,16,69,3,2,45,104,.278,.349,.462,.811,199,11,2,0,0,2,,1
Bryan Kennedy*,26,72,265,230,23,55,9,0,1,26,0,0,19,43,.239,.321,.291,.612,67,6,10,3,3,0,,0
Selwyn Langaigne*,29,34,122,110,9,28,6,0,3,12,2,0,7,31,.255,.298,.391,.688,43,0,1,1,3,1,,0
Danny Matienzo,24,138,586,531,81,150,36,2,23,87,1,1,40,112,.282,.338,.488,.826,259,20,8,0,7,4,,0
Jake Mauer,26,24,36,32,4,8,2,0,0,0,1,0,0,5,.250,.314,.313,.627,10,3,3,1,0,0,,0
Luis Maza,25,49,215,197,28,49,9,0,6,23,0,1,12,34,.249,.299,.386,.685,76,4,3,1,2,1,,1
Felix Molina#,22,36,141,122,17,35,10,0,2,18,0,2,8,27,.287,.333,.418,.751,51,1,2,6,3,0,,0
Jose Morales#,22,7,21,20,1,5,1,0,0,0,0,0,1,3,.250,.286,.300,.586,6,3,0,0,0,0,,1
Matt Moses*,20,48,204,186,25,39,9,1,6,30,3,2,14,51,.210,.275,.366,.640,68,3,3,0,1,0,,0
Ben Pattee,23,42,169,146,22,30,12,0,0,12,0,1,15,20,.205,.295,.288,.583,42,2,4,3,1,0,,0
Kyle Phillips*,21,22,77,67,6,14,1,0,2,8,0,0,6,17,.209,.263,.313,.577,21,0,0,1,3,1,,1
Alex Romero*,21,139,560,509,65,153,31,2,15,77,12,11,36,69,.301,.354,.458,.812,233,12,8,4,3,4,,1
Matt Scanlon*,27,7,22,19,2,3,0,0,0,1,0,0,3,4,.158,.273,.158,.431,3,1,0,0,0,1,,0
Denard Span*,21,68,304,267,47,76,6,5,0,26,10,8,22,41,.285,.355,.345,.699,92,2,8,5,2,1,,1
J.R. Taylor#,22,32,121,105,14,29,4,0,1,9,1,5,11,14,.276,.347,.343,.690,36,2,1,3,1,1,,0
James Tomlin,22,119,387,343,50,94,21,1,5,34,10,5,26,50,.274,.327,.385,.712,132,10,1,17,0,0,,0
Gabby Torres,27,66,206,178,15,43,8,0,2,20,1,1,16,23,.242,.330,.320,.650,57,8,8,3,1,0,,0
Gil Velazquez,25,81,323,286,36,66,13,0,1,28,3,3,22,52,.231,.297,.287,.583,82,2,6,6,3,0,,1
Tommy Watkins,25,116,368,319,50,73,19,0,4,24,12,7,31,65,.229,.307,.326,.633,104,7,5,13,0,0,,1
23 Players,23.6,142,5332,4742,647,1256,266,15,105,599,61,53,402,922,.265,.331,.394,.724,1867,109,82,69,37,20,,0
