Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Wes Bankston,21,82,337,301,42,88,17,2,12,47,3,3,30,64,.292,.362,.482,.844,145,8,4,0,2,3,,1
Brent Butler,27,34,144,121,22,32,7,1,6,21,2,0,15,14,.264,.355,.488,.842,59,3,3,3,2,0,,1
Fernando Cortez*,23,55,240,219,39,73,11,4,0,23,12,3,15,42,.333,.377,.420,.797,92,3,2,1,3,0,,1
Mike Curry*,28,49,206,186,39,47,10,1,2,11,15,5,17,47,.253,.325,.349,.675,65,5,3,0,0,0,,0
Elijah Dukes,21,120,498,446,73,128,21,5,18,73,19,9,45,83,.287,.355,.478,.833,213,13,4,0,3,2,,1
Jamie Gann,30,5,22,21,0,2,1,0,0,0,0,0,1,6,.095,.136,.143,.279,3,2,0,0,0,0,,0
Chairon Isenia,26,104,420,390,45,95,22,1,9,68,2,1,17,63,.244,.286,.374,.661,146,14,8,1,4,2,,0
Elliot Johnson#,21,63,283,264,31,69,9,6,3,21,15,5,13,68,.261,.305,.375,.680,99,3,4,1,1,0,,1
Matt Maniscalco,24,71,277,243,31,68,10,0,0,12,5,3,27,48,.280,.355,.321,.676,78,5,2,4,1,0,,0
Gabby Martinez*,22,87,328,288,31,67,14,1,8,45,0,1,29,76,.233,.310,.372,.681,107,10,5,2,4,2,,0
Luis Mateo,23,86,278,269,24,62,8,3,4,28,3,3,7,91,.230,.252,.327,.579,88,7,1,0,1,1,,0
Graig Merritt,26,21,56,48,1,5,1,0,0,1,1,0,5,14,.104,.204,.125,.329,6,2,1,2,0,0,,0
Scott Neuberger,27,31,114,104,13,24,6,0,5,15,1,1,5,25,.231,.281,.433,.713,45,4,3,0,2,0,,0
Jason Pridie*,21,28,104,94,15,20,4,2,3,8,5,1,8,29,.213,.275,.394,.668,37,3,0,2,0,0,,1
Johnny Raburn#,26,111,454,401,62,114,16,1,1,31,27,1,39,65,.284,.351,.337,.687,135,8,3,9,2,2,,0
Eric Reece*,27,17,60,56,4,10,3,0,1,5,0,0,4,20,.179,.233,.286,.519,16,2,0,0,0,0,,0
Shawn Riggans,24,89,350,313,40,97,21,0,8,53,1,2,26,69,.310,.365,.454,.819,142,11,4,2,5,0,,1
Jay Sitzman*,27,29,82,77,7,13,2,0,0,4,1,1,2,24,.169,.200,.195,.395,15,1,1,2,0,0,,0
Hunter Vick#,23,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,,0
Rico Washington*,27,126,532,454,84,136,30,2,19,77,6,5,63,63,.300,.387,.500,.887,227,6,7,0,8,1,,1
Delmon Young,19,84,370,330,59,111,13,4,20,71,25,8,25,66,.336,.386,.582,.968,192,10,7,0,8,5,,1
21 Players,23.8,137,5159,4629,662,1261,226,33,119,614,143,52,393,978,.272,.335,.413,.747,1910,121,62,29,46,18,,0
