Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Kurt Airoso,30,99,433,381,67,107,29,1,22,71,2,2,38,105,.281,.358,.535,.893,204,7,10,0,4,1,,0
David Espinosa#,23,112,506,431,66,113,21,8,9,40,11,6,66,109,.262,.362,.411,.773,177,1,4,1,4,3,,0
Juan Francia#,23,72,331,300,38,87,9,6,3,27,15,7,17,43,.290,.336,.390,.726,117,2,5,7,2,0,,0
Byron Gettis,25,69,284,252,44,69,12,1,9,40,3,3,23,81,.274,.353,.437,.790,110,8,8,1,0,2,,1
Tony Giarratano#,22,89,389,346,40,92,22,3,3,32,12,5,32,75,.266,.334,.373,.707,129,9,5,3,3,0,,1
Jack Hannahan*,25,7,26,22,1,3,0,0,0,1,0,0,4,8,.136,.269,.136,.406,3,0,0,0,0,0,,1
Don Kelly*,25,82,371,329,54,112,22,3,9,54,10,2,36,43,.340,.402,.508,.909,167,6,1,0,5,5,,1
Jason Knoedler#,24,32,91,79,10,18,6,0,1,8,1,0,10,26,.228,.322,.342,.664,27,1,1,1,0,0,,0
Chris Maples,25,93,369,333,41,75,24,0,12,54,2,1,20,98,.225,.282,.405,.688,135,6,8,4,4,0,,0
Gilberto Mejia#,22,60,239,211,31,40,2,2,3,18,2,1,19,56,.190,.266,.261,.527,55,2,3,6,0,1,,0
Jackson Melian,25,7,25,23,2,6,2,0,0,1,0,0,1,5,.261,.280,.348,.628,8,1,0,0,1,0,,0
Victor Mendez#,25,96,363,325,46,75,14,2,10,39,7,5,32,82,.231,.302,.378,.680,123,5,1,5,0,2,,0
Jorge Patino,19,6,19,17,1,1,0,0,0,0,0,1,0,5,.059,.158,.059,.217,1,0,2,0,0,0,,0
Mike Rabelo#,25,77,314,282,33,77,18,1,2,26,0,1,18,42,.273,.334,.365,.700,103,6,9,3,2,1,,1
Lee Rodney,27,45,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jody Roughton*,24,2,8,7,0,3,1,0,0,0,0,0,1,2,.429,.500,.571,1.071,4,0,0,0,0,0,,0
Humberto Sanchez,22,15,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Max St. Pierre,25,95,388,360,46,100,18,0,5,46,1,1,23,55,.278,.320,.369,.690,133,14,1,1,3,0,,1
Juan Tejeda,23,122,523,470,64,137,27,2,14,82,2,4,41,86,.291,.354,.447,.801,210,7,7,0,5,1,,0
Scott Tousa*,25,59,250,212,30,52,4,2,4,31,0,3,24,34,.245,.343,.340,.682,72,4,9,2,3,0,,0
Michael Woods,24,130,515,451,52,104,18,6,8,47,5,5,50,119,.231,.307,.350,.658,158,11,3,4,7,1,,0
21 Players,24.4,142,5446,4833,666,1271,249,37,114,617,73,47,455,1076,.263,.333,.401,.734,1936,90,77,38,43,17,,0
