Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jeremy Accardo,22,1,2,.333,4.25,50,0,44,0,0,27,55.0,57,28,26,3,15,1,43,1,0,4,238,1.309,9.3,0.5,2.5,7.0,2.87,,1
Garrett Broshuis,22,4,3,.571,5.19,10,8,0,0,0,0,52.0,60,32,30,4,16,0,47,6,0,3,228,1.462,10.4,0.7,2.8,8.1,2.94,,0
Brian Burres*,23,12,1,.923,2.84,36,15,6,0,0,0,123.2,115,49,39,10,30,0,114,7,0,6,506,1.173,8.4,0.7,2.2,8.3,3.80,,1
Matt Cain,19,7,1,.875,1.86,13,13,0,0,0,0,72.2,58,25,15,5,17,0,89,4,0,0,294,1.032,7.2,0.6,2.1,11.0,5.24,,1
Josh Cram,23,2,0,1.000,5.16,41,0,12,0,0,0,59.1,70,36,34,5,23,1,29,10,0,10,277,1.567,10.6,0.8,3.5,4.4,1.26,,0
Geno Espineli*,21,0,0,,0.00,1,0,1,0,0,1,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,1
Jesse Foppert,23,0,0,,1.93,4,4,0,0,0,0,9.1,4,2,2,1,4,0,11,1,0,0,33,0.857,3.9,1.0,3.9,10.6,2.75,,1
James Garcia,24,5,5,.500,2.94,43,1,20,0,0,2,70.1,57,26,23,5,24,1,84,4,1,4,297,1.152,7.3,0.6,3.1,10.7,3.50,,0
Jackson Markert,25,3,3,.500,4.10,25,0,11,0,0,0,26.1,31,13,12,1,12,1,23,1,0,2,123,1.633,10.6,0.3,4.1,7.9,1.92,,0
Brooks McNiven,23,6,8,.429,4.35,31,21,2,0,0,0,134.1,162,74,65,13,32,0,73,4,0,4,592,1.444,10.9,0.9,2.1,4.9,2.28,,0
Anthony Pannone,22,4,6,.400,4.15,56,0,15,0,0,2,95.1,97,48,44,6,36,0,77,6,0,4,426,1.395,9.2,0.6,3.4,7.3,2.14,,0
Julio Pavon,28,1,5,.167,4.50,15,8,0,0,0,0,60.0,66,33,30,5,9,0,41,0,1,1,247,1.250,9.9,0.8,1.4,6.2,4.56,,0
Nathan Pendley*,22,0,0,,1.80,7,0,2,0,0,0,5.0,8,2,1,0,3,0,2,1,0,0,27,2.200,14.4,0.0,5.4,3.6,0.67,,0
Jeff Petersen,22,5,8,.385,4.82,27,13,1,0,0,0,84.0,93,60,45,7,32,0,45,4,0,5,372,1.488,10.0,0.8,3.4,4.8,1.41,,0
Billy Sadler,22,2,2,.500,2.38,30,3,3,0,0,0,56.2,29,17,15,1,40,0,66,4,2,3,241,1.218,4.6,0.2,6.4,10.5,1.65,,1
Jason Schmidt,31,1,0,1.000,0.00,1,1,0,0,0,0,5.0,2,0,0,0,1,0,7,0,0,1,18,0.600,3.6,0.0,1.8,12.6,7.00,,1
Alfredo Simon,23,1,2,.333,5.68,6,6,0,0,0,0,31.2,44,24,20,7,12,0,21,0,0,5,142,1.768,12.5,2.0,3.4,6.0,1.75,,1
Brian Stirm,22,4,10,.286,4.87,31,18,4,0,0,0,109.0,121,71,59,15,41,1,86,3,0,6,473,1.486,10.0,1.2,3.4,7.1,2.10,,0
Zach Strong,23,0,0,,18.00,1,0,1,0,0,0,1.0,1,2,2,1,1,0,2,0,0,0,5,2.000,9.0,9.0,9.0,18.0,2.00,,1
Brion Treadway,25,7,5,.583,3.95,20,20,0,0,0,0,111.2,98,53,49,10,42,1,97,8,0,13,460,1.254,7.9,0.8,3.4,7.8,2.31,,0
Merkin Valdez,22,3,1,.750,2.52,7,7,0,0,0,0,35.2,30,12,10,4,5,0,44,4,0,1,146,0.981,7.6,1.0,1.3,11.1,8.80,,1
Jason Waddell*,23,6,4,.600,4.08,47,2,18,0,0,0,70.2,76,39,32,4,24,1,60,1,1,6,309,1.415,9.7,0.5,3.1,7.6,2.50,,1
22 Players,22.9,74,66,.529,3.92,140,140,140,0,7,32,1269.2,1279,646,553,107,419,7,1062,69,5,78,5457,1.337,9.1,0.8,3.0,7.5,2.53,,0
