Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jeff Andra*,23,4,2,.667,4.50,13,7,0,0,0,0,50.0,54,28,25,3,19,1,54,0,1,3,217,1.460,9.7,0.5,3.4,9.7,2.84,0
Matt Bazzani,25,0,0,,12.00,2,0,2,0,0,0,3.0,7,4,4,3,0,0,1,0,0,0,15,2.333,21.0,9.0,0.0,3.0,,0
Carlos Campusano,23,0,0,,6.75,1,0,1,0,0,0,1.1,3,1,1,0,0,0,0,0,0,0,7,2.250,20.3,0.0,0.0,0.0,,0
David Chavarria,26,0,2,.000,7.58,21,0,2,0,0,0,29.2,43,25,25,2,16,0,26,3,3,11,145,1.989,13.0,0.6,4.9,7.9,1.63,0
Jake Esteves,23,6,1,.857,2.01,12,11,1,1,0,1,71.2,59,21,16,1,17,0,56,2,1,3,281,1.060,7.4,0.1,2.1,7.0,3.29,0
Osvaldo Fernandez,32,0,1,.000,6.00,4,4,0,0,0,0,9.0,6,6,6,1,2,0,5,2,0,0,37,0.889,6.0,1.0,2.0,5.0,2.50,1
Mark Gardner,37,1,0,1.000,4.50,2,2,0,0,0,0,10.0,10,5,5,0,3,0,13,1,1,0,44,1.300,9.0,0.0,2.7,11.7,4.33,1
Randy Goodrich,22,8,8,.500,4.81,38,18,4,0,0,1,136.2,174,95,73,6,34,0,82,11,3,6,623,1.522,11.5,0.4,2.2,5.4,2.41,0
Chris Jones*,19,8,12,.400,4.61,28,27,0,0,0,0,130.2,121,85,67,5,87,0,118,6,5,17,592,1.592,8.3,0.3,6.0,8.1,1.36,0
Kevin Joseph,22,1,2,.333,2.35,20,0,9,0,0,2,30.2,17,9,8,1,13,0,30,0,1,2,122,0.978,5.0,0.3,3.8,8.8,2.31,1
Masashi Kiyono,24,2,1,.667,7.46,32,3,13,0,0,0,56.2,87,62,47,5,29,0,31,3,0,10,290,2.047,13.8,0.8,4.6,4.9,1.07,0
Will Malerich*,23,5,4,.556,4.46,45,0,14,0,0,1,72.2,95,43,36,5,38,1,59,4,0,3,338,1.830,11.8,0.6,4.7,7.3,1.55,0
Bill Malloy,24,5,4,.556,4.18,17,13,1,0,0,0,79.2,87,45,37,4,37,0,66,3,4,7,348,1.556,9.8,0.5,4.2,7.5,1.78,0
Joe Messman,23,0,0,,27.00,2,0,2,0,0,0,1.2,6,5,5,0,3,0,0,0,0,3,13,5.400,32.4,0.0,16.2,0.0,0.00,0
Benji Miller,23,3,2,.600,3.02,47,0,38,0,0,20,59.2,53,26,20,3,17,0,61,1,2,6,248,1.173,8.0,0.5,2.6,9.2,3.59,0
Joe Pourron,22,2,0,1.000,6.17,14,0,7,0,0,0,23.1,17,18,16,0,32,0,23,2,0,8,118,2.100,6.6,0.0,12.3,8.9,0.72,0
Erasmo Ramirez*,23,2,0,1.000,2.67,31,0,12,0,0,5,57.1,42,18,17,2,8,0,52,1,0,2,219,0.872,6.6,0.3,1.3,8.2,6.50,1
Dan Ricabal,26,1,0,1.000,4.91,7,0,5,0,0,1,7.1,13,7,4,0,5,0,1,0,0,0,39,2.455,16.0,0.0,6.1,1.2,0.20,0
Josh Santos*,22,3,6,.333,4.32,13,13,0,1,0,0,66.2,75,47,32,6,29,0,47,8,0,2,308,1.560,10.1,0.8,3.9,6.3,1.62,0
Julian Tavarez,26,0,0,,0.00,1,1,0,0,0,0,4.0,1,0,0,0,1,0,3,0,0,0,12,0.500,2.3,0.0,2.3,6.8,3.00,1
John Tsoukalas,28,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0
Ben Tucker,25,4,6,.400,4.57,16,15,0,0,0,0,82.2,106,46,42,7,26,0,65,12,0,5,380,1.597,11.5,0.8,2.8,7.1,2.50,0
Jeff Urban*,22,8,5,.615,3.76,15,13,2,0,0,0,81.1,78,41,34,7,18,0,89,4,0,0,336,1.180,8.6,0.8,2.0,9.8,4.94,0
Ryan Vogelsong,21,4,4,.500,2.45,13,13,0,0,0,0,69.2,37,26,19,3,27,0,86,3,0,3,274,0.919,4.8,0.4,3.5,11.1,3.19,1
Matt Wells,24,8,5,.615,3.67,57,0,24,0,0,7,90.2,73,41,37,4,65,0,100,1,0,6,400,1.522,7.2,0.4,6.5,9.9,1.54,0
