Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Ryan Creek,26,2,4,.333,4.08,7,7,0,0,0,0,35.1,36,19,16,4,12,0,23,4,0,0,153,1.358,9.2,1.0,3.1,5.9,1.92,0,1999,Adv A,HOU
Wayne Franklin*,25,3,0,1.000,1.53,12,0,7,0,0,1,17.2,11,4,3,0,6,0,22,1,0,0,69,0.962,5.6,0.0,3.1,11.2,3.67,1,1999,Adv A,HOU
Gabe Garcia,22,0,1,.000,13.50,1,0,1,0,0,0,2.0,5,3,3,1,1,0,0,0,0,0,10,3.000,22.5,4.5,4.5,0.0,0.00,0,1999,Adv A,HOU
Dave Glick*,23,0,3,.000,4.70,32,0,10,0,0,0,44.0,47,29,23,1,22,2,41,4,0,3,206,1.568,9.6,0.2,4.5,8.4,1.86,0,1999,Adv A,HOU
Eric Ireland,22,10,7,.588,2.06,24,24,0,5,2,0,170.1,145,59,39,12,30,1,133,8,2,13,684,1.027,7.7,0.6,1.6,7.0,4.43,0,1999,Adv A,HOU
Brad Lidge,22,0,2,.000,3.38,6,6,0,0,0,0,21.1,13,8,8,0,11,0,19,0,0,2,82,1.125,5.5,0.0,4.6,8.0,1.73,1,1999,Adv A,HOU
Jeff Love,25,2,3,.400,6.66,15,0,7,0,0,0,25.2,34,24,19,2,9,2,20,1,0,1,120,1.675,11.9,0.7,3.2,7.0,2.22,0,1999,Adv A,HOU
Jim Lynch,23,3,14,.176,4.93,28,21,2,3,0,0,129.2,131,82,71,14,61,2,99,10,0,12,588,1.481,9.1,1.0,4.2,6.9,1.62,0,1999,Adv A,HOU
Esteban Maldonado,23,0,0,,3.38,8,1,3,0,0,0,10.2,6,6,4,1,12,0,4,2,0,6,50,1.688,5.1,0.8,10.1,3.4,0.33,0,1999,Adv A,HOU
Carlos Mercedes,23,2,4,.333,4.92,41,1,10,0,0,2,75.0,82,51,41,5,31,3,39,2,2,8,340,1.507,9.8,0.6,3.7,4.7,1.26,0,1999,Adv A,HOU
Joe Messman,23,3,4,.429,2.43,45,0,40,0,0,15,59.1,38,20,16,6,35,2,47,4,2,6,251,1.230,5.8,0.9,5.3,7.1,1.34,0,1999,Adv A,HOU
Ty Narcisse,27,0,0,,6.75,4,0,3,0,0,0,5.1,10,4,4,0,2,0,3,1,0,0,29,2.250,16.9,0.0,3.4,5.1,1.50,0,1999,Adv A,HOU
Scott Navarro*,24,8,3,.727,2.88,37,11,5,1,1,0,112.2,108,39,36,4,17,3,86,3,2,7,452,1.109,8.6,0.3,1.4,6.9,5.06,0,1999,Adv A,HOU
Mark Persails,23,1,1,.500,2.21,10,0,2,0,0,0,20.1,26,9,5,1,4,0,15,1,0,3,92,1.475,11.5,0.4,1.8,6.6,3.75,0,1999,Adv A,HOU
Wilfredo Rodriguez*,20,15,7,.682,2.88,25,24,1,0,0,0,153.1,108,55,49,8,62,0,148,13,1,5,624,1.109,6.3,0.5,3.6,8.7,2.39,1,1999,Adv A,HOU
Doug Sessions,22,3,0,1.000,1.97,35,0,27,0,0,13,45.2,35,11,10,1,14,1,55,1,0,2,183,1.073,6.9,0.2,2.8,10.8,3.93,0,1999,Adv A,HOU
Tom Shearn,21,10,6,.625,3.90,24,24,0,0,0,0,145.1,144,75,63,11,53,2,107,4,1,15,624,1.356,8.9,0.7,3.3,6.6,2.02,1,1999,Adv A,HOU
Don Thomas*,23,8,6,.571,6.95,18,18,0,0,0,0,90.2,129,77,70,8,28,2,44,2,1,11,413,1.732,12.8,0.8,2.8,4.4,1.57,0,1999,Adv A,HOU
Travis Wade,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,1.000,9.0,0.0,0.0,18.0,,0,1999,Adv A,HOU
Johnny Whitesides,21,1,1,.500,4.26,14,0,9,0,0,0,25.1,34,20,12,1,6,1,11,1,0,3,119,1.579,12.1,0.4,2.1,3.9,1.83,0,1999,Adv A,HOU
