Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Matt Achilles,22,5,8,.385,4.31,16,15,1,1,0,0,94.0,103,57,45,6,32,2,77,5,0,5,413,1.436,9.9,0.6,3.1,7.4,2.41,0,1999,Adv A,BAL
Juan Aracena,22,0,0,,0.00,2,0,2,0,0,0,2.0,2,1,0,0,0,0,0,0,0,0,7,1.000,9.0,0.0,0.0,0.0,,0,1999,Adv A,BAL
Rick Bauer,22,10,9,.526,4.56,26,26,0,4,0,0,152.0,159,85,77,17,54,2,123,12,1,11,662,1.401,9.4,1.0,3.2,7.3,2.28,1,1999,Adv A,BAL
Derek Brown,22,6,5,.545,4.03,43,0,37,0,0,14,51.1,49,31,23,6,20,1,36,4,1,4,232,1.344,8.6,1.1,3.5,6.3,1.80,0,1999,Adv A,BAL
Craig Daedelow,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,4,0.000,0.0,0.0,0.0,0.0,,0,1999,Adv A,BAL
Sean Douglass,20,5,6,.455,3.32,16,16,0,1,0,0,97.2,101,48,36,9,35,0,89,5,0,3,425,1.392,9.3,0.8,3.2,8.2,2.54,1,1999,Adv A,BAL
Scott Eibey*,25,0,2,.000,3.72,15,0,6,0,0,0,29.0,26,14,12,2,10,1,27,0,0,0,120,1.241,8.1,0.6,3.1,8.4,2.70,0,1999,Adv A,BAL
Sean Fischer*,21,0,1,.000,13.50,3,0,0,0,0,0,4.2,10,7,7,0,6,1,3,0,0,2,29,3.429,19.3,0.0,11.6,5.8,0.50,0,1999,Adv A,BAL
Scott Gentile,28,0,0,,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,0,4,0,0,0,6,0.000,0.0,0.0,0.0,18.0,,0,1999,Adv A,BAL
Jeremy Halpin,24,5,3,.625,3.56,45,1,22,0,0,2,83.1,95,44,33,7,18,2,53,3,0,4,359,1.356,10.3,0.8,1.9,5.7,2.94,0,1999,Adv A,BAL
