Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Kiki Canizal,23,9,2,.818,4.16,42,0,3,0,0,1,80.0,82,41,37,7,29,5,75,8,0,2,357,1.388,9.2,0.8,3.3,8.4,2.59,,0
Danny Core,22,9,8,.529,3.32,28,28,0,1,0,0,157.1,137,70,58,15,53,0,132,13,0,7,642,1.208,7.8,0.9,3.0,7.6,2.49,,0
Matt Dalton,24,4,3,.571,1.69,23,0,8,0,0,2,32.0,22,10,6,1,15,1,27,4,0,4,137,1.156,6.2,0.3,4.2,7.6,1.80,,0
Brad Esarey*,25,4,1,.800,5.11,42,0,22,0,0,2,56.1,69,44,32,3,45,6,39,8,0,8,290,2.024,11.0,0.5,7.2,6.2,0.87,,0
Jeremy Harper,23,1,2,.333,4.08,13,4,2,0,0,1,35.1,37,22,16,3,20,0,33,4,1,2,163,1.613,9.4,0.8,5.1,8.4,1.65,,0
Kurt Isenberg*,22,3,4,.429,3.88,11,10,0,0,0,0,51.0,48,25,22,5,15,0,34,3,0,3,210,1.235,8.5,0.9,2.6,6.0,2.27,,0
Justin James,22,5,4,.556,3.00,14,14,0,0,0,0,78.0,67,31,26,2,24,1,83,6,0,6,319,1.167,7.7,0.2,2.8,9.6,3.46,,1
Mike MacDonald,22,3,0,1.000,1.93,7,6,0,0,0,0,32.2,29,14,7,2,9,0,23,1,0,0,133,1.163,8.0,0.6,2.5,6.3,2.56,,0
Shaun Marcum,22,7,4,.636,3.19,13,13,0,1,1,0,79.0,64,32,28,7,16,0,83,0,0,1,320,1.013,7.3,0.8,1.8,9.5,5.19,,1
Tom Mastny,23,10,3,.769,2.17,27,27,0,0,0,0,149.0,123,44,36,4,41,0,143,3,0,7,592,1.101,7.4,0.2,2.5,8.6,3.49,,1
Ramon Mora,23,5,4,.556,6.00,14,12,1,0,0,0,63.0,76,50,42,6,18,0,49,7,2,4,285,1.492,10.9,0.9,2.6,7.0,2.72,,0
Brad Mumma*,23,2,3,.400,3.83,20,7,10,0,0,8,49.1,53,30,21,2,15,0,47,3,0,4,218,1.378,9.7,0.4,2.7,8.6,3.13,,0
Derrek Nunley,23,1,1,.500,6.75,8,0,4,0,0,0,12.0,13,10,9,0,9,0,6,2,0,1,60,1.833,9.8,0.0,6.8,4.5,0.67,,0
Brian Patrick,23,0,0,,0.00,2,0,2,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,1.000,9.0,0.0,0.0,0.0,,,0
Brian Reed,23,1,0,1.000,0.35,25,0,24,0,0,10,26.0,17,2,1,0,5,0,28,1,0,0,100,0.846,5.9,0.0,1.7,9.7,5.60,,0
Erik Rico*,24,3,1,.750,1.75,8,4,1,0,0,0,25.2,22,7,5,1,8,0,14,2,0,0,108,1.169,7.7,0.4,2.8,4.9,1.75,,0
Davis Romero*,21,5,4,.556,2.53,32,14,7,0,0,1,103.1,78,36,29,6,30,0,108,2,3,4,414,1.045,6.8,0.5,2.6,9.4,3.60,,1
Felix Romero,24,9,4,.692,2.96,42,0,10,0,0,3,73.0,62,27,24,4,20,4,102,3,1,2,302,1.123,7.6,0.5,2.5,12.6,5.10,,0
Marcos Sandoval,23,2,1,.667,6.14,24,0,5,0,0,0,29.1,19,25,20,2,29,1,26,7,1,6,141,1.636,5.8,0.6,8.9,8.0,0.90,,0
Mark Sopko,22,1,2,.333,6.00,40,0,28,0,0,9,51.0,64,35,34,4,18,0,30,2,0,7,234,1.608,11.3,0.7,3.2,5.3,1.67,,0
Jordy Templet,22,0,2,.000,4.09,16,0,9,0,0,2,22.0,25,10,10,0,10,1,18,1,0,4,102,1.591,10.2,0.0,4.1,7.4,1.80,,0
Aaron Tressler,22,0,0,,9.00,2,0,0,0,0,0,4.0,7,5,4,0,2,0,4,0,0,0,21,2.250,15.8,0.0,4.5,9.0,2.00,,0
John Wesley,23,0,3,.000,10.80,6,1,2,0,0,0,11.2,19,15,14,2,7,0,12,1,0,0,59,2.229,14.7,1.5,5.4,9.3,1.71,,0
23 Players,22.8,84,56,.600,3.54,140,140,138,2,13,39,1223.0,1135,585,481,76,438,22,1116,81,8,72,5213,1.286,8.4,0.6,3.2,8.2,2.55,,0
