Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jason Alcala,23,2,0,1.000,4.97,7,0,1,0,0,0,12.2,18,9,7,2,4,0,7,2,0,1,67,1.737,12.8,1.4,2.8,5.0,1.75,,0
Matt Capps,20,2,3,.400,10.07,12,8,1,0,0,0,42.0,82,55,47,8,16,0,27,5,0,0,227,2.333,17.6,1.7,3.4,5.8,1.69,,1
Chris Demaria,23,8,3,.727,2.94,40,0,27,0,0,10,79.2,62,29,26,5,20,2,102,4,0,3,324,1.029,7.0,0.6,2.3,11.5,5.10,,1
Tom Gorzelanny*,21,7,2,.778,2.23,16,15,0,1,0,0,93.0,63,30,23,9,34,0,106,2,0,4,368,1.043,6.1,0.9,3.3,10.3,3.12,,1
Jeremy Harts*,24,0,1,.000,4.95,16,0,5,0,0,0,20.0,12,16,11,2,23,0,19,3,0,5,98,1.750,5.4,0.9,10.4,8.6,0.83,,0
Chris Hernandez,23,1,2,.333,1.93,44,0,41,0,0,24,51.1,48,14,11,3,19,0,68,1,0,4,221,1.305,8.4,0.5,3.3,11.9,3.58,,0
Brian Holliday*,20,7,8,.467,4.61,23,23,0,0,0,0,113.1,106,60,58,5,54,0,80,11,2,8,496,1.412,8.4,0.4,4.3,6.4,1.48,,0
Blair Johnson,20,1,4,.200,7.83,9,8,1,0,0,0,43.2,59,40,38,7,14,0,22,3,0,1,200,1.672,12.2,1.4,2.9,4.5,1.57,,0
Alexander Lissir,21,5,1,.833,5.09,36,1,10,0,0,0,69.0,89,47,39,7,27,1,32,5,0,1,319,1.681,11.6,0.9,3.5,4.2,1.19,,0
Justin Lord,24,0,1,.000,12.00,2,2,0,0,0,0,6.0,9,8,8,3,3,0,3,0,0,0,25,2.000,13.5,4.5,4.5,4.5,1.00,,0
David Lundquist,31,4,0,1.000,0.93,10,0,2,0,0,0,19.1,12,2,2,0,5,0,21,2,0,1,76,0.879,5.6,0.0,2.3,9.8,4.20,,1
Paul Maholm*,22,0,2,.000,9.49,3,3,0,0,0,0,12.1,17,14,13,2,10,0,12,3,1,4,62,2.189,12.4,1.5,7.3,8.8,1.20,,1
Juan Carlos Oviedo,22,10,4,.714,3.13,27,20,3,3,0,1,144.0,121,53,50,16,46,0,140,9,1,5,584,1.160,7.6,1.0,2.9,8.8,3.04,,1
Kurt Shafer,22,2,1,.667,4.46,25,5,10,0,0,1,66.2,69,39,33,12,22,0,52,8,1,4,289,1.365,9.3,1.6,3.0,7.0,2.36,,0
Josh Sharpless,23,6,2,.750,3.03,44,0,21,0,0,5,74.1,42,28,25,4,55,2,109,3,0,8,323,1.305,5.1,0.5,6.7,13.2,1.98,,1
Josh Shortslef*,22,11,5,.688,4.34,30,18,5,0,0,0,124.1,134,65,60,11,38,0,92,11,2,4,539,1.383,9.7,0.8,2.8,6.7,2.42,,0
Wardell Starling,21,11,8,.579,4.11,26,26,0,1,0,0,140.0,133,84,64,10,51,0,114,16,1,2,604,1.314,8.6,0.6,3.3,7.3,2.24,,0
Yoann Torrealba,22,8,8,.500,4.80,28,11,8,0,0,2,108.2,125,66,58,8,30,0,61,7,0,9,472,1.426,10.4,0.7,2.5,5.1,2.03,,0
18 Players,22.0,85,55,.607,4.23,140,140,135,5,4,43,1220.1,1201,659,573,114,471,5,1067,95,8,64,5295,1.370,8.9,0.8,3.5,7.9,2.27,,0
