Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Mike Benjamin,21,56,234,202,24,47,17,1,0,30,13,6,18,55,.233,.322,.327,.649,66,2,10,1,3,0,,0
Marcos Derkes#,21,37,128,103,8,19,3,0,0,8,7,0,16,43,.184,.328,.214,.542,22,0,6,3,0,0,,0
Sean Dwyer*,21,58,238,202,20,51,7,2,1,22,6,4,29,60,.252,.353,.322,.675,65,4,4,0,3,0,,0
Cesar Galvez#,21,36,147,137,11,22,2,0,0,5,10,6,10,13,.161,.218,.175,.393,24,3,0,0,0,0,,0
Ashley Graeter,23,46,187,164,17,36,7,2,3,22,5,1,17,34,.220,.296,.341,.637,56,6,2,1,3,0,,0
Pat Hutcheson*,23,48,195,178,19,36,7,0,0,8,12,1,11,60,.202,.251,.242,.493,43,0,1,4,1,0,,0
Alec Mehrten,22,60,254,204,26,57,3,2,1,22,4,3,32,27,.279,.413,.328,.741,67,6,15,2,1,0,,0
Jose Monzon,21,13,45,39,3,8,1,0,0,1,0,2,5,14,.205,.311,.231,.542,9,3,1,0,0,0,,0
Chris O'Dowd*,22,48,197,175,24,46,5,4,2,18,13,6,15,40,.263,.321,.371,.693,65,1,1,4,2,0,,0
Zach Osborne,23,2,9,8,1,2,0,0,0,1,0,0,1,0,.250,.333,.250,.583,2,0,0,0,0,0,,0
Jeff Popick,24,1,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,,0
Wilfredo Rodriguez,19,41,167,141,15,38,5,0,1,19,2,4,18,25,.270,.355,.326,.682,46,6,3,1,4,0,,0
Alex San Juan,22,4,14,12,0,1,0,0,0,1,0,0,1,6,.083,.143,.083,.226,1,1,0,0,1,0,,0
Wilson Soriano,21,51,197,177,11,31,2,0,0,8,7,6,10,27,.175,.225,.186,.412,33,4,2,6,2,0,,0
Mike Tauchman*,22,64,274,236,38,70,13,3,0,23,20,7,33,55,.297,.388,.377,.765,89,4,3,1,1,1,,1
Pat Valaika,20,42,178,146,27,35,15,2,1,18,5,3,23,33,.240,.345,.390,.735,57,4,2,4,3,0,,1
Kyle Von Tungeln*,22,40,175,136,27,27,8,3,2,16,9,5,33,44,.199,.370,.346,.716,47,0,4,2,0,0,,0
Ben Waldrip*,23,22,88,82,1,18,3,0,0,6,0,2,3,22,.220,.253,.256,.509,21,3,1,1,1,0,,0
Julian Yan,21,33,133,127,11,27,3,3,2,15,6,2,4,49,.213,.241,.331,.571,42,3,1,0,1,0,,0
19 Players,21.5,76,2862,2471,284,572,101,22,13,243,119,58,279,607,.231,.320,.306,.626,756,50,56,30,26,1,,0
