Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jack Anderson,22,0,0,,0.00,2,0,0,0,0,0,2.0,2,0,0,0,1,0,0,0,0,0,7,1.500,9.0,0.0,4.5,0.0,0.00,0
Jake Brentz*,21,1,1,.500,5.08,10,7,0,0,0,0,33.2,34,22,19,3,28,0,35,5,0,3,162,1.842,9.1,0.8,7.5,9.4,1.25,1
Thomas Burrows*,21,0,1,.000,2.55,20,0,17,0,0,6,24.2,23,8,7,1,11,0,37,2,0,2,111,1.378,8.4,0.4,4.0,13.5,3.36,0
Joselito Cano*,23,3,2,.600,4.64,21,0,7,0,0,0,33.0,25,20,17,3,24,0,37,7,2,3,159,1.485,6.8,0.8,6.5,10.1,1.54,0
Steve Cishek,30,0,1,.000,13.50,2,2,0,0,0,0,2.0,5,3,3,0,0,0,5,0,0,0,11,2.500,22.5,0.0,0.0,22.5,,1
Paul Covelle,22,4,3,.571,4.65,19,0,4,0,0,0,31.0,29,17,16,1,13,0,20,3,0,4,136,1.355,8.4,0.3,3.8,5.8,1.54,0
Robert Dugger,20,2,1,.667,5.47,6,6,0,0,0,0,26.1,25,18,16,5,10,0,25,2,0,2,113,1.329,8.5,1.7,3.4,8.5,2.50,1
Matthew Festa,23,6,2,.750,3.73,14,8,0,0,0,0,60.1,60,29,25,3,14,0,58,2,2,2,253,1.227,9.0,0.4,2.1,8.7,4.14,1
Charlie Furbush*,30,0,1,.000,20.25,2,2,0,0,0,0,1.1,2,4,3,2,2,0,1,1,0,0,9,3.000,13.5,13.5,13.5,6.8,0.50,1
Danny Garcia*,22,6,2,.750,3.59,12,6,2,0,0,0,42.2,40,18,17,4,9,0,23,1,2,0,171,1.148,8.4,0.8,1.9,4.9,2.56,0
Luiz Gohara*,19,2,0,1.000,1.76,3,3,0,0,0,0,15.1,13,5,3,1,3,0,21,0,0,1,61,1.043,7.6,0.6,1.8,12.3,7.00,1
Marvin Gorgas,20,1,1,.500,2.33,19,0,15,0,0,5,27.0,13,7,7,2,10,0,29,0,0,0,100,0.852,4.3,0.7,3.3,9.7,2.90,0
Felix Hernandez,30,0,0,,7.36,1,1,0,0,0,0,3.2,6,3,3,0,2,0,6,0,0,0,19,2.182,14.7,0.0,4.9,14.7,3.00,1
Michael Koval,21,3,2,.600,2.29,24,0,17,0,0,2,35.1,37,13,9,0,10,0,25,2,0,4,160,1.330,9.4,0.0,2.5,6.4,2.50,0
Reggie McClain,23,3,3,.500,4.47,13,7,0,0,0,0,48.1,45,24,24,5,5,0,55,2,1,3,191,1.034,8.4,0.9,0.9,10.2,11.00,1
Jefferson Medina,22,1,0,1.000,4.17,13,2,1,0,0,0,36.2,38,19,17,3,10,0,27,3,0,6,156,1.309,9.3,0.7,2.5,6.6,2.70,0
Wade Miley*,29,0,0,,0.00,1,1,0,0,0,0,4.0,0,0,0,0,0,0,7,0,0,0,12,0.000,0.0,0.0,0.0,15.8,,1
Brandon Miller,21,4,2,.667,2.72,14,13,1,0,0,0,56.1,47,18,17,3,7,0,51,4,0,3,220,0.959,7.5,0.5,1.1,8.1,7.29,0
Dillon Moyer,24,0,1,.000,4.63,8,0,0,0,0,0,11.2,16,11,6,1,6,0,14,2,1,0,60,1.886,12.3,0.8,4.6,10.8,2.33,0
Steve Moyers*,22,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,0.500,4.5,0.0,0.0,4.5,,0
Ljay Newsome,19,6,3,.667,4.30,14,11,1,0,0,0,60.2,59,33,29,11,15,0,58,6,0,0,254,1.220,8.8,1.6,2.2,8.6,3.87,1
Lane Ratliff*,21,2,1,.667,6.23,21,0,3,0,0,1,30.1,36,25,21,1,13,0,46,4,1,2,142,1.615,10.7,0.3,3.9,13.6,3.54,0
Michael Rivera,19,0,0,,1.50,2,0,0,0,0,0,6.0,4,1,1,0,3,0,2,1,0,0,23,1.167,6.0,0.0,4.5,3.0,0.67,0
Brandon Stephens,24,0,0,,5.40,2,0,0,0,0,0,3.1,5,2,2,0,2,0,2,1,0,0,18,2.100,13.5,0.0,5.4,5.4,1.00,0
Elliot Surrey*,22,1,2,.333,3.69,22,0,8,0,0,2,31.2,31,16,13,2,9,0,36,3,1,6,138,1.263,8.8,0.6,2.6,10.2,4.00,0
Tim Viehoff*,22,0,2,.000,2.77,12,6,0,0,0,0,39.0,17,13,12,3,23,0,55,1,0,5,153,1.026,3.9,0.7,5.3,12.7,2.39,0
Nick Vincent,29,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,3,0,0,0,4,1.000,9.0,0.0,0.0,27.0,,1
